date,tc,rh,ws,wd,o3,no,no2,co,code,name,local_date
2018-09-01 00:00:00,24.00351,43.66959,1.0009247,358.8041,20.69799,2.5781083,58.071922,0.25224137,279,Guarulhos-Pimentas,2018-08-31 21:00:00-03:00
2018-09-01 01:00:00,23.213776,47.709713,1.4634311,64.44199,16.794031,2.8533678,59.41462,0.2679554,279,Guarulhos-Pimentas,2018-08-31 22:00:00-03:00
2018-09-01 02:00:00,22.746582,48.423286,2.0816538,28.987635,32.838974,1.1837618,42.21506,0.2181094,279,Guarulhos-Pimentas,2018-08-31 23:00:00-03:00
2018-09-01 03:00:00,22.090149,50.57465,1.9312215,19.071487,37.224827,1.0020975,36.786015,0.19469541,279,Guarulhos-Pimentas,2018-09-01 00:00:00-03:00
2018-09-01 04:00:00,21.638672,52.03554,2.1002023,26.677769,35.90194,1.0560466,34.82176,0.18901765,279,Guarulhos-Pimentas,2018-09-01 01:00:00-03:00
2018-09-01 05:00:00,21.071808,54.07459,1.9452351,48.187523,34.112476,1.1219008,35.41771,0.19042487,279,Guarulhos-Pimentas,2018-09-01 02:00:00-03:00
2018-09-01 06:00:00,20.777405,53.96379,2.3025239,55.56875,33.047413,1.202238,35.780975,0.19514585,279,Guarulhos-Pimentas,2018-09-01 03:00:00-03:00
2018-09-01 07:00:00,20.435303,53.870712,2.3629634,65.14339,27.054316,1.6931392,41.30275,0.21028417,279,Guarulhos-Pimentas,2018-09-01 04:00:00-03:00
2018-09-01 08:00:00,20.340942,52.60182,2.299141,55.322407,27.57977,1.7786576,41.335915,0.21222106,279,Guarulhos-Pimentas,2018-09-01 05:00:00-03:00
2018-09-01 09:00:00,19.86502,53.602283,2.4537766,63.78644,18.555227,3.2704523,50.134228,0.26121974,279,Guarulhos-Pimentas,2018-09-01 06:00:00-03:00
2018-09-01 10:00:00,20.662476,50.427048,2.6418314,59.050713,27.428282,7.3841476,41.82685,0.28408593,279,Guarulhos-Pimentas,2018-09-01 07:00:00-03:00
2018-09-01 11:00:00,22.05896,48.50147,1.4361415,76.07087,31.966526,17.505545,41.3848,0.33924866,279,Guarulhos-Pimentas,2018-09-01 08:00:00-03:00
2018-09-01 12:00:00,25.792694,39.956337,2.346089,35.951317,55.4015,6.40906,19.875479,0.21338275,279,Guarulhos-Pimentas,2018-09-01 09:00:00-03:00
2018-09-01 13:00:00,27.873566,34.41157,1.4242402,30.566484,74.63241,3.5927863,13.905535,0.17016037,279,Guarulhos-Pimentas,2018-09-01 10:00:00-03:00
