date,tc,rh,ws,wd,o3,no,no2,co,code,name,local_date
2018-09-01 00:00:00,24.92572,59.49544,1.6913037,8.073359,61.29763,0.15788926,38.89781,0.20342799,260,Santos-Ponta da Praia,2018-08-31 21:00:00-03:00
2018-09-01 01:00:00,25.246857,56.831966,1.1477022,67.264755,66.799065,0.09804562,33.572243,0.19078474,260,Santos-Ponta da Praia,2018-08-31 22:00:00-03:00
2018-09-01 02:00:00,24.338196,62.152225,1.8700423,259.18622,56.55135,0.122768156,43.90982,0.22158436,260,Santos-Ponta da Praia,2018-08-31 23:00:00-03:00
2018-09-01 03:00:00,25.073181,56.168446,0.6320553,279.14258,48.3397,0.16591187,41.796253,0.22204487,260,Santos-Ponta da Praia,2018-09-01 00:00:00-03:00
2018-09-01 04:00:00,23.857391,63.716053,2.0400198,290.61996,42.590508,0.20913874,42.96095,0.21287037,260,Santos-Ponta da Praia,2018-09-01 01:00:00-03:00
2018-09-01 05:00:00,20.261993,92.408806,8.826306,227.57356,87.81846,0.059910987,5.2975063,0.13385168,260,Santos-Ponta da Praia,2018-09-01 02:00:00-03:00
2018-09-01 06:00:00,20.713165,87.38461,8.985256,227.45335,87.347115,0.055194106,3.8163142,0.12289849,260,Santos-Ponta da Praia,2018-09-01 03:00:00-03:00
2018-09-01 07:00:00,20.455048,90.39437,7.6727195,223.52321,74.00208,0.12468472,6.463881,0.12346268,260,Santos-Ponta da Praia,2018-09-01 04:00:00-03:00
2018-09-01 08:00:00,20.210236,93.508415,5.773646,216.30309,68.56788,0.2287736,10.237328,0.13381658,260,Santos-Ponta da Praia,2018-09-01 05:00:00-03:00
2018-09-01 09:00:00,20.103577,93.72212,4.2603106,212.50092,61.26163,0.42250597,15.067072,0.15413487,260,Santos-Ponta da Praia,2018-09-01 06:00:00-03:00
2018-09-01 10:00:00,20.067017,93.914795,3.5284598,211.1586,56.49075,1.4763261,15.822444,0.17224152,260,Santos-Ponta da Praia,2018-09-01 07:00:00-03:00
2018-09-01 11:00:00,20.38794,91.75425,4.755936,212.22487,60.75762,2.568223,10.103255,0.15610602,260,Santos-Ponta da Praia,2018-09-01 08:00:00-03:00
2018-09-01 12:00:00,20.331665,91.48751,5.7858624,212.20421,62.713882,3.0053463,8.984469,0.14385763,260,Santos-Ponta da Praia,2018-09-01 09:00:00-03:00
2018-09-01 13:00:00,20.19049,93.14183,5.1669555,213.90929,62.61882,3.4688842,9.321996,0.13922939,260,Santos-Ponta da Praia,2018-09-01 10:00:00-03:00
2018-09-01 14:00:00,19.99295,94.87552,4.8287544,216.6141,61.692936,3.7988274,9.428908,0.13782448,260,Santos-Ponta da Praia,2018-09-01 11:00:00-03:00
2018-09-01 15:00:00,19.859863,96.23171,4.3241906,221.23912,60.775646,4.1240125,10.079213,0.14121203,260,Santos-Ponta da Praia,2018-09-01 12:00:00-03:00
2018-09-01 16:00:00,19.644012,97.93354,4.1706696,225.90016,53.848644,4.5285754,9.938844,0.13580433,260,Santos-Ponta da Praia,2018-09-01 13:00:00-03:00
2018-09-01 17:00:00,19.580017,98.51771,3.9907727,224.86633,51.573227,4.38764,10.321403,0.13805789,260,Santos-Ponta da Praia,2018-09-01 14:00:00-03:00
2018-09-01 18:00:00,19.480804,99.60741,3.7412019,223.26819,48.787395,4.426769,12.28294,0.14448726,260,Santos-Ponta da Praia,2018-09-01 15:00:00-03:00
2018-09-01 19:00:00,19.61618,98.741295,3.0788064,222.16795,51.417812,3.687874,15.920246,0.16373794,260,Santos-Ponta da Praia,2018-09-01 16:00:00-03:00
2018-09-01 20:00:00,19.696167,98.706474,2.3016324,227.02365,53.37017,2.362039,20.929153,0.19734494,260,Santos-Ponta da Praia,2018-09-01 17:00:00-03:00
2018-09-01 21:00:00,20.069122,93.54287,1.776928,226.94524,64.12239,0.43329325,22.415474,0.20881279,260,Santos-Ponta da Praia,2018-09-01 18:00:00-03:00
2018-09-01 22:00:00,20.333588,92.24013,2.1819603,220.47424,60.000866,0.3478495,27.63007,0.21607639,260,Santos-Ponta da Praia,2018-09-01 19:00:00-03:00
2018-09-01 23:00:00,20.184784,94.86182,2.7699564,228.28616,70.52666,0.22964495,15.769158,0.1606326,260,Santos-Ponta da Praia,2018-09-01 20:00:00-03:00
2018-09-02 00:00:00,20.013092,97.12394,1.4323984,218.82031,64.348816,0.23548588,17.264296,0.1604503,260,Santos-Ponta da Praia,2018-09-01 21:00:00-03:00
2018-09-02 01:00:00,19.97992,97.334785,1.8353602,214.165,68.03475,0.16312777,15.533563,0.15696935,260,Santos-Ponta da Praia,2018-09-01 22:00:00-03:00
2018-09-02 02:00:00,20.027191,96.9674,1.7708946,217.78099,70.39636,0.13267815,15.705114,0.15698914,260,Santos-Ponta da Praia,2018-09-01 23:00:00-03:00
2018-09-02 03:00:00,20.084137,96.71217,3.3658302,214.68399,67.892845,0.13205145,16.171562,0.16728154,260,Santos-Ponta da Praia,2018-09-02 00:00:00-03:00
2018-09-02 04:00:00,19.957336,97.277985,4.2384324,224.73035,71.50354,0.11214016,11.605172,0.15094191,260,Santos-Ponta da Praia,2018-09-02 01:00:00-03:00
2018-09-02 05:00:00,19.791382,98.63087,4.001135,213.33713,66.5972,0.11968351,10.273662,0.14440985,260,Santos-Ponta da Praia,2018-09-02 02:00:00-03:00
2018-09-02 06:00:00,20.002014,96.29173,3.6709824,221.9053,68.696915,0.11555975,11.293558,0.14295922,260,Santos-Ponta da Praia,2018-09-02 03:00:00-03:00
2018-09-02 07:00:00,20.20169,93.079994,1.4238428,207.53938,58.469624,0.19842897,25.622164,0.17213935,260,Santos-Ponta da Praia,2018-09-02 04:00:00-03:00
2018-09-02 08:00:00,20.23767,91.04905,1.9853636,151.34125,59.123783,0.29659578,26.441402,0.17654008,260,Santos-Ponta da Praia,2018-09-02 05:00:00-03:00
2018-09-02 09:00:00,20.139557,93.21235,2.3002584,162.84245,59.709267,0.42743918,26.504417,0.19965497,260,Santos-Ponta da Praia,2018-09-02 06:00:00-03:00
2018-09-02 10:00:00,20.066986,94.06825,1.8601564,203.6297,60.45211,1.4553195,25.343035,0.22905058,260,Santos-Ponta da Praia,2018-09-02 07:00:00-03:00
2018-09-02 11:00:00,20.341888,90.26709,2.6324773,215.43678,64.80675,2.5188107,18.34041,0.20856152,260,Santos-Ponta da Praia,2018-09-02 08:00:00-03:00
2018-09-02 12:00:00,19.992615,97.14604,3.5786428,211.62396,58.73026,2.9574733,11.883608,0.16584572,260,Santos-Ponta da Praia,2018-09-02 09:00:00-03:00
2018-09-02 13:00:00,19.766144,98.250626,4.311888,219.33801,59.316116,3.8297856,11.398694,0.15735985,260,Santos-Ponta da Praia,2018-09-02 10:00:00-03:00
2018-09-02 14:00:00,19.791931,98.66023,4.3937345,221.08284,62.938183,3.8607867,10.944545,0.15169252,260,Santos-Ponta da Praia,2018-09-02 11:00:00-03:00
2018-09-02 15:00:00,19.614105,100.0,4.1791515,221.3665,56.4229,4.0148726,10.358932,0.14975968,260,Santos-Ponta da Praia,2018-09-02 12:00:00-03:00
2018-09-02 16:00:00,19.651398,100.0,3.69027,225.04338,51.471943,4.6280766,11.126893,0.14933605,260,Santos-Ponta da Praia,2018-09-02 13:00:00-03:00
2018-09-02 17:00:00,19.679535,100.0,2.989322,228.51643,44.38919,5.505628,12.418481,0.1554871,260,Santos-Ponta da Praia,2018-09-02 14:00:00-03:00
