date,tc,rh,sr,ws,wd,code
2018-10-01 00:00:00,,,,,,120
2018-10-01 01:00:00,,,,1.3,283.0,120
2018-10-01 02:00:00,,,,1.1,284.0,120
2018-10-01 03:00:00,,,,1.4,289.0,120
2018-10-01 04:00:00,,,,1.4,283.0,120
2018-10-01 05:00:00,,,,1.4,281.0,120
2018-10-01 06:00:00,,,,1.0,290.0,120
2018-10-01 07:00:00,,,,1.0,288.0,120
2018-10-01 08:00:00,,,,1.0,297.0,120
2018-10-01 09:00:00,,,,1.0,2.0,120
2018-10-01 10:00:00,,,,1.7,332.0,120
2018-10-01 11:00:00,,,,2.5,329.0,120
2018-10-01 12:00:00,,,,2.5,325.0,120
2018-10-01 13:00:00,,,,2.7,303.0,120
2018-10-01 14:00:00,,,,3.3,295.0,120
2018-10-01 15:00:00,,,,2.6,306.0,120
2018-10-01 16:00:00,,,,2.7,221.0,120
2018-10-01 17:00:00,,,,1.9,324.0,120
2018-10-01 18:00:00,,,,1.2,46.0,120
2018-10-01 19:00:00,,,,0.8,85.0,120
2018-10-01 20:00:00,,,,0.9,310.0,120
2018-10-01 21:00:00,,,,0.0,777.0,120
2018-10-01 22:00:00,,,,0.8,326.0,120
2018-10-01 23:00:00,,,,1.0,285.0,120
2018-10-02 00:00:00,,,,0.7,305.0,120
2018-10-02 01:00:00,,,,0.0,777.0,120
2018-10-02 02:00:00,,,,0.7,253.0,120
2018-10-02 03:00:00,,,,0.0,777.0,120
2018-10-02 04:00:00,,,,0.7,172.0,120
2018-10-02 05:00:00,,,,0.0,777.0,120
2018-10-02 06:00:00,,,,0.9,307.0,120
2018-10-02 07:00:00,,,,0.9,203.0,120
2018-10-02 08:00:00,,,,1.2,278.0,120
2018-10-02 09:00:00,,,,0.9,283.0,120
2018-10-02 10:00:00,,,,1.1,15.0,120
2018-10-02 11:00:00,,,,2.2,284.0,120
2018-10-02 12:00:00,,,,2.3,307.0,120
2018-10-02 13:00:00,,,,2.4,298.0,120
2018-10-02 14:00:00,,,,1.9,325.0,120
2018-10-02 15:00:00,,,,1.9,247.0,120
2018-10-02 16:00:00,,,,1.3,92.0,120
2018-10-02 17:00:00,,,,3.5,135.0,120
2018-10-02 18:00:00,,,,2.9,135.0,120
2018-10-02 19:00:00,,,,3.1,137.0,120
2018-10-02 20:00:00,,,,2.5,126.0,120
2018-10-02 21:00:00,,,,1.8,82.0,120
2018-10-02 22:00:00,,,,1.6,86.0,120
2018-10-02 23:00:00,,,,1.5,80.0,120
2018-10-03 00:00:00,,,,1.1,122.0,120
2018-10-03 01:00:00,,,,0.9,131.0,120
2018-10-03 02:00:00,,,,0.9,126.0,120
2018-10-03 03:00:00,,,,0.8,76.0,120
2018-10-03 04:00:00,,,,0.7,342.0,120
2018-10-03 05:00:00,,,,0.8,293.0,120
2018-10-03 06:00:00,,,,0.9,288.0,120
2018-10-03 07:00:00,,,,0.9,296.0,120
2018-10-03 08:00:00,,,,0.9,74.0,120
2018-10-03 09:00:00,,,,1.2,291.0,120
2018-10-03 10:00:00,,,,1.7,333.0,120
2018-10-03 11:00:00,,,,2.0,326.0,120
2018-10-03 12:00:00,,,,3.2,279.0,120
2018-10-03 13:00:00,,,,3.6,283.0,120
2018-10-03 14:00:00,,,,3.6,286.0,120
2018-10-03 15:00:00,,,,2.9,281.0,120
2018-10-03 16:00:00,,,,2.5,254.0,120
2018-10-03 17:00:00,,,,4.4,134.0,120
2018-10-03 18:00:00,,,,2.6,135.0,120
2018-10-03 19:00:00,,,,2.5,134.0,120
2018-10-03 20:00:00,,,,1.6,114.0,120
2018-10-03 21:00:00,,,,1.4,64.0,120
2018-10-03 22:00:00,,,,1.1,87.0,120
2018-10-03 23:00:00,,,,1.0,325.0,120
2018-10-04 00:00:00,,,,0.9,3.0,120
2018-10-04 01:00:00,,,,0.7,123.0,120
2018-10-04 02:00:00,,,,0.8,225.0,120
2018-10-04 03:00:00,,,,1.3,214.0,120
2018-10-04 04:00:00,,,,1.4,208.0,120
2018-10-04 05:00:00,,,,1.3,215.0,120
2018-10-04 06:00:00,,,,1.4,200.0,120
2018-10-04 07:00:00,,,,1.6,202.0,120
2018-10-04 08:00:00,,,,1.7,196.0,120
2018-10-04 09:00:00,,,,2.2,200.0,120
2018-10-04 10:00:00,,,,2.2,201.0,120
2018-10-04 11:00:00,,,,3.3,138.0,120
2018-10-04 12:00:00,,,,2.9,137.0,120
2018-10-04 13:00:00,,,,3.9,137.0,120
2018-10-04 14:00:00,,,,3.4,139.0,120
