date,o3,no,no2,co,pm10,pm2.5,code
2018-10-06 21:00:00,,16.0,30.0,,11.0,,66
2018-10-06 22:00:00,,21.0,22.0,,9.0,,66
2018-10-06 23:00:00,,45.0,39.0,,11.0,,66
2018-10-07 00:00:00,,70.0,45.0,,26.0,,66
2018-10-07 01:00:00,,,,,30.0,,66
2018-10-07 02:00:00,,60.0,45.0,,95.0,,66
2018-10-07 03:00:00,,47.0,33.0,,78.0,,66
2018-10-07 04:00:00,,45.0,30.0,,90.0,,66
2018-10-07 05:00:00,,100.0,35.0,,67.0,,66
2018-10-07 06:00:00,,69.0,29.0,,44.0,,66
2018-10-07 07:00:00,,98.0,29.0,,59.0,,66
2018-10-07 08:00:00,,67.0,26.0,,58.0,,66
2018-10-07 09:00:00,,95.0,36.0,,56.0,,66
2018-10-07 10:00:00,,65.0,34.0,,53.0,,66
2018-10-07 11:00:00,,21.0,38.0,,25.0,,66
2018-10-07 12:00:00,,47.0,50.0,,34.0,,66
2018-10-07 13:00:00,,46.0,45.0,,30.0,,66
2018-10-07 14:00:00,,24.0,45.0,,29.0,,66
2018-10-07 15:00:00,,52.0,47.0,,41.0,,66
2018-10-07 16:00:00,,58.0,43.0,,26.0,,66
2018-10-07 17:00:00,,52.0,36.0,,54.0,,66
2018-10-07 18:00:00,,106.0,50.0,,34.0,,66
2018-10-07 19:00:00,,93.0,40.0,,38.0,,66
2018-10-07 20:00:00,,95.0,35.0,,35.0,,66
2018-10-07 21:00:00,,109.0,36.0,,37.0,,66
2018-10-07 22:00:00,,93.0,36.0,,47.0,,66
2018-10-07 23:00:00,,91.0,34.0,,38.0,,66
2018-10-08 00:00:00,,60.0,35.0,,30.0,,66
2018-10-08 01:00:00,,,,,44.0,,66
2018-10-08 02:00:00,,76.0,38.0,,101.0,,66
2018-10-08 03:00:00,,89.0,37.0,,104.0,,66
2018-10-08 04:00:00,,74.0,37.0,,106.0,,66
2018-10-08 05:00:00,,74.0,36.0,,104.0,,66
2018-10-08 06:00:00,,141.0,40.0,,81.0,,66
2018-10-08 07:00:00,,192.0,41.0,,66.0,,66
2018-10-08 08:00:00,,133.0,47.0,,70.0,,66
2018-10-08 09:00:00,,105.0,42.0,,61.0,,66
2018-10-08 10:00:00,,102.0,54.0,,57.0,,66
2018-10-08 11:00:00,,77.0,55.0,,88.0,,66
2018-10-08 12:00:00,,84.0,56.0,,129.0,,66
2018-10-08 13:00:00,,87.0,57.0,,151.0,,66
2018-10-08 14:00:00,,38.0,47.0,,63.0,,66
2018-10-08 15:00:00,,66.0,60.0,,39.0,,66
2018-10-08 16:00:00,,67.0,62.0,,17.0,,66
2018-10-08 17:00:00,,52.0,50.0,,27.0,,66
2018-10-08 18:00:00,,59.0,49.0,,36.0,,66
2018-10-08 19:00:00,,89.0,54.0,,28.0,,66
2018-10-08 20:00:00,,115.0,53.0,,36.0,,66
2018-10-08 21:00:00,,185.0,57.0,,52.0,,66
2018-10-08 22:00:00,,204.0,59.0,,130.0,,66
2018-10-08 23:00:00,,133.0,52.0,,97.0,,66
2018-10-09 00:00:00,,134.0,47.0,,78.0,,66
2018-10-09 01:00:00,,,,,70.0,,66
2018-10-09 02:00:00,,,,,77.0,,66
2018-10-09 03:00:00,,,,,26.0,,66
2018-10-09 04:00:00,,,,,30.0,,66
2018-10-09 05:00:00,,,,,28.0,,66
2018-10-09 06:00:00,,,,,59.0,,66
2018-10-09 07:00:00,,,,,57.0,,66
2018-10-09 08:00:00,,,,,25.0,,66
2018-10-09 09:00:00,,,,,53.0,,66
2018-10-09 10:00:00,,,,,77.0,,66
2018-10-09 11:00:00,,38.0,65.0,,17.0,,66
2018-10-09 12:00:00,,23.0,51.0,,34.0,,66
2018-10-09 13:00:00,,8.0,26.0,,13.0,,66
2018-10-09 14:00:00,,21.0,39.0,,31.0,,66
2018-10-09 15:00:00,,27.0,50.0,,39.0,,66
2018-10-09 16:00:00,,30.0,46.0,,46.0,,66
2018-10-09 17:00:00,,52.0,66.0,,39.0,,66
2018-10-09 18:00:00,,11.0,35.0,,39.0,,66
2018-10-09 19:00:00,,61.0,62.0,,74.0,,66
2018-10-09 20:00:00,,144.0,65.0,,95.0,,66
2018-10-09 21:00:00,,75.0,54.0,,75.0,,66
2018-10-09 22:00:00,,148.0,56.0,,78.0,,66
2018-10-09 23:00:00,,155.0,53.0,,90.0,,66
2018-10-10 00:00:00,,147.0,45.0,,66.0,,66
2018-10-10 01:00:00,,,,,95.0,,66
2018-10-10 02:00:00,,170.0,41.0,,119.0,,66
2018-10-10 03:00:00,,199.0,45.0,,94.0,,66
2018-10-10 04:00:00,,193.0,38.0,,94.0,,66
2018-10-10 05:00:00,,213.0,51.0,,104.0,,66
2018-10-10 06:00:00,,223.0,50.0,,84.0,,66
2018-10-10 07:00:00,,104.0,48.0,,77.0,,66
2018-10-10 08:00:00,,56.0,49.0,,47.0,,66
2018-10-10 09:00:00,,25.0,38.0,,77.0,,66
2018-10-10 10:00:00,,21.0,39.0,,68.0,,66
2018-10-10 11:00:00,,24.0,39.0,,55.0,,66
2018-10-10 12:00:00,,23.0,25.0,,52.0,,66
2018-10-10 13:00:00,,24.0,31.0,,31.0,,66
2018-10-10 14:00:00,,12.0,25.0,,26.0,,66
2018-10-10 15:00:00,,9.0,30.0,,25.0,,66
2018-10-10 16:00:00,,21.0,46.0,,44.0,,66
2018-10-10 17:00:00,,46.0,58.0,,49.0,,66
2018-10-10 18:00:00,,36.0,49.0,,25.0,,66
2018-10-10 19:00:00,,6.0,40.0,,12.0,,66
2018-10-10 20:00:00,,24.0,33.0,,15.0,,66
2018-10-10 21:00:00,,82.0,68.0,,13.0,,66
2018-10-10 22:00:00,,33.0,51.0,,9.0,,66
2018-10-10 23:00:00,,24.0,39.0,,16.0,,66
2018-10-11 00:00:00,,37.0,30.0,,9.0,,66
2018-10-11 01:00:00,,,,,12.0,,66
2018-10-11 02:00:00,,25.0,32.0,,47.0,,66
2018-10-11 03:00:00,,32.0,36.0,,19.0,,66
2018-10-11 04:00:00,,12.0,24.0,,9.0,,66
2018-10-11 05:00:00,,13.0,27.0,,6.0,,66
2018-10-11 06:00:00,,25.0,30.0,,5.0,,66
2018-10-11 07:00:00,,53.0,54.0,,12.0,,66
2018-10-11 08:00:00,,44.0,56.0,,18.0,,66
2018-10-11 09:00:00,,97.0,59.0,,8.0,,66
2018-10-11 10:00:00,,40.0,40.0,,16.0,,66
2018-10-11 11:00:00,,31.0,36.0,,12.0,,66
2018-10-11 12:00:00,,14.0,31.0,,3.0,,66
2018-10-11 13:00:00,,17.0,31.0,,4.0,,66
2018-10-11 14:00:00,,17.0,28.0,,1.0,,66
2018-10-11 15:00:00,,52.0,41.0,,16.0,,66
2018-10-11 16:00:00,,31.0,35.0,,13.0,,66
2018-10-11 17:00:00,,74.0,51.0,,9.0,,66
2018-10-11 18:00:00,,83.0,51.0,,8.0,,66
2018-10-11 19:00:00,,10.0,30.0,,5.0,,66
2018-10-11 20:00:00,,35.0,47.0,,13.0,,66
2018-10-11 21:00:00,,30.0,35.0,,10.0,,66
2018-10-11 22:00:00,,15.0,28.0,,14.0,,66
2018-10-11 23:00:00,,5.0,21.0,,11.0,,66
2018-10-12 00:00:00,,20.0,25.0,,15.0,,66
2018-10-12 01:00:00,,,,,14.0,,66
2018-10-12 02:00:00,,7.0,14.0,,42.0,,66
2018-10-12 03:00:00,,9.0,15.0,,15.0,,66
2018-10-12 04:00:00,,12.0,12.0,,14.0,,66
2018-10-12 05:00:00,,13.0,14.0,,14.0,,66
2018-10-12 06:00:00,,10.0,14.0,,10.0,,66
2018-10-12 07:00:00,,34.0,27.0,,14.0,,66
2018-10-12 08:00:00,,72.0,44.0,,20.0,,66
2018-10-12 09:00:00,,29.0,27.0,,16.0,,66
2018-10-12 10:00:00,,47.0,32.0,,21.0,,66
2018-10-12 11:00:00,,5.0,15.0,,26.0,,66
2018-10-12 12:00:00,,8.0,13.0,,12.0,,66
2018-10-12 13:00:00,,8.0,15.0,,16.0,,66
2018-10-12 14:00:00,,4.0,17.0,,30.0,,66
2018-10-12 15:00:00,,5.0,19.0,,22.0,,66
2018-10-12 16:00:00,,11.0,17.0,,20.0,,66
2018-10-12 17:00:00,,35.0,35.0,,19.0,,66
2018-10-12 18:00:00,,27.0,32.0,,27.0,,66
2018-10-12 19:00:00,,30.0,37.0,,23.0,,66
2018-10-12 20:00:00,,16.0,20.0,,22.0,,66
2018-10-12 21:00:00,,4.0,18.0,,25.0,,66
2018-10-12 22:00:00,,7.0,19.0,,23.0,,66
2018-10-12 23:00:00,,93.0,48.0,,27.0,,66
2018-10-13 00:00:00,,51.0,26.0,,26.0,,66
2018-10-13 01:00:00,,,,,37.0,,66
2018-10-13 02:00:00,,50.0,15.0,,73.0,,66
2018-10-13 03:00:00,,67.0,18.0,,54.0,,66
2018-10-13 04:00:00,,53.0,17.0,,52.0,,66
2018-10-13 05:00:00,,41.0,17.0,,49.0,,66
2018-10-13 06:00:00,,56.0,23.0,,40.0,,66
2018-10-13 07:00:00,,49.0,33.0,,25.0,,66
2018-10-13 08:00:00,,34.0,53.0,,30.0,,66
2018-10-13 09:00:00,,24.0,46.0,,36.0,,66
2018-10-13 10:00:00,,42.0,33.0,,32.0,,66
2018-10-13 11:00:00,,35.0,45.0,,41.0,,66
2018-10-13 12:00:00,,19.0,43.0,,55.0,,66
2018-10-13 13:00:00,,13.0,25.0,,56.0,,66
2018-10-13 14:00:00,,22.0,27.0,,39.0,,66
2018-10-13 15:00:00,,24.0,41.0,,50.0,,66
2018-10-13 16:00:00,,28.0,51.0,,61.0,,66
2018-10-13 17:00:00,,35.0,49.0,,57.0,,66
2018-10-13 18:00:00,,22.0,33.0,,21.0,,66
2018-10-13 19:00:00,,,,,,,66
2018-10-13 20:00:00,,,,,,,66
2018-10-13 21:00:00,,,,,,,66
2018-10-13 22:00:00,,,,,,,66
2018-10-13 23:00:00,,,,,,,66
2018-10-14 00:00:00,,,,,,,66
2018-10-14 01:00:00,,,,,,,66
2018-10-14 02:00:00,,,,,,,66
2018-10-14 03:00:00,,,,,,,66
2018-10-14 04:00:00,,,,,,,66
2018-10-14 05:00:00,,,,,,,66
2018-10-14 06:00:00,,,,,,,66
2018-10-14 07:00:00,,,,,,,66
2018-10-14 08:00:00,,,,,,,66
2018-10-14 09:00:00,,,,,12.0,,66
2018-10-14 10:00:00,,,,,18.0,,66
2018-10-14 11:00:00,,,,,35.0,,66
2018-10-14 12:00:00,,,,,27.0,,66
2018-10-14 13:00:00,,,,,14.0,,66
2018-10-14 14:00:00,,,,,7.0,,66
2018-10-14 15:00:00,,,,,19.0,,66
2018-10-14 16:00:00,,,,,22.0,,66
2018-10-14 17:00:00,,,,,29.0,,66
2018-10-14 18:00:00,,,,,24.0,,66
2018-10-14 19:00:00,,,,,18.0,,66
2018-10-14 20:00:00,,,,,21.0,,66
2018-10-14 21:00:00,,,,,21.0,,66
2018-10-14 22:00:00,,,,,16.0,,66
2018-10-14 23:00:00,,,,,12.0,,66
2018-10-15 00:00:00,,,,,30.0,,66
2018-10-15 01:00:00,,,,,14.0,,66
2018-10-15 02:00:00,,,,,60.0,,66
2018-10-15 03:00:00,,,,,30.0,,66
2018-10-15 04:00:00,,,,,55.0,,66
2018-10-15 05:00:00,,,,,16.0,,66
2018-10-15 06:00:00,,,,,35.0,,66
2018-10-15 07:00:00,,,,,46.0,,66
2018-10-15 08:00:00,,,,,55.0,,66
2018-10-15 09:00:00,,,,,36.0,,66
2018-10-15 10:00:00,,,,,15.0,,66
2018-10-15 11:00:00,,,,,25.0,,66
2018-10-15 12:00:00,,,,,20.0,,66
2018-10-15 13:00:00,,,,,14.0,,66
2018-10-15 14:00:00,,,,,4.0,,66
2018-10-15 15:00:00,,,,,11.0,,66
2018-10-15 16:00:00,,,,,20.0,,66
2018-10-15 17:00:00,,,,,2.0,,66
2018-10-15 18:00:00,,,,,10.0,,66
2018-10-15 19:00:00,,,,,8.0,,66
2018-10-15 20:00:00,,,,,12.0,,66
2018-10-15 21:00:00,,,,,6.0,,66
2018-10-15 22:00:00,,,,,10.0,,66
2018-10-15 23:00:00,,,,,12.0,,66
2018-10-16 00:00:00,,,,,4.0,,66
2018-10-16 01:00:00,,,,,26.0,,66
2018-10-16 02:00:00,,,,,89.0,,66
2018-10-16 03:00:00,,,,,46.0,,66
2018-10-16 04:00:00,,,,,47.0,,66
2018-10-16 05:00:00,,,,,44.0,,66
2018-10-16 06:00:00,,,,,61.0,,66
2018-10-16 07:00:00,,,,,44.0,,66
2018-10-16 08:00:00,,,,,40.0,,66
2018-10-16 09:00:00,,,,,16.0,,66
2018-10-16 10:00:00,,,,,23.0,,66
2018-10-16 11:00:00,,,,,8.0,,66
2018-10-16 12:00:00,,,,,9.0,,66
2018-10-16 13:00:00,,,,,28.0,,66
2018-10-16 14:00:00,,,,,10.0,,66
2018-10-16 15:00:00,,,,,19.0,,66
2018-10-16 16:00:00,,,,,23.0,,66
2018-10-16 17:00:00,,,,,13.0,,66
2018-10-16 18:00:00,,,,,9.0,,66
2018-10-16 19:00:00,,,,,19.0,,66
2018-10-16 20:00:00,,,,,15.0,,66
2018-10-16 21:00:00,,,,,22.0,,66
2018-10-16 22:00:00,,,,,45.0,,66
2018-10-16 23:00:00,,,,,74.0,,66
2018-10-17 00:00:00,,,,,55.0,,66
2018-10-17 01:00:00,,,,,61.0,,66
2018-10-17 02:00:00,,,,,98.0,,66
2018-10-17 03:00:00,,,,,52.0,,66
2018-10-17 04:00:00,,,,,49.0,,66
2018-10-17 05:00:00,,,,,45.0,,66
2018-10-17 06:00:00,,,,,61.0,,66
2018-10-17 07:00:00,,,,,41.0,,66
2018-10-17 08:00:00,,,,,44.0,,66
2018-10-17 09:00:00,,,,,50.0,,66
2018-10-17 10:00:00,,,,,41.0,,66
2018-10-17 11:00:00,,,,,24.0,,66
2018-10-17 12:00:00,,,,,51.0,,66
2018-10-17 13:00:00,,,,,55.0,,66
2018-10-17 14:00:00,,,,,80.0,,66
2018-10-17 15:00:00,,,,,45.0,,66
2018-10-17 16:00:00,,,,,26.0,,66
2018-10-17 17:00:00,,,,,74.0,,66
2018-10-17 18:00:00,,,,,130.0,,66
2018-10-17 19:00:00,,,,,120.0,,66
2018-10-17 20:00:00,,,,,119.0,,66
2018-10-17 21:00:00,,,,,90.0,,66
2018-10-17 22:00:00,,,,,62.0,,66
2018-10-17 23:00:00,,,,,43.0,,66
2018-10-18 00:00:00,,,,,32.0,,66
2018-10-18 01:00:00,,,,,43.0,,66
2018-10-18 02:00:00,,,,,88.0,,66
2018-10-18 03:00:00,,,,,44.0,,66
2018-10-18 04:00:00,,,,,47.0,,66
2018-10-18 05:00:00,,,,,37.0,,66
2018-10-18 06:00:00,,,,,42.0,,66
2018-10-18 07:00:00,,,,,37.0,,66
2018-10-18 08:00:00,,,,,38.0,,66
2018-10-18 09:00:00,,,,,24.0,,66
2018-10-18 10:00:00,,,,,34.0,,66
2018-10-18 11:00:00,,,,,19.0,,66
2018-10-18 12:00:00,,,,,37.0,,66
2018-10-18 13:00:00,,,,,64.0,,66
2018-10-18 14:00:00,,,,,55.0,,66
2018-10-18 15:00:00,,,,,42.0,,66
2018-10-18 16:00:00,,,,,60.0,,66
2018-10-18 17:00:00,,,,,,,66
2018-10-18 18:00:00,,,,,,,66
2018-10-18 19:00:00,,,,,,,66
2018-10-18 20:00:00,,,,,,,66
2018-10-18 21:00:00,,,,,,,66
2018-10-18 22:00:00,,,,,,,66
2018-10-18 23:00:00,,,,,,,66
2018-10-19 00:00:00,,,,,,,66
2018-10-19 01:00:00,,,,,,,66
2018-10-19 02:00:00,,,,,,,66
2018-10-19 03:00:00,,,,,,,66
2018-10-19 04:00:00,,,,,,,66
2018-10-19 05:00:00,,,,,,,66
2018-10-19 06:00:00,,,,,,,66
2018-10-19 07:00:00,,,,,,,66
2018-10-19 08:00:00,,,,,53.0,,66
2018-10-19 09:00:00,,,,,21.0,,66
2018-10-19 10:00:00,,24.0,25.0,,25.0,,66
2018-10-19 11:00:00,,9.0,16.0,,38.0,,66
2018-10-19 12:00:00,,5.0,8.0,,53.0,,66
2018-10-19 13:00:00,,10.0,10.0,,51.0,,66
2018-10-19 14:00:00,,18.0,20.0,,39.0,,66
2018-10-19 15:00:00,,14.0,25.0,,11.0,,66
2018-10-19 16:00:00,,18.0,24.0,,19.0,,66
2018-10-19 17:00:00,,24.0,32.0,,11.0,,66
2018-10-19 18:00:00,,19.0,23.0,,22.0,,66
2018-10-19 19:00:00,,11.0,16.0,,2.0,,66
2018-10-19 20:00:00,,17.0,24.0,,11.0,,66
2018-10-19 21:00:00,,42.0,39.0,,9.0,,66
2018-10-19 22:00:00,,52.0,44.0,,12.0,,66
2018-10-19 23:00:00,,38.0,43.0,,13.0,,66
2018-10-20 00:00:00,,28.0,39.0,,11.0,,66
2018-10-20 01:00:00,,,,,37.0,,66
2018-10-20 02:00:00,,46.0,39.0,,78.0,,66
2018-10-20 03:00:00,,18.0,29.0,,30.0,,66
2018-10-20 04:00:00,,30.0,38.0,,35.0,,66
2018-10-20 05:00:00,,27.0,32.0,,37.0,,66
2018-10-20 06:00:00,,35.0,42.0,,27.0,,66
2018-10-20 07:00:00,,100.0,41.0,,80.0,,66
2018-10-20 08:00:00,,28.0,30.0,,25.0,,66
2018-10-20 09:00:00,,28.0,26.0,,29.0,,66
2018-10-20 10:00:00,,28.0,27.0,,26.0,,66
2018-10-20 11:00:00,,22.0,21.0,,25.0,,66
2018-10-20 12:00:00,,14.0,16.0,,20.0,,66
2018-10-20 13:00:00,,25.0,24.0,,41.0,,66
2018-10-20 14:00:00,,23.0,21.0,,51.0,,66
2018-10-20 15:00:00,,24.0,21.0,,53.0,,66
2018-10-20 16:00:00,,13.0,18.0,,48.0,,66
2018-10-20 17:00:00,,9.0,18.0,,49.0,,66
2018-10-20 18:00:00,,9.0,16.0,,54.0,,66
2018-10-20 19:00:00,,21.0,33.0,,51.0,,66
2018-10-20 20:00:00,,,,,,,66
2018-10-20 21:00:00,,,,,,,66
2018-10-20 22:00:00,,,,,,,66
2018-10-20 23:00:00,,,,,,,66
2018-10-21 00:00:00,,,,,,,66
2018-10-21 01:00:00,,,,,,,66
2018-10-21 02:00:00,,,,,,,66
2018-10-21 03:00:00,,,,,,,66
2018-10-21 04:00:00,,,,,,,66
2018-10-21 05:00:00,,,,,,,66
2018-10-21 06:00:00,,,,,,,66
2018-10-21 07:00:00,,,,,,,66
2018-10-21 08:00:00,,,,,,,66
2018-10-21 09:00:00,,,,,,,66
2018-10-21 10:00:00,,,,,,,66
2018-10-21 11:00:00,,,,,,,66
2018-10-21 12:00:00,,,,,,,66
2018-10-21 13:00:00,,,,,,,66
2018-10-21 14:00:00,,,,,,,66
2018-10-21 15:00:00,,,,,,,66
2018-10-21 16:00:00,,,,,,,66
2018-10-21 17:00:00,,21.0,7.0,,,,66
2018-10-21 18:00:00,,24.0,9.0,,,,66
2018-10-21 19:00:00,,24.0,13.0,,,,66
2018-10-21 20:00:00,,17.0,8.0,,,,66
2018-10-21 21:00:00,,22.0,15.0,,,,66
2018-10-21 22:00:00,,20.0,18.0,,,,66
2018-10-21 23:00:00,,17.0,13.0,,,,66
2018-10-22 00:00:00,,18.0,14.0,,,,66
2018-10-22 01:00:00,,,,,,,66
2018-10-22 02:00:00,,22.0,31.0,,,,66
