date,tc,rh,sr,ws,wd,code
2018-10-01 00:00:00,,,,,,109
2018-10-01 01:00:00,18.8,100.0,,1.2,140.0,109
2018-10-01 02:00:00,18.8,100.0,,1.2,105.0,109
2018-10-01 03:00:00,18.9,100.0,,1.2,160.0,109
2018-10-01 04:00:00,18.9,100.0,,1.0,15.0,109
2018-10-01 05:00:00,18.9,100.0,,1.1,888.0,109
2018-10-01 06:00:00,18.9,100.0,,1.1,93.0,109
2018-10-01 07:00:00,19.2,100.0,,1.6,338.0,109
2018-10-01 08:00:00,19.9,99.0,,1.5,347.0,109
2018-10-01 09:00:00,20.5,97.0,,1.8,4.0,109
2018-10-01 10:00:00,21.7,92.0,,2.4,345.0,109
2018-10-01 11:00:00,22.9,83.0,,2.9,334.0,109
2018-10-01 12:00:00,24.4,72.0,,3.9,349.0,109
2018-10-01 13:00:00,24.9,69.0,,3.4,348.0,109
2018-10-01 14:00:00,26.0,64.0,,3.6,333.0,109
2018-10-01 15:00:00,26.9,60.0,,4.0,328.0,109
2018-10-01 16:00:00,27.5,52.0,,4.4,343.0,109
2018-10-01 17:00:00,25.9,61.0,,4.0,329.0,109
2018-10-01 18:00:00,23.1,79.0,,1.9,151.0,109
2018-10-01 19:00:00,21.8,89.0,,1.7,121.0,109
2018-10-01 20:00:00,20.9,91.0,,2.2,118.0,109
2018-10-01 21:00:00,20.3,91.0,,2.2,112.0,109
2018-10-01 22:00:00,19.9,92.0,,2.2,126.0,109
2018-10-01 23:00:00,19.3,92.0,,2.0,126.0,109
2018-10-02 00:00:00,19.0,93.0,,1.7,141.0,109
2018-10-02 01:00:00,18.6,94.0,,1.7,132.0,109
2018-10-02 02:00:00,18.3,95.0,,1.9,143.0,109
2018-10-02 03:00:00,18.1,96.0,,2.0,141.0,109
2018-10-02 04:00:00,17.9,96.0,,2.0,142.0,109
2018-10-02 05:00:00,17.9,95.0,,1.9,137.0,109
2018-10-02 06:00:00,17.8,95.0,,1.9,137.0,109
2018-10-02 07:00:00,18.8,92.0,,1.6,139.0,109
2018-10-02 08:00:00,22.3,78.0,,1.6,323.0,109
2018-10-02 09:00:00,25.1,67.0,,1.7,13.0,109
2018-10-02 10:00:00,27.4,59.0,,2.0,339.0,109
2018-10-02 11:00:00,29.0,54.0,,2.4,7.0,109
2018-10-02 12:00:00,29.9,50.0,,2.2,336.0,109
2018-10-02 13:00:00,30.6,46.0,,2.9,336.0,109
2018-10-02 14:00:00,31.5,40.0,,3.0,342.0,109
2018-10-02 15:00:00,32.1,37.0,,2.9,306.0,109
2018-10-02 16:00:00,32.5,36.0,,2.5,244.0,109
2018-10-02 17:00:00,31.6,37.0,,2.2,238.0,109
2018-10-02 18:00:00,30.3,41.0,,1.5,240.0,109
2018-10-02 19:00:00,27.2,63.0,,3.5,173.0,109
2018-10-02 20:00:00,24.2,81.0,,4.0,167.0,109
2018-10-02 21:00:00,23.1,84.0,,3.9,160.0,109
2018-10-02 22:00:00,22.7,85.0,,2.9,150.0,109
2018-10-02 23:00:00,22.4,85.0,,2.8,146.0,109
2018-10-03 00:00:00,22.2,86.0,,2.5,146.0,109
2018-10-03 01:00:00,21.9,87.0,,2.6,143.0,109
2018-10-03 02:00:00,21.3,89.0,,2.1,142.0,109
2018-10-03 03:00:00,20.9,90.0,,1.6,143.0,109
2018-10-03 04:00:00,20.6,91.0,,1.6,130.0,109
2018-10-03 05:00:00,20.5,91.0,,1.8,136.0,109
2018-10-03 06:00:00,20.1,93.0,,1.5,150.0,109
2018-10-03 07:00:00,21.0,90.0,,1.5,98.0,109
2018-10-03 08:00:00,23.7,77.0,,1.5,107.0,109
2018-10-03 09:00:00,27.0,58.0,,1.8,26.0,109
2018-10-03 10:00:00,28.0,56.0,,2.3,1.0,109
2018-10-03 11:00:00,30.1,50.0,,2.8,359.0,109
2018-10-03 12:00:00,31.9,41.0,,3.5,343.0,109
2018-10-03 13:00:00,32.7,38.0,,3.9,340.0,109
2018-10-03 14:00:00,33.4,36.0,,3.6,286.0,109
2018-10-03 15:00:00,32.7,37.0,,3.6,281.0,109
2018-10-03 16:00:00,31.5,41.0,,2.7,273.0,109
2018-10-03 17:00:00,30.2,46.0,,2.2,227.0,109
2018-10-03 18:00:00,24.1,77.0,,5.3,163.0,109
2018-10-03 19:00:00,21.4,87.0,,4.1,149.0,109
2018-10-03 20:00:00,21.3,90.0,,3.5,156.0,109
2018-10-03 21:00:00,20.9,96.0,,1.9,205.0,109
2018-10-03 22:00:00,21.1,96.0,,2.0,49.0,109
2018-10-03 23:00:00,21.3,96.0,,1.4,175.0,109
2018-10-04 00:00:00,21.2,96.0,,2.2,151.0,109
2018-10-04 01:00:00,21.1,96.0,,2.6,147.0,109
2018-10-04 02:00:00,20.7,97.0,,3.4,143.0,109
2018-10-04 03:00:00,20.2,97.0,,1.7,122.0,109
2018-10-04 04:00:00,19.9,98.0,,1.5,128.0,109
2018-10-04 05:00:00,20.0,98.0,,1.5,147.0,109
2018-10-04 06:00:00,19.7,99.0,,1.8,133.0,109
2018-10-04 07:00:00,20.3,99.0,,3.0,154.0,109
2018-10-04 08:00:00,20.7,95.0,,3.8,170.0,109
2018-10-04 09:00:00,22.0,85.0,,3.7,153.0,109
2018-10-04 10:00:00,23.3,76.0,,4.4,161.0,109
2018-10-04 11:00:00,24.1,70.0,,4.5,164.0,109
2018-10-04 12:00:00,25.1,66.0,,3.7,153.0,109
2018-10-04 13:00:00,26.3,61.0,,3.4,152.0,109
2018-10-04 14:00:00,26.4,59.0,,3.3,146.0,109
2018-10-04 15:00:00,26.3,58.0,,4.3,166.0,109
2018-10-04 16:00:00,25.5,61.0,,5.0,177.0,109
2018-10-04 17:00:00,24.5,63.0,,4.1,147.0,109
2018-10-04 18:00:00,22.7,69.0,,4.3,153.0,109
2018-10-04 19:00:00,21.2,75.0,,4.6,151.0,109
2018-10-04 20:00:00,20.5,78.0,,4.5,155.0,109
2018-10-04 21:00:00,19.7,81.0,,4.1,149.0,109
