date,tc,rh,sr,ws,wd,code
2018-10-01 00:00:00,,,,,,284
2018-10-01 01:00:00,17.4,97.0,,1.0,150.0,284
2018-10-01 02:00:00,17.4,95.0,,1.9,96.0,284
2018-10-01 03:00:00,16.9,98.0,,1.2,310.0,284
2018-10-01 04:00:00,16.8,100.0,,1.1,297.0,284
2018-10-01 05:00:00,16.9,99.0,,1.2,280.0,284
2018-10-01 06:00:00,17.1,98.0,,2.0,306.0,284
2018-10-01 07:00:00,17.2,98.0,,1.9,303.0,284
2018-10-01 08:00:00,17.2,100.0,,1.4,313.0,284
2018-10-01 09:00:00,17.7,100.0,,1.3,291.0,284
2018-10-01 10:00:00,18.5,100.0,,1.2,268.0,284
2018-10-01 11:00:00,19.7,93.0,,1.3,277.0,284
2018-10-01 12:00:00,21.1,83.0,,1.7,291.0,284
2018-10-01 13:00:00,21.5,80.0,,2.0,282.0,284
2018-10-01 14:00:00,21.6,77.0,,2.4,314.0,284
2018-10-01 15:00:00,22.5,73.0,,2.3,306.0,284
2018-10-01 16:00:00,22.0,74.0,,1.8,297.0,284
2018-10-01 17:00:00,17.2,98.0,,1.7,54.0,284
2018-10-01 18:00:00,18.8,88.0,,2.0,337.0,284
2018-10-01 19:00:00,20.6,77.0,,2.3,15.0,284
2018-10-01 20:00:00,21.2,74.0,,2.0,14.0,284
2018-10-01 21:00:00,21.3,73.0,,2.1,349.0,284
2018-10-01 22:00:00,20.2,76.0,,1.3,359.0,284
2018-10-01 23:00:00,20.0,77.0,,1.0,324.0,284
2018-10-02 00:00:00,19.3,82.0,,1.1,305.0,284
2018-10-02 01:00:00,18.1,88.0,,1.2,6.0,284
2018-10-02 02:00:00,17.9,89.0,,1.2,286.0,284
2018-10-02 03:00:00,17.8,91.0,,1.2,297.0,284
2018-10-02 04:00:00,18.0,90.0,,1.1,256.0,284
2018-10-02 05:00:00,18.4,88.0,,1.0,262.0,284
2018-10-02 06:00:00,18.4,87.0,,1.1,888.0,284
2018-10-02 07:00:00,18.3,87.0,,1.5,343.0,284
2018-10-02 08:00:00,19.8,81.0,,1.1,288.0,284
2018-10-02 09:00:00,22.5,72.0,,1.2,63.0,284
2018-10-02 10:00:00,24.0,69.0,,1.0,296.0,284
2018-10-02 11:00:00,24.6,66.0,,1.5,65.0,284
2018-10-02 12:00:00,26.3,56.0,,1.6,64.0,284
2018-10-02 13:00:00,27.2,50.0,,1.4,74.0,284
2018-10-02 14:00:00,26.2,54.0,,1.0,355.0,284
2018-10-02 15:00:00,26.1,54.0,,1.2,11.0,284
2018-10-02 16:00:00,28.3,48.0,,1.0,323.0,284
2018-10-02 17:00:00,26.3,61.0,,1.1,157.0,284
2018-10-02 18:00:00,22.5,84.0,,1.4,161.0,284
2018-10-02 19:00:00,20.2,94.0,,1.3,191.0,284
2018-10-02 20:00:00,19.2,97.0,,1.7,159.0,284
2018-10-02 21:00:00,19.3,95.0,,1.7,149.0,284
2018-10-02 22:00:00,19.1,93.0,,1.6,150.0,284
2018-10-02 23:00:00,18.8,95.0,,1.3,152.0,284
2018-10-03 00:00:00,18.6,97.0,,1.3,155.0,284
2018-10-03 01:00:00,18.7,95.0,,1.3,144.0,284
2018-10-03 02:00:00,18.4,97.0,,1.2,134.0,284
2018-10-03 03:00:00,18.6,94.0,,0.8,130.0,284
2018-10-03 04:00:00,18.1,98.0,,0.8,138.0,284
2018-10-03 05:00:00,19.9,84.0,,0.8,133.0,284
2018-10-03 06:00:00,20.9,74.0,,1.6,110.0,284
2018-10-03 07:00:00,21.4,69.0,,1.9,108.0,284
2018-10-03 08:00:00,21.3,71.0,,1.5,115.0,284
2018-10-03 09:00:00,23.2,65.0,,1.7,47.0,284
2018-10-03 10:00:00,24.6,63.0,,1.8,75.0,284
2018-10-03 11:00:00,26.3,58.0,,1.7,52.0,284
2018-10-03 12:00:00,28.0,53.0,,1.6,313.0,284
2018-10-03 13:00:00,29.0,50.0,,1.8,343.0,284
2018-10-03 14:00:00,29.5,46.0,,1.8,23.0,284
2018-10-03 15:00:00,28.2,51.0,,1.0,127.0,284
2018-10-03 16:00:00,26.7,58.0,,1.0,135.0,284
2018-10-03 17:00:00,20.1,93.0,,1.9,167.0,284
2018-10-03 18:00:00,18.8,98.0,,1.8,174.0,284
2018-10-03 19:00:00,18.4,100.0,,1.3,150.0,284
2018-10-03 20:00:00,18.4,100.0,,1.5,150.0,284
2018-10-03 21:00:00,18.5,100.0,,1.3,322.0,284
2018-10-03 22:00:00,18.4,100.0,,1.1,136.0,284
2018-10-03 23:00:00,18.3,100.0,,1.2,107.0,284
2018-10-04 00:00:00,18.2,100.0,,0.7,133.0,284
2018-10-04 01:00:00,18.2,100.0,,0.8,151.0,284
2018-10-04 02:00:00,18.3,100.0,,0.7,192.0,284
2018-10-04 03:00:00,18.3,100.0,,0.9,167.0,284
2018-10-04 04:00:00,18.4,100.0,,0.9,140.0,284
2018-10-04 05:00:00,18.2,100.0,,0.8,255.0,284
2018-10-04 06:00:00,18.0,100.0,,0.8,180.0,284
2018-10-04 07:00:00,17.6,100.0,,0.9,261.0,284
2018-10-04 08:00:00,17.3,100.0,,0.9,193.0,284
2018-10-04 09:00:00,17.4,100.0,,0.9,157.0,284
2018-10-04 10:00:00,17.4,100.0,,1.1,205.0,284
2018-10-04 11:00:00,18.2,97.0,,1.2,181.0,284
2018-10-04 12:00:00,19.7,86.0,,1.2,149.0,284
2018-10-04 13:00:00,20.0,82.0,,1.3,146.0,284
2018-10-04 14:00:00,20.3,80.0,,1.3,140.0,284
2018-10-04 15:00:00,19.5,82.0,,1.3,142.0,284
2018-10-04 16:00:00,19.2,81.0,,1.4,141.0,284
2018-10-04 17:00:00,18.7,83.0,,1.6,148.0,284
2018-10-04 18:00:00,17.0,90.0,,1.8,151.0,284
2018-10-04 19:00:00,16.2,95.0,,2.0,149.0,284
2018-10-04 20:00:00,15.6,98.0,,1.7,148.0,284
2018-10-04 21:00:00,15.4,97.0,,2.2,149.0,284
2018-10-04 22:00:00,15.2,99.0,,2.0,145.0,284
2018-10-04 23:00:00,14.8,100.0,,1.8,145.0,284
2018-10-05 00:00:00,14.5,100.0,,1.9,146.0,284
2018-10-05 01:00:00,14.4,100.0,,1.8,147.0,284
2018-10-05 02:00:00,14.2,100.0,,1.9,148.0,284
2018-10-05 03:00:00,14.1,100.0,,1.7,143.0,284
2018-10-05 04:00:00,14.0,100.0,,1.9,147.0,284
2018-10-05 05:00:00,14.1,100.0,,1.7,146.0,284
2018-10-05 06:00:00,14.3,100.0,,1.9,147.0,284
2018-10-05 07:00:00,14.4,100.0,,1.7,145.0,284
2018-10-05 08:00:00,13.8,100.0,,1.9,150.0,284
2018-10-05 09:00:00,13.7,100.0,,1.7,151.0,284
2018-10-05 10:00:00,13.7,100.0,,1.7,148.0,284
2018-10-05 11:00:00,13.5,100.0,,1.9,148.0,284
2018-10-05 12:00:00,13.8,100.0,,1.8,150.0,284
2018-10-05 13:00:00,14.2,98.0,,1.9,150.0,284
2018-10-05 14:00:00,14.5,94.0,,1.9,148.0,284
2018-10-05 15:00:00,14.4,94.0,,1.8,144.0,284
2018-10-05 16:00:00,13.8,98.0,,1.9,148.0,284
2018-10-05 17:00:00,13.2,100.0,,2.0,152.0,284
2018-10-05 18:00:00,13.0,100.0,,2.0,152.0,284
2018-10-05 19:00:00,12.1,100.0,,2.2,156.0,284
2018-10-05 20:00:00,11.7,100.0,,2.5,153.0,284
