date,tc,rh,sr,ws,wd,code
2018-10-01 00:00:00,,,,,,99
2018-10-01 01:00:00,19.4,94.0,,0.8,26.0,99
2018-10-01 02:00:00,19.3,95.0,,0.8,30.0,99
2018-10-01 03:00:00,19.3,94.0,,0.7,23.0,99
2018-10-01 04:00:00,19.3,94.0,,0.9,2.0,99
2018-10-01 05:00:00,19.6,89.0,,1.2,4.0,99
2018-10-01 06:00:00,19.6,90.0,,0.8,353.0,99
2018-10-01 07:00:00,20.0,90.0,,0.6,311.0,99
2018-10-01 08:00:00,20.6,87.0,,0.9,290.0,99
2018-10-01 09:00:00,21.1,88.0,,1.2,350.0,99
2018-10-01 10:00:00,22.7,80.0,,1.9,2.0,99
2018-10-01 11:00:00,23.9,74.0,,2.5,1.0,99
2018-10-01 12:00:00,25.2,66.0,,2.5,348.0,99
2018-10-01 13:00:00,25.5,63.0,,2.9,343.0,99
2018-10-01 14:00:00,25.6,61.0,,2.9,356.0,99
2018-10-01 15:00:00,25.8,60.0,,2.1,343.0,99
2018-10-01 16:00:00,21.8,81.0,,2.0,888.0,99
2018-10-01 17:00:00,20.7,92.0,,2.0,41.0,99
2018-10-01 18:00:00,21.2,86.0,,1.3,14.0,99
2018-10-01 19:00:00,20.6,90.0,,0.6,2.0,99
2018-10-01 20:00:00,20.6,92.0,,0.7,28.0,99
2018-10-01 21:00:00,20.3,93.0,,0.7,13.0,99
2018-10-01 22:00:00,19.8,94.0,,0.0,777.0,99
2018-10-01 23:00:00,19.5,95.0,,0.0,777.0,99
2018-10-02 00:00:00,19.2,96.0,,0.6,2.0,99
2018-10-02 01:00:00,18.8,96.0,,0.8,38.0,99
2018-10-02 02:00:00,18.5,96.0,,0.0,777.0,99
2018-10-02 03:00:00,18.3,97.0,,0.0,777.0,99
2018-10-02 04:00:00,18.1,97.0,,0.7,8.0,99
2018-10-02 05:00:00,18.2,97.0,,0.0,777.0,99
2018-10-02 06:00:00,18.2,97.0,,1.2,18.0,99
2018-10-02 07:00:00,18.6,95.0,,0.7,185.0,99
2018-10-02 08:00:00,19.7,91.0,,0.9,157.0,99
2018-10-02 09:00:00,21.4,81.0,,0.8,75.0,99
2018-10-02 10:00:00,25.5,65.0,,1.6,7.0,99
2018-10-02 11:00:00,28.5,54.0,,1.9,29.0,99
2018-10-02 12:00:00,30.7,42.0,,2.3,343.0,99
2018-10-02 13:00:00,32.3,34.0,,2.2,349.0,99
2018-10-02 14:00:00,32.9,32.0,,2.3,1.0,99
2018-10-02 15:00:00,32.6,35.0,,2.0,342.0,99
2018-10-02 16:00:00,30.8,49.0,,2.8,149.0,99
2018-10-02 17:00:00,28.0,62.0,,2.9,171.0,99
2018-10-02 18:00:00,24.7,74.0,,3.4,147.0,99
2018-10-02 19:00:00,23.3,79.0,,2.2,175.0,99
2018-10-02 20:00:00,22.9,79.0,,2.7,149.0,99
2018-10-02 21:00:00,23.3,75.0,,1.0,888.0,99
2018-10-02 22:00:00,23.2,75.0,,1.7,157.0,99
2018-10-02 23:00:00,22.9,75.0,,1.6,150.0,99
2018-10-03 00:00:00,22.6,76.0,,1.9,148.0,99
2018-10-03 01:00:00,22.3,78.0,,1.1,167.0,99
2018-10-03 02:00:00,21.5,82.0,,0.9,160.0,99
2018-10-03 03:00:00,21.1,84.0,,0.0,777.0,99
2018-10-03 04:00:00,20.9,85.0,,0.8,31.0,99
2018-10-03 05:00:00,20.9,85.0,,0.0,777.0,99
2018-10-03 06:00:00,20.7,86.0,,0.0,777.0,99
2018-10-03 07:00:00,21.3,85.0,,0.8,25.0,99
2018-10-03 08:00:00,23.1,75.0,,1.2,25.0,99
2018-10-03 09:00:00,25.0,65.0,,1.5,23.0,99
2018-10-03 10:00:00,28.4,49.0,,2.4,40.0,99
2018-10-03 11:00:00,30.9,43.0,,2.8,19.0,99
2018-10-03 12:00:00,32.6,40.0,,2.5,334.0,99
2018-10-03 13:00:00,34.0,36.0,,2.7,349.0,99
2018-10-03 14:00:00,34.4,33.0,,3.1,329.0,99
2018-10-03 15:00:00,32.7,36.0,,2.2,312.0,99
2018-10-03 16:00:00,28.4,57.0,,4.1,162.0,99
2018-10-03 17:00:00,22.9,79.0,,3.4,178.0,99
2018-10-03 18:00:00,22.1,84.0,,2.4,175.0,99
2018-10-03 19:00:00,21.7,87.0,,2.0,158.0,99
2018-10-03 20:00:00,22.0,84.0,,1.8,158.0,99
2018-10-03 21:00:00,22.6,81.0,,1.4,11.0,99
2018-10-03 22:00:00,22.5,82.0,,1.5,177.0,99
2018-10-03 23:00:00,22.3,83.0,,1.1,25.0,99
2018-10-04 00:00:00,22.1,84.0,,1.1,22.0,99
2018-10-04 01:00:00,21.6,86.0,,0.5,888.0,99
2018-10-04 02:00:00,21.6,86.0,,1.0,167.0,99
2018-10-04 03:00:00,21.6,87.0,,1.3,185.0,99
2018-10-04 04:00:00,21.4,87.0,,1.4,164.0,99
2018-10-04 05:00:00,21.1,86.0,,1.5,186.0,99
2018-10-04 06:00:00,21.1,86.0,,1.5,186.0,99
2018-10-04 07:00:00,20.5,87.0,,1.7,181.0,99
2018-10-04 08:00:00,20.8,84.0,,1.7,184.0,99
2018-10-04 09:00:00,21.6,79.0,,1.8,184.0,99
2018-10-04 10:00:00,21.9,77.0,,2.2,180.0,99
2018-10-04 11:00:00,22.0,74.0,,2.6,174.0,99
2018-10-04 12:00:00,23.1,68.0,,2.7,168.0,99
2018-10-04 13:00:00,23.4,66.0,,2.6,182.0,99
2018-10-04 14:00:00,24.7,61.0,,3.1,186.0,99
2018-10-04 15:00:00,24.1,61.0,,3.0,174.0,99
2018-10-04 16:00:00,24.4,60.0,,2.7,176.0,99
2018-10-04 17:00:00,22.3,67.0,,2.6,181.0,99
2018-10-04 18:00:00,20.8,72.0,,2.7,182.0,99
