date,tc,rh,ws,wd,o3,no,no2,co,code,name,local_date
2030-10-01 00:00:00,22.354431,55.375275,1.9349701,111.014275,73.909805,0.38758388,65.30884,0.29202157,266,Itaim Paulista,2030-09-30 21:00:00-03:00
2030-10-01 01:00:00,22.038055,55.60912,1.6254764,89.673615,40.24813,1.4353955,90.949745,0.34195837,266,Itaim Paulista,2030-09-30 22:00:00-03:00
2030-10-01 02:00:00,21.508392,57.31052,1.4908669,117.003426,28.35855,2.5521805,96.07387,0.343903,266,Itaim Paulista,2030-09-30 23:00:00-03:00
2030-10-01 03:00:00,20.817657,59.257908,1.2863009,127.90187,15.99992,4.875599,105.19533,0.35713124,266,Itaim Paulista,2030-10-01 00:00:00-03:00
2030-10-01 04:00:00,20.319244,60.1468,1.1932837,114.11904,6.136769,10.414767,105.26115,0.3705938,266,Itaim Paulista,2030-10-01 01:00:00-03:00
2030-10-01 05:00:00,20.112396,61.402542,1.1485796,109.79129,3.7804332,13.301674,97.57747,0.37781253,266,Itaim Paulista,2030-10-01 02:00:00-03:00
2030-10-01 06:00:00,19.990112,64.43437,1.4643954,98.83431,5.548917,10.060688,90.4226,0.3684712,266,Itaim Paulista,2030-10-01 03:00:00-03:00
2030-10-01 07:00:00,19.716583,68.129364,1.4113866,77.73585,6.12323,9.925646,86.08458,0.36881098,266,Itaim Paulista,2030-10-01 04:00:00-03:00
2030-10-01 08:00:00,19.398926,71.49193,1.4727381,74.77895,5.0337634,11.791948,82.63268,0.38418555,266,Itaim Paulista,2030-10-01 05:00:00-03:00
2030-10-01 09:00:00,19.350708,73.291695,1.6643353,99.27578,4.057187,17.064661,81.776535,0.4277579,266,Itaim Paulista,2030-10-01 06:00:00-03:00
2030-10-01 10:00:00,20.560272,68.65688,0.8513995,118.53358,16.54985,38.000954,75.67632,0.5206262,266,Itaim Paulista,2030-10-01 07:00:00-03:00
2030-10-01 11:00:00,23.030457,58.446793,1.3732291,71.475784,49.824123,19.354458,59.74292,0.43282208,266,Itaim Paulista,2030-10-01 08:00:00-03:00
2030-10-01 12:00:00,25.680511,49.27926,0.6907753,73.23901,81.48304,11.488663,47.514828,0.37615386,266,Itaim Paulista,2030-10-01 09:00:00-03:00
2030-10-01 13:00:00,28.04483,42.417595,0.011859892,211.9356,116.31765,7.2141595,40.096664,0.3370626,266,Itaim Paulista,2030-10-01 10:00:00-03:00
2030-10-01 14:00:00,29.810028,37.002514,0.18580464,211.00716,156.32439,4.233435,31.659813,0.30563536,266,Itaim Paulista,2030-10-01 11:00:00-03:00
2030-10-01 15:00:00,30.924347,33.19236,0.3982468,191.07272,196.49368,2.6424587,25.678967,0.2957359,266,Itaim Paulista,2030-10-01 12:00:00-03:00
2030-10-01 16:00:00,31.793396,30.591776,0.38598937,198.33397,242.98271,1.7847732,22.597738,0.3090669,266,Itaim Paulista,2030-10-01 13:00:00-03:00
2030-10-01 17:00:00,32.1994,31.4784,0.8790605,160.71912,253.23715,1.5477681,21.594875,0.30149892,266,Itaim Paulista,2030-10-01 14:00:00-03:00
2030-10-01 18:00:00,30.361359,42.534416,3.957218,151.16513,160.47124,1.8783175,17.145662,0.21428177,266,Itaim Paulista,2030-10-01 15:00:00-03:00
2030-10-01 19:00:00,28.725311,45.632877,3.9730992,151.1838,147.8679,2.0865698,20.59314,0.21717928,266,Itaim Paulista,2030-10-01 16:00:00-03:00
2030-10-01 20:00:00,26.673553,50.46528,4.0821657,154.2669,123.25545,1.6500098,27.696384,0.22744207,266,Itaim Paulista,2030-10-01 17:00:00-03:00
2030-10-01 21:00:00,24.385223,58.19582,4.133248,149.25903,96.69751,0.53261894,32.705482,0.22703414,266,Itaim Paulista,2030-10-01 18:00:00-03:00
2030-10-01 22:00:00,22.504578,65.31092,3.9371057,151.70029,79.799,0.35079202,38.440037,0.23165295,266,Itaim Paulista,2030-10-01 19:00:00-03:00
2030-10-01 23:00:00,22.008118,64.31371,3.5066528,144.37819,80.88467,0.33274546,42.689796,0.24048679,266,Itaim Paulista,2030-10-01 20:00:00-03:00
2030-10-02 00:00:00,21.249084,67.62665,2.795934,139.13435,65.333496,0.55819595,52.612133,0.2604976,266,Itaim Paulista,2030-10-01 21:00:00-03:00
2030-10-02 01:00:00,20.67575,69.97734,2.168536,128.87785,51.940105,0.85092837,61.73888,0.27942377,266,Itaim Paulista,2030-10-01 22:00:00-03:00
2030-10-02 02:00:00,20.436462,69.554535,2.620125,134.43611,62.241356,0.60146433,55.617004,0.26092342,266,Itaim Paulista,2030-10-01 23:00:00-03:00
2030-10-02 03:00:00,19.9682,71.31019,2.7292712,130.17174,63.001377,0.5863286,53.647797,0.25338417,266,Itaim Paulista,2030-10-02 00:00:00-03:00
2030-10-02 04:00:00,19.674713,72.90163,2.4140644,128.35742,55.05004,0.7749474,58.15436,0.2585448,266,Itaim Paulista,2030-10-02 01:00:00-03:00
2030-10-02 05:00:00,19.422302,74.905075,2.2711256,127.0761,44.95129,1.1837459,64.67941,0.26859403,266,Itaim Paulista,2030-10-02 02:00:00-03:00
2030-10-02 06:00:00,18.993683,78.19126,1.7452686,115.72179,21.60729,3.469843,83.48408,0.30871272,266,Itaim Paulista,2030-10-02 03:00:00-03:00
2030-10-02 07:00:00,18.755768,80.293396,1.690108,112.223434,9.582549,8.096935,92.2313,0.33957207,266,Itaim Paulista,2030-10-02 04:00:00-03:00
2030-10-02 08:00:00,18.65393,81.4455,1.4234143,120.04098,5.6791415,12.196601,94.64938,0.36293352,266,Itaim Paulista,2030-10-02 05:00:00-03:00
2030-10-02 09:00:00,18.695984,81.65137,1.4223697,96.479706,3.5650752,20.976587,94.94528,0.42035696,266,Itaim Paulista,2030-10-02 06:00:00-03:00
2030-10-02 10:00:00,20.02768,75.13722,1.3701409,79.93062,31.951653,17.384918,70.10951,0.399568,266,Itaim Paulista,2030-10-02 07:00:00-03:00
2030-10-02 11:00:00,22.401154,64.5636,1.4333434,71.85753,65.02983,12.843966,50.88247,0.3663216,266,Itaim Paulista,2030-10-02 08:00:00-03:00
2030-10-02 12:00:00,25.155975,53.972626,1.1574587,62.377895,91.00999,7.6729345,35.19846,0.3070545,266,Itaim Paulista,2030-10-02 09:00:00-03:00
2030-10-02 13:00:00,27.58957,46.59022,0.04839465,68.8346,116.26525,5.7337894,31.812359,0.29833683,266,Itaim Paulista,2030-10-02 10:00:00-03:00
2030-10-02 14:00:00,29.857605,40.797424,0.033476196,242.19931,149.93146,3.8825052,28.080978,0.29346696,266,Itaim Paulista,2030-10-02 11:00:00-03:00
2030-10-02 15:00:00,31.344788,37.239445,0.09863496,211.44089,188.01266,2.279263,21.699636,0.2840322,266,Itaim Paulista,2030-10-02 12:00:00-03:00
2030-10-02 16:00:00,32.522064,33.943398,0.44446337,236.5839,231.22333,1.7759792,21.377846,0.30355436,266,Itaim Paulista,2030-10-02 13:00:00-03:00
2030-10-02 17:00:00,32.942383,33.04442,0.29119545,268.8705,257.09067,1.3810053,22.03929,0.3130767,266,Itaim Paulista,2030-10-02 14:00:00-03:00
2030-10-02 18:00:00,31.902283,39.229942,2.0924675,148.71083,131.83134,1.2353685,11.793405,0.1540723,266,Itaim Paulista,2030-10-02 15:00:00-03:00
2030-10-02 19:00:00,29.676117,47.560684,3.7041721,157.74796,162.52794,2.0174656,22.337822,0.23591,266,Itaim Paulista,2030-10-02 16:00:00-03:00
2030-10-02 20:00:00,28.418488,51.669384,3.5072436,143.0013,129.71625,1.8729782,27.344114,0.23703867,266,Itaim Paulista,2030-10-02 17:00:00-03:00
2030-10-02 21:00:00,25.588928,61.167755,3.885933,145.55838,98.40496,0.55721855,34.889465,0.24191904,266,Itaim Paulista,2030-10-02 18:00:00-03:00
2030-10-02 22:00:00,23.77121,66.54318,3.72489,143.73656,91.323326,0.21874811,40.388557,0.24742897,266,Itaim Paulista,2030-10-02 19:00:00-03:00
2030-10-02 23:00:00,23.63153,66.98772,2.9674704,127.23649,73.5719,0.38903528,47.11054,0.24999909,266,Itaim Paulista,2030-10-02 20:00:00-03:00
2030-10-03 00:00:00,23.14331,70.34948,2.937617,116.08722,56.720898,0.6952665,47.005558,0.23540229,266,Itaim Paulista,2030-10-02 21:00:00-03:00
2030-10-03 01:00:00,22.671814,71.979774,2.7271688,126.756134,50.55825,0.8824341,47.209263,0.22696632,266,Itaim Paulista,2030-10-02 22:00:00-03:00
2030-10-03 02:00:00,22.258392,72.47737,2.556195,124.63309,34.303867,1.8330065,64.36514,0.2591553,266,Itaim Paulista,2030-10-02 23:00:00-03:00
2030-10-03 03:00:00,22.38272,72.02185,1.5416818,87.32364,18.19944,3.9101515,78.28555,0.2869005,266,Itaim Paulista,2030-10-03 00:00:00-03:00
2030-10-03 04:00:00,23.013123,70.095505,1.7431875,44.56094,11.207898,5.477117,77.70101,0.29226208,266,Itaim Paulista,2030-10-03 01:00:00-03:00
2030-10-03 05:00:00,23.296265,69.85266,1.06725,25.677916,18.142168,3.4168391,70.33445,0.30753556,266,Itaim Paulista,2030-10-03 02:00:00-03:00
