date,tc,rh,ws,wd,o3,no,no2,co,code,name,local_date
2018-10-01 00:00:00,21.995605,79.406235,1.2024096,41.586617,1.2245548,21.430809,89.772255,0.34426588,63,Santana,2018-09-30 21:00:00-03:00
2018-10-01 01:00:00,21.442657,84.09042,2.5200102,49.798225,12.455048,5.99424,74.01638,0.26233324,63,Santana,2018-09-30 22:00:00-03:00
2018-10-01 02:00:00,21.233276,84.7243,1.7148656,103.2271,1.0065577,26.311367,83.9936,0.33695376,63,Santana,2018-09-30 23:00:00-03:00
2018-10-01 03:00:00,20.785767,86.41825,2.2738378,68.03697,1.3652409,23.972765,81.366585,0.317931,63,Santana,2018-10-01 00:00:00-03:00
2018-10-01 04:00:00,20.401764,86.59506,1.3419445,60.44272,1.3988223,23.636433,79.419785,0.30247095,63,Santana,2018-10-01 01:00:00-03:00
2018-10-01 05:00:00,20.320862,85.280716,0.57543325,86.95068,1.2670544,31.22969,80.81365,0.32364586,63,Santana,2018-10-01 02:00:00-03:00
2018-10-01 06:00:00,20.93106,79.81788,1.8518525,335.1135,25.136688,2.8213942,51.001648,0.19863738,63,Santana,2018-10-01 03:00:00-03:00
2018-10-01 07:00:00,21.451843,75.71487,3.298037,330.6567,25.860065,2.9914165,44.64906,0.18262316,63,Santana,2018-10-01 04:00:00-03:00
2018-10-01 08:00:00,21.473633,74.39158,3.359699,340.1464,24.657602,3.5343318,42.533253,0.18068455,63,Santana,2018-10-01 05:00:00-03:00
2018-10-01 09:00:00,21.721588,72.02939,4.163109,350.6872,27.107964,3.6780262,38.968323,0.18842992,63,Santana,2018-10-01 06:00:00-03:00
2018-10-01 10:00:00,23.18338,65.24163,5.206607,358.0895,35.19705,4.1136727,31.437672,0.19074316,63,Santana,2018-10-01 07:00:00-03:00
2018-10-01 11:00:00,24.793915,60.737865,5.132954,352.9085,45.188694,3.8230329,21.399612,0.1686381,63,Santana,2018-10-01 08:00:00-03:00
2018-10-01 12:00:00,25.922638,58.558285,4.917656,348.46368,48.921494,4.1806016,18.747976,0.1646361,63,Santana,2018-10-01 09:00:00-03:00
2018-10-01 13:00:00,27.443115,53.106976,5.4701967,337.4537,58.482506,3.5528357,14.775516,0.14619671,63,Santana,2018-10-01 10:00:00-03:00
2018-10-01 14:00:00,28.721191,46.891117,5.312649,324.2938,67.438835,3.3428307,13.545444,0.13704324,63,Santana,2018-10-01 11:00:00-03:00
2018-10-01 15:00:00,29.636688,42.546062,5.211755,314.49536,82.15063,3.3700273,14.183442,0.15495281,63,Santana,2018-10-01 12:00:00-03:00
2018-10-01 16:00:00,29.976807,43.47063,5.548409,308.02744,91.78146,2.970697,13.9037,0.14753014,63,Santana,2018-10-01 13:00:00-03:00
2018-10-01 17:00:00,29.338287,44.229088,3.6525543,307.3597,79.67587,2.741761,16.445107,0.13466962,63,Santana,2018-10-01 14:00:00-03:00
2018-10-01 18:00:00,25.008087,62.777115,4.049499,357.18933,80.03817,1.885268,15.465641,0.12392094,63,Santana,2018-10-01 15:00:00-03:00
2018-10-01 19:00:00,22.20523,81.071655,5.0529046,340.9344,73.36924,2.271745,18.39819,0.13459185,63,Santana,2018-10-01 16:00:00-03:00
2018-10-01 20:00:00,23.524628,71.05071,3.5003927,324.77966,60.64247,2.6177373,29.361677,0.18332168,63,Santana,2018-10-01 17:00:00-03:00
2018-10-01 21:00:00,23.396332,71.830765,2.7454538,340.85968,45.071743,2.3389685,42.39797,0.22479661,63,Santana,2018-10-01 18:00:00-03:00
2018-10-01 22:00:00,23.278717,72.81517,2.714683,330.77866,39.165318,1.9403329,46.822746,0.21800335,63,Santana,2018-10-01 19:00:00-03:00
2018-10-01 23:00:00,23.22232,72.878876,2.4732335,318.07877,39.23009,1.8477325,46.206036,0.2023136,63,Santana,2018-10-01 20:00:00-03:00
2018-10-02 00:00:00,23.452576,70.27538,3.032799,302.46133,40.241882,1.6901761,45.39524,0.19691502,63,Santana,2018-10-01 21:00:00-03:00
2018-10-02 01:00:00,23.17276,72.03777,1.6412916,304.84656,22.097378,3.5161803,61.047783,0.23986484,63,Santana,2018-10-01 22:00:00-03:00
2018-10-02 02:00:00,22.890656,73.77222,2.1574864,300.6685,15.438064,4.971865,65.79606,0.24895705,63,Santana,2018-10-01 23:00:00-03:00
2018-10-02 03:00:00,22.44397,76.38256,1.7073402,291.44897,0.56806964,26.33818,79.709145,0.3323981,63,Santana,2018-10-02 00:00:00-03:00
2018-10-02 04:00:00,22.000244,78.56384,1.6336175,359.35135,0.46634206,26.922462,80.96176,0.32031924,63,Santana,2018-10-02 01:00:00-03:00
