date,tc,rh,ws,wd,o3,no,no2,co,code,name,local_date
2018-10-01 00:00:00,23.030518,79.223816,0.35791004,141.84854,13.640963,1.9778016,67.9365,0.313955,67,Sorocaba,2018-09-30 21:00:00-03:00
2018-10-01 01:00:00,22.42868,83.853325,1.1662511,45.73786,15.584075,1.4535152,64.08026,0.3052819,67,Sorocaba,2018-09-30 22:00:00-03:00
2018-10-01 02:00:00,21.880554,83.76882,1.4786978,49.2247,41.71977,0.3671938,35.77311,0.21865924,67,Sorocaba,2018-09-30 23:00:00-03:00
2018-10-01 03:00:00,21.549011,82.97489,1.4627616,45.250774,43.680412,0.30784953,32.75748,0.20441122,67,Sorocaba,2018-10-01 00:00:00-03:00
2018-10-01 04:00:00,21.438873,82.99606,0.9813063,71.045,31.350018,0.51320904,40.30849,0.24212858,67,Sorocaba,2018-10-01 01:00:00-03:00
2018-10-01 05:00:00,21.319275,82.94563,0.9024871,36.741344,26.14872,0.6256793,43.015324,0.2519167,67,Sorocaba,2018-10-01 02:00:00-03:00
2018-10-01 06:00:00,21.061462,84.03029,1.3233343,46.968075,14.278619,1.3763502,52.552532,0.27823246,67,Sorocaba,2018-10-01 03:00:00-03:00
2018-10-01 07:00:00,20.841644,86.10334,1.0265985,68.15429,11.441185,2.1194713,53.481407,0.32070157,67,Sorocaba,2018-10-01 04:00:00-03:00
2018-10-01 08:00:00,20.786133,86.21277,1.4688135,44.521145,7.3336444,4.238872,56.322216,0.3379957,67,Sorocaba,2018-10-01 05:00:00-03:00
2018-10-01 09:00:00,21.105316,85.18689,1.3483272,32.627697,1.8373212,12.405817,61.083324,0.40992653,67,Sorocaba,2018-10-01 06:00:00-03:00
2018-10-01 10:00:00,22.039185,79.09323,3.0965202,13.183682,24.509466,3.3260334,37.80104,0.26084763,67,Sorocaba,2018-10-01 07:00:00-03:00
2018-10-01 11:00:00,23.330414,75.104324,4.412126,11.782449,60.798203,0.98176193,11.378655,0.13060224,67,Sorocaba,2018-10-01 08:00:00-03:00
2018-10-01 12:00:00,24.910187,71.61617,4.56918,355.12668,59.88113,1.5607716,11.233036,0.16128656,67,Sorocaba,2018-10-01 09:00:00-03:00
2018-10-01 13:00:00,26.42862,64.48266,4.9520435,348.43033,68.11407,1.5955117,8.379368,0.16049106,67,Sorocaba,2018-10-01 10:00:00-03:00
2018-10-01 14:00:00,27.715271,58.5164,4.561649,338.8438,82.87838,1.2903309,6.3823256,0.14952765,67,Sorocaba,2018-10-01 11:00:00-03:00
2018-10-01 15:00:00,28.76825,52.70152,4.522202,329.50836,85.99401,1.1606221,5.135327,0.13760509,67,Sorocaba,2018-10-01 12:00:00-03:00
2018-10-01 16:00:00,29.979523,43.97074,4.1244607,316.43204,85.94506,1.011492,4.606654,0.12312809,67,Sorocaba,2018-10-01 13:00:00-03:00
