date,tc,rh,sr,ws,wd,code
2018-10-01 00:00:00,,,,,,273
2018-10-01 01:00:00,20.7,89.0,,0.0,777.0,273
2018-10-01 02:00:00,20.6,89.0,,0.0,777.0,273
2018-10-01 03:00:00,20.5,90.0,,0.8,16.0,273
2018-10-01 04:00:00,20.7,89.0,,0.0,777.0,273
2018-10-01 05:00:00,21.0,88.0,,0.9,249.0,273
2018-10-01 06:00:00,20.6,90.0,,1.2,165.0,273
2018-10-01 07:00:00,20.6,90.0,,0.0,777.0,273
2018-10-01 08:00:00,21.4,88.0,,0.0,777.0,273
2018-10-01 09:00:00,23.8,75.0,,0.0,777.0,273
2018-10-01 10:00:00,24.9,68.0,,0.9,231.0,273
2018-10-01 11:00:00,26.5,60.0,,1.4,18.0,273
2018-10-01 12:00:00,28.6,52.0,,1.8,246.0,273
2018-10-01 13:00:00,29.9,44.0,,2.0,242.0,273
2018-10-01 14:00:00,30.0,42.0,,2.2,240.0,273
2018-10-01 15:00:00,30.5,42.0,,1.8,235.0,273
2018-10-01 16:00:00,30.2,43.0,,1.8,239.0,273
2018-10-01 17:00:00,30.0,43.0,,1.8,221.0,273
2018-10-01 18:00:00,29.4,45.0,,1.6,227.0,273
2018-10-01 19:00:00,27.5,52.0,,0.0,777.0,273
2018-10-01 20:00:00,26.0,58.0,,0.0,777.0,273
2018-10-01 21:00:00,24.9,62.0,,0.7,91.0,273
2018-10-01 22:00:00,23.8,67.0,,0.8,93.0,273
2018-10-01 23:00:00,23.8,68.0,,0.0,777.0,273
2018-10-02 00:00:00,23.5,72.0,,0.8,90.0,273
2018-10-02 01:00:00,23.1,76.0,,0.8,97.0,273
2018-10-02 02:00:00,22.5,79.0,,0.8,104.0,273
2018-10-02 03:00:00,22.3,79.0,,1.1,32.0,273
2018-10-02 04:00:00,21.7,81.0,,1.0,58.0,273
2018-10-02 05:00:00,21.6,82.0,,0.9,94.0,273
2018-10-02 06:00:00,20.8,87.0,,1.3,70.0,273
2018-10-02 07:00:00,21.3,84.0,,1.5,54.0,273
2018-10-02 08:00:00,24.3,70.0,,1.0,21.0,273
2018-10-02 09:00:00,27.0,59.0,,1.3,20.0,273
2018-10-02 10:00:00,29.2,52.0,,1.1,26.0,273
2018-10-02 11:00:00,31.2,45.0,,1.2,30.0,273
2018-10-02 12:00:00,32.7,38.0,,1.5,31.0,273
2018-10-02 13:00:00,33.8,33.0,,1.7,24.0,273
2018-10-02 14:00:00,34.5,32.0,,1.5,25.0,273
2018-10-02 15:00:00,33.0,35.0,,1.8,220.0,273
2018-10-02 16:00:00,29.9,44.0,,1.5,223.0,273
2018-10-02 17:00:00,28.6,51.0,,1.2,178.0,273
2018-10-02 18:00:00,28.1,53.0,,1.0,178.0,273
2018-10-02 19:00:00,27.4,55.0,,0.8,223.0,273
2018-10-02 20:00:00,26.7,57.0,,0.0,777.0,273
2018-10-02 21:00:00,26.2,59.0,,0.0,777.0,273
2018-10-02 22:00:00,25.5,62.0,,0.0,777.0,273
2018-10-02 23:00:00,24.7,66.0,,0.0,777.0,273
2018-10-03 00:00:00,23.9,69.0,,0.0,777.0,273
2018-10-03 01:00:00,23.0,75.0,,0.0,777.0,273
