date,tc,rh,sr,ws,wd,code
2018-10-01 00:00:00,,,,,,85
2018-10-01 01:00:00,,,,0.0,777.0,85
2018-10-01 02:00:00,,,,0.0,777.0,85
2018-10-01 03:00:00,,,,0.0,777.0,85
2018-10-01 04:00:00,,,,0.0,777.0,85
2018-10-01 05:00:00,,,,0.0,777.0,85
2018-10-01 06:00:00,,,,0.0,777.0,85
2018-10-01 07:00:00,,,,0.0,777.0,85
2018-10-01 08:00:00,,,,1.2,314.0,85
2018-10-01 09:00:00,,,,1.0,342.0,85
2018-10-01 10:00:00,,,,0.9,30.0,85
2018-10-01 11:00:00,,,,1.3,4.0,85
2018-10-01 12:00:00,,,,1.4,8.0,85
2018-10-01 13:00:00,,,,2.2,332.0,85
2018-10-01 14:00:00,,,,2.0,340.0,85
2018-10-01 15:00:00,,,,1.9,342.0,85
2018-10-01 16:00:00,,,,2.2,311.0,85
2018-10-01 17:00:00,,,,1.2,19.0,85
2018-10-01 18:00:00,,,,0.0,777.0,85
2018-10-01 19:00:00,,,,0.0,777.0,85
2018-10-01 20:00:00,,,,0.7,67.0,85
2018-10-01 21:00:00,,,,0.0,777.0,85
2018-10-01 22:00:00,,,,0.0,777.0,85
2018-10-01 23:00:00,,,,0.6,45.0,85
2018-10-02 00:00:00,,,,0.7,53.0,85
2018-10-02 01:00:00,,,,0.9,54.0,85
2018-10-02 02:00:00,,,,0.0,777.0,85
2018-10-02 03:00:00,,,,0.0,777.0,85
2018-10-02 04:00:00,,,,0.0,777.0,85
2018-10-02 05:00:00,,,,0.0,777.0,85
2018-10-02 06:00:00,,,,0.8,63.0,85
2018-10-02 07:00:00,,,,0.7,70.0,85
2018-10-02 08:00:00,,,,1.2,188.0,85
2018-10-02 09:00:00,,,,0.7,95.0,85
2018-10-02 10:00:00,,,,1.0,68.0,85
2018-10-02 11:00:00,,,,1.0,33.0,85
2018-10-02 12:00:00,,,,1.3,357.0,85
2018-10-02 13:00:00,,,,1.2,278.0,85
2018-10-02 14:00:00,,,,1.4,246.0,85
2018-10-02 15:00:00,,,,1.7,290.0,85
2018-10-02 16:00:00,,,,2.2,186.0,85
2018-10-02 17:00:00,,,,1.5,168.0,85
2018-10-02 18:00:00,,,,1.4,169.0,85
2018-10-02 19:00:00,,,,2.2,199.0,85
