date,tc,rh,sr,ws,wd,code
2018-10-01 00:00:00,,,,,,108
2018-10-01 01:00:00,20.1,100.0,,1.6,40.0,108
2018-10-01 02:00:00,20.1,100.0,,1.1,297.0,108
2018-10-01 03:00:00,20.2,100.0,,1.5,288.0,108
2018-10-01 04:00:00,20.0,100.0,,0.9,115.0,108
2018-10-01 05:00:00,19.9,100.0,,1.3,154.0,108
2018-10-01 06:00:00,19.6,100.0,,0.9,62.0,108
2018-10-01 07:00:00,19.7,100.0,,1.2,63.0,108
2018-10-01 08:00:00,20.0,100.0,,1.5,59.0,108
2018-10-01 09:00:00,22.1,100.0,,1.3,44.0,108
2018-10-01 10:00:00,25.1,85.0,,1.7,343.0,108
2018-10-01 11:00:00,27.0,69.0,,2.4,6.0,108
2018-10-01 12:00:00,28.1,66.0,,2.0,326.0,108
2018-10-01 13:00:00,29.3,59.0,,2.2,316.0,108
2018-10-01 14:00:00,30.5,55.0,,2.2,304.0,108
2018-10-01 15:00:00,31.2,52.0,,2.3,296.0,108
2018-10-01 16:00:00,31.3,51.0,,2.7,283.0,108
2018-10-01 17:00:00,32.0,49.0,,1.8,304.0,108
2018-10-01 18:00:00,30.9,52.0,,1.5,293.0,108
2018-10-01 19:00:00,28.2,59.0,,0.9,283.0,108
2018-10-01 20:00:00,26.6,67.0,,0.6,312.0,108
2018-10-01 21:00:00,25.4,75.0,,0.9,61.0,108
2018-10-01 22:00:00,24.6,80.0,,0.8,116.0,108
2018-10-01 23:00:00,23.8,83.0,,0.8,148.0,108
2018-10-02 00:00:00,23.1,86.0,,0.7,55.0,108
2018-10-02 01:00:00,22.6,89.0,,0.8,47.0,108
2018-10-02 02:00:00,22.2,90.0,,1.0,82.0,108
2018-10-02 03:00:00,21.7,92.0,,1.5,46.0,108
2018-10-02 04:00:00,21.6,92.0,,1.0,172.0,108
2018-10-02 05:00:00,21.3,91.0,,1.0,57.0,108
2018-10-02 06:00:00,21.0,92.0,,1.0,142.0,108
2018-10-02 07:00:00,21.8,92.0,,0.9,120.0,108
2018-10-02 08:00:00,23.8,81.0,,1.7,59.0,108
2018-10-02 09:00:00,25.9,70.0,,1.9,64.0,108
2018-10-02 10:00:00,29.1,58.0,,2.0,21.0,108
2018-10-02 11:00:00,31.3,52.0,,2.0,315.0,108
2018-10-02 12:00:00,32.7,48.0,,2.0,347.0,108
2018-10-02 13:00:00,33.3,46.0,,2.2,318.0,108
2018-10-02 14:00:00,33.7,45.0,,2.3,312.0,108
2018-10-02 15:00:00,34.1,44.0,,2.0,315.0,108
2018-10-02 16:00:00,34.3,42.0,,2.2,306.0,108
2018-10-02 17:00:00,34.1,40.0,,2.3,296.0,108
2018-10-02 18:00:00,32.6,44.0,,1.8,294.0,108
2018-10-02 19:00:00,30.6,50.0,,1.4,264.0,108
2018-10-02 20:00:00,29.1,57.0,,0.9,198.0,108
2018-10-02 21:00:00,27.8,65.0,,1.6,217.0,108
2018-10-02 22:00:00,26.5,72.0,,1.6,150.0,108
2018-10-02 23:00:00,25.9,70.0,,1.2,174.0,108
2018-10-03 00:00:00,25.3,73.0,,1.5,144.0,108
2018-10-03 01:00:00,24.8,73.0,,1.6,152.0,108
2018-10-03 02:00:00,24.2,75.0,,0.9,135.0,108
2018-10-03 03:00:00,23.9,77.0,,1.1,146.0,108
2018-10-03 04:00:00,23.6,79.0,,1.6,71.0,108
2018-10-03 05:00:00,23.3,83.0,,1.6,90.0,108
2018-10-03 06:00:00,23.1,86.0,,1.2,65.0,108
2018-10-03 07:00:00,23.4,87.0,,1.3,63.0,108
2018-10-03 08:00:00,25.1,82.0,,0.9,51.0,108
2018-10-03 09:00:00,29.0,64.0,,1.5,50.0,108
2018-10-03 10:00:00,31.7,54.0,,1.5,350.0,108
2018-10-03 11:00:00,33.2,48.0,,1.7,343.0,108
2018-10-03 12:00:00,34.6,43.0,,2.1,320.0,108
2018-10-03 13:00:00,35.3,40.0,,2.5,299.0,108
2018-10-03 14:00:00,35.5,40.0,,2.6,292.0,108
2018-10-03 15:00:00,35.4,39.0,,2.6,285.0,108
2018-10-03 16:00:00,33.9,43.0,,2.2,284.0,108
2018-10-03 17:00:00,33.0,45.0,,1.7,253.0,108
2018-10-03 18:00:00,31.4,53.0,,2.4,162.0,108
2018-10-03 19:00:00,27.2,62.0,,3.9,222.0,108
2018-10-03 20:00:00,24.1,74.0,,4.4,224.0,108
2018-10-03 21:00:00,23.5,79.0,,1.4,126.0,108
2018-10-03 22:00:00,23.3,81.0,,3.1,97.0,108
2018-10-03 23:00:00,23.1,85.0,,2.8,125.0,108
2018-10-04 00:00:00,23.2,87.0,,2.3,92.0,108
2018-10-04 01:00:00,22.8,89.0,,1.7,141.0,108
2018-10-04 02:00:00,22.1,92.0,,1.7,145.0,108
2018-10-04 03:00:00,21.9,93.0,,1.5,76.0,108
2018-10-04 04:00:00,21.5,95.0,,1.3,70.0,108
2018-10-04 05:00:00,21.2,95.0,,1.0,106.0,108
2018-10-04 06:00:00,21.0,96.0,,1.8,151.0,108
2018-10-04 07:00:00,21.1,96.0,,1.9,148.0,108
2018-10-04 08:00:00,22.7,90.0,,2.3,134.0,108
2018-10-04 09:00:00,25.1,77.0,,3.5,130.0,108
2018-10-04 10:00:00,26.7,70.0,,3.4,115.0,108
2018-10-04 11:00:00,27.8,67.0,,2.8,135.0,108
2018-10-04 12:00:00,29.3,61.0,,2.5,143.0,108
2018-10-04 13:00:00,31.7,52.0,,2.0,130.0,108
2018-10-04 14:00:00,32.5,48.0,,1.5,888.0,108
2018-10-04 15:00:00,32.6,47.0,,1.8,173.0,108
2018-10-04 16:00:00,32.8,46.0,,1.3,48.0,108
2018-10-04 17:00:00,32.8,46.0,,2.3,134.0,108
2018-10-04 18:00:00,30.3,55.0,,2.9,132.0,108
2018-10-04 19:00:00,28.8,59.0,,3.9,125.0,108
2018-10-04 20:00:00,27.0,65.0,,3.4,138.0,108
2018-10-04 21:00:00,24.9,70.0,,3.3,137.0,108
2018-10-04 22:00:00,23.3,74.0,,3.5,146.0,108
2018-10-04 23:00:00,22.0,78.0,,3.6,137.0,108
2018-10-05 00:00:00,21.2,78.0,,3.3,137.0,108
2018-10-05 01:00:00,21.0,77.0,,3.5,130.0,108
2018-10-05 02:00:00,20.7,77.0,,3.6,126.0,108
2018-10-05 03:00:00,20.0,79.0,,3.4,147.0,108
2018-10-05 04:00:00,19.3,82.0,,3.3,141.0,108
2018-10-05 05:00:00,18.8,84.0,,3.0,137.0,108
