date,tc,rh,ws,wd,o3,no,no2,co,code,name,local_date
2030-09-01 00:00:00,22.114319,66.045456,5.6723223,113.17298,47.61896,0.30601364,11.461557,0.13105857,275,Campinas-V.União,2030-08-31 21:00:00-03:00
2030-09-01 01:00:00,21.526764,67.321106,5.528659,108.96771,53.43878,0.2207132,10.415633,0.1299038,275,Campinas-V.União,2030-08-31 22:00:00-03:00
2030-09-01 02:00:00,21.148865,68.99411,5.3605757,110.306816,60.599804,0.16554888,9.857817,0.12558448,275,Campinas-V.União,2030-08-31 23:00:00-03:00
2030-09-01 03:00:00,20.867767,71.75569,4.947402,107.39794,62.198067,0.15171117,9.561689,0.12056933,275,Campinas-V.União,2030-09-01 00:00:00-03:00
2030-09-01 04:00:00,20.718262,72.96083,4.442791,103.96347,60.505165,0.15523158,10.186888,0.121911146,275,Campinas-V.União,2030-09-01 01:00:00-03:00
2030-09-01 05:00:00,20.55719,70.551476,4.082896,101.92171,63.264286,0.1353318,10.725685,0.12902823,275,Campinas-V.União,2030-09-01 02:00:00-03:00
2030-09-01 06:00:00,20.341705,71.267685,3.8360658,99.320984,62.678318,0.14637399,11.286988,0.13068862,275,Campinas-V.União,2030-09-01 03:00:00-03:00
2030-09-01 07:00:00,20.157959,72.33565,3.5026252,92.87811,54.26885,0.23723143,13.788887,0.1329379,275,Campinas-V.União,2030-09-01 04:00:00-03:00
2030-09-01 08:00:00,19.950378,73.13659,3.4022954,87.70449,44.292603,0.4724165,19.296406,0.14680102,275,Campinas-V.União,2030-09-01 05:00:00-03:00
2030-09-01 09:00:00,19.707825,74.64644,3.77428,85.41434,35.969765,0.84789175,23.798294,0.17964269,275,Campinas-V.União,2030-09-01 06:00:00-03:00
2030-09-01 10:00:00,19.961334,73.7083,3.424109,82.69138,33.66077,2.4585412,25.808735,0.22664165,275,Campinas-V.União,2030-09-01 07:00:00-03:00
2030-09-01 11:00:00,21.108551,67.15772,2.9146824,77.55732,41.64868,4.730795,20.07906,0.22634198,275,Campinas-V.União,2030-09-01 08:00:00-03:00
2030-09-01 12:00:00,22.463776,59.913864,2.5937996,73.6765,47.95419,5.6168222,17.367695,0.21137807,275,Campinas-V.União,2030-09-01 09:00:00-03:00
2030-09-01 13:00:00,24.28189,51.891857,1.9737298,76.4899,63.48153,4.2730284,14.061446,0.18708695,275,Campinas-V.União,2030-09-01 10:00:00-03:00
2030-09-01 14:00:00,25.888916,45.95827,1.6484563,80.065895,81.301186,2.729385,11.080372,0.17107901,275,Campinas-V.União,2030-09-01 11:00:00-03:00
2030-09-01 15:00:00,27.007385,42.832092,1.2789835,72.98415,94.27804,1.9120132,9.123581,0.16106282,275,Campinas-V.União,2030-09-01 12:00:00-03:00
2030-09-01 16:00:00,27.673553,39.796955,1.5573133,87.237,97.50367,1.1618167,5.954535,0.13875762,275,Campinas-V.União,2030-09-01 13:00:00-03:00
2030-09-01 17:00:00,28.379303,37.1128,1.9088957,109.13575,99.94445,0.9707928,5.7674017,0.135582,275,Campinas-V.União,2030-09-01 14:00:00-03:00
2030-09-01 18:00:00,28.87082,35.3009,2.1630864,112.15186,100.29231,0.9455005,6.542997,0.13830689,275,Campinas-V.União,2030-09-01 15:00:00-03:00
2030-09-01 19:00:00,29.093048,36.24078,2.0702639,99.27169,98.10208,0.96115375,10.935166,0.16101828,275,Campinas-V.União,2030-09-01 16:00:00-03:00
2030-09-01 20:00:00,28.5307,37.963207,3.2685888,92.80728,81.121506,0.53977954,13.228207,0.1714636,275,Campinas-V.União,2030-09-01 17:00:00-03:00
2030-09-01 21:00:00,27.839935,37.370693,3.402339,85.92566,72.04865,0.1743297,16.17351,0.1781414,275,Campinas-V.União,2030-09-01 18:00:00-03:00
2030-09-01 22:00:00,26.86853,34.10927,5.0093718,94.45299,68.26804,0.16044089,12.890768,0.15254754,275,Campinas-V.União,2030-09-01 19:00:00-03:00
2030-09-01 23:00:00,24.654999,52.814625,5.8753,109.742935,68.68875,0.15177943,13.733865,0.16115549,275,Campinas-V.União,2030-09-01 20:00:00-03:00
2030-09-02 00:00:00,23.143951,56.297775,6.287408,115.70835,62.265797,0.17802869,12.044326,0.15086293,275,Campinas-V.União,2030-09-01 21:00:00-03:00
2030-09-02 01:00:00,22.47818,57.174637,5.790435,108.19366,57.231716,0.18853694,10.475794,0.1458786,275,Campinas-V.União,2030-09-01 22:00:00-03:00
2030-09-02 02:00:00,22.157593,58.789467,4.82591,103.04899,51.064438,0.22514799,11.834572,0.14751187,275,Campinas-V.União,2030-09-01 23:00:00-03:00
2030-09-02 03:00:00,22.168182,57.544777,4.3201976,99.93092,49.055035,0.23231441,11.568405,0.14420831,275,Campinas-V.União,2030-09-02 00:00:00-03:00
