date,tc,rh,ws,wd,o3,no,no2,co,code,name,local_date
2030-09-01 00:00:00,21.390259,67.99343,6.629441,111.31845,50.894863,0.38668153,9.37347,0.1296573,276,Campinas-Taquaral,2030-08-31 21:00:00-03:00
2030-09-01 01:00:00,20.71222,70.3468,6.1541595,111.876884,55.65033,0.27774307,8.668615,0.12856792,276,Campinas-Taquaral,2030-08-31 22:00:00-03:00
2030-09-01 02:00:00,20.316742,72.91149,5.686067,110.91652,59.616253,0.22343744,8.204683,0.12275415,276,Campinas-Taquaral,2030-08-31 23:00:00-03:00
2030-09-01 03:00:00,20.036194,76.38309,5.3911824,107.563675,60.3941,0.20066655,8.468302,0.12008066,276,Campinas-Taquaral,2030-09-01 00:00:00-03:00
2030-09-01 04:00:00,19.93155,76.18562,5.231702,105.04201,62.313007,0.1786961,8.21508,0.12189999,276,Campinas-Taquaral,2030-09-01 01:00:00-03:00
2030-09-01 05:00:00,19.731781,74.33296,4.875285,101.41118,67.59517,0.14041339,8.128898,0.12770717,276,Campinas-Taquaral,2030-09-01 02:00:00-03:00
2030-09-01 06:00:00,19.453186,75.645645,4.4808564,100.52181,63.971992,0.17021604,8.515033,0.1287466,276,Campinas-Taquaral,2030-09-01 03:00:00-03:00
2030-09-01 07:00:00,19.179932,77.57375,4.171053,98.020424,53.29515,0.324024,10.795452,0.13102302,276,Campinas-Taquaral,2030-09-01 04:00:00-03:00
2030-09-01 08:00:00,19.031708,77.75793,3.9943755,97.46205,43.29665,0.72152346,15.834098,0.14398134,276,Campinas-Taquaral,2030-09-01 05:00:00-03:00
2030-09-01 09:00:00,18.72107,78.97751,3.5841053,97.7198,32.349483,1.6483452,24.362635,0.19070436,276,Campinas-Taquaral,2030-09-01 06:00:00-03:00
2030-09-01 10:00:00,18.608246,80.169495,2.5956545,95.91657,19.886442,6.93847,35.940113,0.3040402,276,Campinas-Taquaral,2030-09-01 07:00:00-03:00
2030-09-01 11:00:00,20.079742,72.193634,3.1496782,85.14575,37.71499,5.8193107,20.342054,0.24237259,276,Campinas-Taquaral,2030-09-01 08:00:00-03:00
2030-09-01 12:00:00,22.197113,58.49176,2.5806112,75.7333,45.26603,5.1724706,14.023641,0.18877341,276,Campinas-Taquaral,2030-09-01 09:00:00-03:00
2030-09-01 13:00:00,23.891144,52.218784,2.1239123,85.63016,59.51092,4.1705804,12.681293,0.17759617,276,Campinas-Taquaral,2030-09-01 10:00:00-03:00
2030-09-01 14:00:00,25.39743,47.153103,1.6287296,94.86861,75.52058,3.112345,11.251183,0.16931744,276,Campinas-Taquaral,2030-09-01 11:00:00-03:00
2030-09-01 15:00:00,26.43872,43.931892,1.1312567,100.6248,87.51768,2.3456235,9.754305,0.16132677,276,Campinas-Taquaral,2030-09-01 12:00:00-03:00
2030-09-01 16:00:00,27.256775,40.42976,1.5232952,90.34415,90.791626,1.5214837,6.870572,0.14047077,276,Campinas-Taquaral,2030-09-01 13:00:00-03:00
2030-09-01 17:00:00,28.002472,37.510998,1.9803791,100.81284,91.38329,1.3588966,6.7365556,0.1355035,276,Campinas-Taquaral,2030-09-01 14:00:00-03:00
2030-09-01 18:00:00,28.429108,36.961277,2.4861028,110.567345,91.797485,1.3133659,8.906126,0.14420518,276,Campinas-Taquaral,2030-09-01 15:00:00-03:00
2030-09-01 19:00:00,28.190155,40.528904,3.7146795,104.43839,95.35564,0.8637595,9.485778,0.1553699,276,Campinas-Taquaral,2030-09-01 16:00:00-03:00
2030-09-01 20:00:00,27.74939,42.863968,3.4624014,86.67812,86.55133,0.5572726,12.1564,0.15509804,276,Campinas-Taquaral,2030-09-01 17:00:00-03:00
2030-09-01 21:00:00,27.256775,41.333996,2.954452,98.68863,71.50874,0.30689043,17.729929,0.18848242,276,Campinas-Taquaral,2030-09-01 18:00:00-03:00
2030-09-01 22:00:00,26.164185,35.67664,6.0385613,102.307236,66.159904,0.2990076,12.204321,0.15583026,276,Campinas-Taquaral,2030-09-01 19:00:00-03:00
2030-09-01 23:00:00,23.670929,56.179436,6.582388,111.85329,68.47886,0.25099176,11.506723,0.15422659,276,Campinas-Taquaral,2030-09-01 20:00:00-03:00
2030-09-02 00:00:00,22.068054,61.825806,6.7931423,109.507454,61.414486,0.27923033,10.52204,0.14814958,276,Campinas-Taquaral,2030-09-01 21:00:00-03:00
2030-09-02 01:00:00,21.192444,65.00388,6.3481708,109.34503,54.79397,0.29081738,9.683791,0.1451995,276,Campinas-Taquaral,2030-09-01 22:00:00-03:00
2030-09-02 02:00:00,20.847656,65.06894,5.9576607,103.34345,50.807434,0.3000895,9.994558,0.14769712,276,Campinas-Taquaral,2030-09-01 23:00:00-03:00
2030-09-02 03:00:00,20.824554,63.960968,5.2843494,97.796646,47.29248,0.30525774,11.064989,0.15509553,276,Campinas-Taquaral,2030-09-02 00:00:00-03:00
2030-09-02 04:00:00,20.449524,65.07915,4.717101,97.20222,51.02912,0.253227,10.272963,0.15416738,276,Campinas-Taquaral,2030-09-02 01:00:00-03:00
2030-09-02 05:00:00,19.712555,69.35446,4.526739,96.419136,55.889168,0.19779931,9.277535,0.151587,276,Campinas-Taquaral,2030-09-02 02:00:00-03:00
2030-09-02 06:00:00,19.378479,68.61174,4.186513,94.569275,52.814278,0.23559427,9.61003,0.15200241,276,Campinas-Taquaral,2030-09-02 03:00:00-03:00
2030-09-02 07:00:00,18.95465,69.72024,3.920908,91.68696,47.201916,0.40273985,12.126533,0.15491642,276,Campinas-Taquaral,2030-09-02 04:00:00-03:00
2030-09-02 08:00:00,18.289246,73.04911,2.8325021,81.213234,34.814705,1.1327834,20.747482,0.17432623,276,Campinas-Taquaral,2030-09-02 05:00:00-03:00
2030-09-02 09:00:00,17.599243,77.234886,1.6983029,91.604675,11.636026,5.75279,42.185593,0.27745855,276,Campinas-Taquaral,2030-09-02 06:00:00-03:00
2030-09-02 10:00:00,17.841858,74.05259,1.1760992,106.13056,12.941592,15.414277,42.496407,0.3926959,276,Campinas-Taquaral,2030-09-02 07:00:00-03:00
2030-09-02 11:00:00,19.717102,62.621616,1.0384585,82.17848,31.135622,13.958295,31.352043,0.3425964,276,Campinas-Taquaral,2030-09-02 08:00:00-03:00
2030-09-02 12:00:00,21.517517,55.492367,0.5718496,49.054585,49.682796,9.082866,23.593794,0.25780237,276,Campinas-Taquaral,2030-09-02 09:00:00-03:00
2030-09-02 13:00:00,23.365631,48.669815,0.18741462,30.617332,68.6573,6.656059,21.446255,0.23063394,276,Campinas-Taquaral,2030-09-02 10:00:00-03:00
2030-09-02 14:00:00,24.958344,43.57808,0.004980763,218.2183,89.97285,4.12329,17.069502,0.20783518,276,Campinas-Taquaral,2030-09-02 11:00:00-03:00
2030-09-02 15:00:00,26.202423,39.416817,0.32089287,107.87146,99.295906,2.0497272,9.733794,0.16990505,276,Campinas-Taquaral,2030-09-02 12:00:00-03:00
2030-09-02 16:00:00,27.205536,36.76168,1.3236067,100.766754,98.79927,1.5368416,7.538656,0.15408878,276,Campinas-Taquaral,2030-09-02 13:00:00-03:00
2030-09-02 17:00:00,27.944122,33.90281,1.3145596,100.358574,100.15483,1.4625527,7.6851535,0.15154599,276,Campinas-Taquaral,2030-09-02 14:00:00-03:00
2030-09-02 18:00:00,28.410187,31.55404,1.4999602,98.43572,100.18003,1.4658592,8.680375,0.15360013,276,Campinas-Taquaral,2030-09-02 15:00:00-03:00
2030-09-02 19:00:00,28.565582,30.652807,1.6288493,101.978134,96.6643,1.3743722,9.931258,0.16023333,276,Campinas-Taquaral,2030-09-02 16:00:00-03:00
2030-09-02 20:00:00,28.341217,31.756168,1.8701437,103.6301,94.403595,0.73176646,12.844386,0.1806991,276,Campinas-Taquaral,2030-09-02 17:00:00-03:00
2030-09-02 21:00:00,27.82306,33.26975,1.9506224,95.62337,88.300735,0.1807585,16.890259,0.20583458,276,Campinas-Taquaral,2030-09-02 18:00:00-03:00
2030-09-02 22:00:00,27.197632,38.033306,1.6696666,171.70035,84.494514,0.146672,32.27116,0.27933004,276,Campinas-Taquaral,2030-09-02 19:00:00-03:00
2030-09-02 23:00:00,25.87799,47.188198,2.4870706,180.98827,89.14331,0.10939577,44.053005,0.32061875,276,Campinas-Taquaral,2030-09-02 20:00:00-03:00
2030-09-03 00:00:00,23.474579,54.75533,5.2960086,125.92094,61.218544,0.27014905,12.895172,0.16291305,276,Campinas-Taquaral,2030-09-02 21:00:00-03:00
2030-09-03 01:00:00,22.58435,54.208782,4.935691,121.56011,58.106705,0.25296032,13.304043,0.16741993,276,Campinas-Taquaral,2030-09-02 22:00:00-03:00
2030-09-03 02:00:00,22.092102,54.28061,5.0299325,119.06087,58.916668,0.22605681,12.81105,0.16182518,276,Campinas-Taquaral,2030-09-02 23:00:00-03:00
2030-09-03 03:00:00,21.433014,56.695293,4.497991,113.18424,59.30313,0.20076884,11.711655,0.15951818,276,Campinas-Taquaral,2030-09-03 00:00:00-03:00
2030-09-03 04:00:00,20.577667,60.082737,3.9469695,103.6519,54.216183,0.26511043,13.829252,0.16714907,276,Campinas-Taquaral,2030-09-03 01:00:00-03:00
