date,tc,rh,sr,ws,wd,code
2017-01-01 00:00:00,,,,,,279
2017-01-01 01:00:00,22.7,77.0,0.0,2.5,90.0,279
2017-01-01 02:00:00,22.4,80.0,0.0,2.3,95.0,279
2017-01-01 03:00:00,21.9,83.0,0.0,1.8,107.0,279
2017-01-01 04:00:00,21.4,86.0,0.0,1.9,91.0,279
2017-01-01 05:00:00,21.1,88.0,0.0,1.9,89.0,279
2017-01-01 06:00:00,20.8,90.0,0.0,1.5,100.0,279
2017-01-01 07:00:00,20.7,91.0,6.0,1.0,96.0,279
2017-01-01 08:00:00,21.1,90.0,59.0,1.2,72.0,279
2017-01-01 09:00:00,22.5,83.0,180.0,1.1,47.0,279
2017-01-01 10:00:00,25.2,69.0,617.0,2.7,0.0,279
2017-01-01 11:00:00,27.6,57.0,834.0,3.3,336.0,279
2017-01-01 12:00:00,28.8,52.0,997.0,3.8,322.0,279
2017-01-01 13:00:00,30.2,45.0,967.0,3.9,317.0,279
2017-01-01 14:00:00,31.3,39.0,999.0,4.4,321.0,279
2017-01-01 15:00:00,31.7,39.0,993.0,4.5,319.0,279
2017-01-01 16:00:00,31.6,40.0,658.0,4.4,314.0,279
2017-01-01 17:00:00,31.6,41.0,611.0,3.4,306.0,279
2017-01-01 18:00:00,27.5,47.0,89.0,3.4,295.0,279
2017-01-01 19:00:00,26.4,53.0,59.0,1.8,327.0,279
2017-01-01 20:00:00,26.5,61.0,27.0,1.7,257.0,279
2017-01-01 21:00:00,26.2,62.0,0.0,1.7,325.0,279
2017-01-01 22:00:00,25.9,65.0,0.0,2.1,310.0,279
2017-01-01 23:00:00,25.2,68.0,0.0,1.6,325.0,279
2017-01-02 00:00:00,24.8,67.0,0.0,1.5,330.0,279
2017-01-02 01:00:00,24.7,65.0,0.0,2.1,315.0,279
2017-01-02 02:00:00,24.4,63.0,0.0,1.8,321.0,279
2017-01-02 03:00:00,23.6,69.0,0.0,1.4,334.0,279
2017-01-02 04:00:00,23.2,73.0,0.0,1.4,337.0,279
2017-01-02 05:00:00,23.3,70.0,0.0,1.6,317.0,279
2017-01-02 06:00:00,22.7,73.0,0.0,1.4,338.0,279
2017-01-02 07:00:00,22.4,75.0,5.0,1.2,360.0,279
2017-01-02 08:00:00,22.9,74.0,76.0,1.8,332.0,279
2017-01-02 09:00:00,23.8,70.0,134.0,2.1,321.0,279
2017-01-02 10:00:00,25.0,67.0,453.0,2.5,313.0,279
2017-01-02 11:00:00,25.9,66.0,546.0,2.5,313.0,279
2017-01-02 12:00:00,27.2,61.0,718.0,3.3,319.0,279
2017-01-02 13:00:00,28.4,55.0,530.0,2.9,312.0,279
2017-01-02 14:00:00,26.5,67.0,367.0,2.4,278.0,279
2017-01-02 15:00:00,29.4,53.0,729.0,2.7,314.0,279
2017-01-02 16:00:00,29.5,51.0,355.0,2.4,320.0,279
2017-01-02 17:00:00,29.3,51.0,167.0,1.8,325.0,279
2017-01-02 18:00:00,27.7,57.0,39.0,2.2,337.0,279
2017-01-02 19:00:00,22.9,85.0,2.0,1.7,173.0,279
2017-01-02 20:00:00,21.5,93.0,2.0,1.6,888.0,279
2017-01-02 21:00:00,21.2,91.0,0.0,1.3,264.0,279
2017-01-02 22:00:00,21.6,89.0,0.0,1.4,123.0,279
2017-01-02 23:00:00,20.8,93.0,0.0,2.8,107.0,279
2017-01-03 00:00:00,20.3,94.0,0.0,3.0,107.0,279
2017-01-03 01:00:00,19.9,94.0,0.0,1.7,107.0,279
2017-01-03 02:00:00,19.9,95.0,0.0,1.3,86.0,279
2017-01-03 03:00:00,19.8,95.0,0.0,1.1,99.0,279
2017-01-03 04:00:00,20.0,94.0,0.0,1.3,117.0,279
2017-01-03 05:00:00,19.7,95.0,0.0,1.6,111.0,279
2017-01-03 06:00:00,19.4,95.0,1.0,1.8,102.0,279
2017-01-03 07:00:00,19.3,95.0,6.0,1.4,100.0,279
2017-01-03 08:00:00,19.5,95.0,42.0,1.3,107.0,279
2017-01-03 09:00:00,21.0,89.0,199.0,2.0,130.0,279
2017-01-03 10:00:00,22.5,81.0,434.0,1.9,94.0,279
2017-01-03 11:00:00,24.5,71.0,640.0,2.4,110.0,279
2017-01-03 12:00:00,26.3,62.0,765.0,2.9,114.0,279
2017-01-03 13:00:00,28.1,58.0,989.0,2.8,121.0,279
2017-01-03 14:00:00,29.7,56.0,1074.0,2.9,118.0,279
2017-01-03 15:00:00,30.8,51.0,1032.0,2.7,120.0,279
2017-01-03 16:00:00,31.5,49.0,818.0,2.8,125.0,279
2017-01-03 17:00:00,29.2,62.0,477.0,4.6,132.0,279
2017-01-03 18:00:00,27.0,69.0,147.0,3.9,129.0,279
2017-01-03 19:00:00,21.2,80.0,2.0,3.9,336.0,279
2017-01-03 20:00:00,19.2,94.0,2.0,2.2,112.0,279
2017-01-03 21:00:00,19.5,94.0,1.0,1.4,70.0,279
2017-01-03 22:00:00,19.1,95.0,1.0,2.7,91.0,279
2017-01-03 23:00:00,19.1,95.0,1.0,2.7,99.0,279
2017-01-04 00:00:00,19.4,94.0,1.0,2.8,101.0,279
2017-01-04 01:00:00,19.8,92.0,1.0,0.7,243.0,279
2017-01-04 02:00:00,19.9,93.0,0.0,1.4,111.0,279
2017-01-04 03:00:00,19.6,94.0,0.0,1.6,103.0,279
2017-01-04 04:00:00,19.3,96.0,1.0,1.5,90.0,279
2017-01-04 05:00:00,19.2,96.0,1.0,1.7,96.0,279
2017-01-04 06:00:00,19.2,96.0,1.0,1.6,75.0,279
2017-01-04 07:00:00,19.1,96.0,5.0,1.6,97.0,279
2017-01-04 08:00:00,19.3,96.0,38.0,1.2,85.0,279
2017-01-04 09:00:00,20.4,91.0,131.0,0.8,64.0,279
2017-01-04 10:00:00,22.0,80.0,182.0,1.0,350.0,279
2017-01-04 11:00:00,23.8,71.0,410.0,0.9,273.0,279
2017-01-04 12:00:00,26.2,62.0,366.0,2.2,351.0,279
2017-01-04 13:00:00,26.4,62.0,285.0,1.5,21.0,279
2017-01-04 14:00:00,27.2,58.0,479.0,1.9,328.0,279
2017-01-04 15:00:00,28.3,57.0,624.0,2.1,328.0,279
2017-01-04 16:00:00,28.6,54.0,576.0,3.3,325.0,279
2017-01-04 17:00:00,29.7,50.0,690.0,2.9,323.0,279
2017-01-04 18:00:00,29.5,50.0,461.0,3.0,332.0,279
2017-01-04 19:00:00,27.6,56.0,261.0,3.1,326.0,279
2017-01-04 20:00:00,26.4,61.0,44.0,1.8,354.0,279
2017-01-04 21:00:00,26.0,63.0,0.0,1.4,326.0,279
2017-01-04 22:00:00,25.6,64.0,0.0,1.0,358.0,279
2017-01-04 23:00:00,25.3,67.0,0.0,0.8,351.0,279
2017-01-05 00:00:00,25.1,66.0,0.0,1.0,315.0,279
2017-01-05 01:00:00,24.7,69.0,0.0,1.0,325.0,279
2017-01-05 02:00:00,24.5,71.0,0.0,1.2,303.0,279
2017-01-05 03:00:00,23.9,74.0,0.0,1.2,303.0,279
2017-01-05 04:00:00,23.2,78.0,0.0,1.2,353.0,279
2017-01-05 05:00:00,22.9,79.0,0.0,1.6,315.0,279
2017-01-05 06:00:00,22.7,81.0,0.0,1.6,329.0,279
2017-01-05 07:00:00,22.9,80.0,2.0,1.1,324.0,279
2017-01-05 08:00:00,22.9,80.0,21.0,1.3,5.0,279
2017-01-05 09:00:00,23.9,77.0,174.0,2.4,358.0,279
2017-01-05 10:00:00,25.5,69.0,494.0,2.4,338.0,279
2017-01-05 11:00:00,27.7,59.0,819.0,2.7,331.0,279
