date,o3,no,no2,co,pm10,pm2.5,code
2018-09-02 12:00:00,91.0,1.0,9.0,0.3,33.0,16.0,279
2018-09-02 13:00:00,94.0,1.0,9.0,0.2,29.0,38.0,279
2018-09-02 14:00:00,89.0,1.0,8.0,0.1,34.0,30.0,279
2018-09-02 15:00:00,95.0,1.0,8.0,0.1,35.0,25.0,279
2018-09-02 16:00:00,98.0,1.0,10.0,0.2,47.0,34.0,279
2018-09-02 17:00:00,96.0,1.0,11.0,0.2,49.0,29.0,279
2018-09-02 18:00:00,65.0,1.0,24.0,0.4,63.0,36.0,279
2018-09-02 19:00:00,47.0,1.0,27.0,0.5,81.0,50.0,279
2018-09-02 20:00:00,36.0,2.0,32.0,0.6,64.0,19.0,279
2018-09-02 21:00:00,34.0,2.0,29.0,0.6,53.0,34.0,279
2018-09-02 22:00:00,41.0,1.0,21.0,0.6,36.0,23.0,279
2018-09-02 23:00:00,28.0,1.0,33.0,0.6,35.0,20.0,279
2018-09-03 00:00:00,26.0,0.0,30.0,0.6,36.0,19.0,279
2018-09-03 01:00:00,22.0,,,0.6,37.0,26.0,279
2018-09-03 02:00:00,45.0,0.0,17.0,0.4,35.0,13.0,279
2018-09-03 03:00:00,58.0,0.0,10.0,0.4,29.0,18.0,279
2018-09-03 04:00:00,54.0,0.0,10.0,0.3,26.0,8.0,279
2018-09-03 05:00:00,56.0,0.0,11.0,0.3,23.0,7.0,279
2018-09-03 06:00:00,22.0,1.0,32.0,0.4,29.0,19.0,279
2018-09-03 07:00:00,9.0,20.0,48.0,0.6,36.0,14.0,279
2018-09-03 08:00:00,14.0,23.0,42.0,0.8,46.0,19.0,279
2018-09-03 09:00:00,30.0,9.0,28.0,0.7,59.0,24.0,279
2018-09-03 10:00:00,49.0,3.0,18.0,0.5,61.0,27.0,279
2018-09-03 11:00:00,71.0,2.0,12.0,0.4,53.0,26.0,279
2018-09-03 12:00:00,90.0,1.0,12.0,0.4,40.0,13.0,279
2018-09-03 13:00:00,88.0,2.0,13.0,0.3,27.0,19.0,279
2018-09-03 14:00:00,95.0,1.0,15.0,0.3,33.0,25.0,279
2018-09-03 15:00:00,76.0,3.0,18.0,0.4,45.0,21.0,279
2018-09-03 16:00:00,55.0,3.0,18.0,0.4,48.0,27.0,279
2018-09-03 17:00:00,49.0,2.0,16.0,0.4,33.0,7.0,279
2018-09-03 18:00:00,42.0,2.0,20.0,0.4,31.0,17.0,279
2018-09-03 19:00:00,32.0,3.0,28.0,0.5,29.0,3.0,279
2018-09-03 20:00:00,56.0,1.0,17.0,0.4,27.0,14.0,279
2018-09-03 21:00:00,47.0,1.0,13.0,0.3,9.0,5.0,279
2018-09-03 22:00:00,33.0,1.0,17.0,0.3,13.0,3.0,279
2018-09-03 23:00:00,31.0,1.0,16.0,0.3,5.0,4.0,279
2018-09-04 00:00:00,29.0,1.0,19.0,0.3,,1.0,279
2018-09-04 01:00:00,32.0,,,0.2,2.0,6.0,279
2018-09-04 02:00:00,38.0,0.0,12.0,0.2,13.0,1.0,279
2018-09-04 03:00:00,42.0,0.0,7.0,0.2,10.0,6.0,279
2018-09-04 04:00:00,41.0,0.0,7.0,0.2,11.0,2.0,279
2018-09-04 05:00:00,36.0,0.0,9.0,0.2,13.0,12.0,279
2018-09-04 06:00:00,30.0,1.0,13.0,0.2,9.0,4.0,279
2018-09-04 07:00:00,29.0,2.0,14.0,0.2,5.0,2.0,279
2018-09-04 08:00:00,28.0,3.0,16.0,0.3,10.0,3.0,279
2018-09-04 09:00:00,33.0,4.0,13.0,0.3,11.0,5.0,279
2018-09-04 10:00:00,37.0,5.0,11.0,0.3,22.0,7.0,279
2018-09-04 11:00:00,40.0,5.0,13.0,0.3,19.0,5.0,279
2018-09-04 12:00:00,47.0,5.0,12.0,0.3,19.0,3.0,279
2018-09-04 13:00:00,40.0,5.0,21.0,0.3,23.0,11.0,279
2018-09-04 14:00:00,37.0,7.0,22.0,0.4,27.0,10.0,279
2018-09-04 15:00:00,42.0,4.0,19.0,0.4,22.0,13.0,279
2018-09-04 16:00:00,36.0,3.0,27.0,0.5,13.0,4.0,279
2018-09-04 17:00:00,26.0,3.0,33.0,0.5,14.0,9.0,279
2018-09-04 18:00:00,32.0,3.0,27.0,0.5,13.0,5.0,279
2018-09-04 19:00:00,31.0,5.0,29.0,0.5,11.0,5.0,279
2018-09-04 20:00:00,33.0,2.0,28.0,0.5,10.0,9.0,279
2018-09-04 21:00:00,34.0,1.0,28.0,0.4,10.0,4.0,279
2018-09-04 22:00:00,37.0,1.0,24.0,0.4,12.0,1.0,279
2018-09-04 23:00:00,44.0,3.0,19.0,0.3,16.0,7.0,279
2018-09-05 00:00:00,46.0,1.0,15.0,0.3,20.0,5.0,279
2018-09-05 01:00:00,47.0,,,0.2,15.0,7.0,279
2018-09-05 02:00:00,52.0,0.0,8.0,0.2,11.0,4.0,279
2018-09-05 03:00:00,52.0,0.0,7.0,0.2,12.0,4.0,279
2018-09-05 04:00:00,56.0,0.0,5.0,0.2,12.0,5.0,279
2018-09-05 05:00:00,46.0,1.0,11.0,0.2,8.0,4.0,279
2018-09-05 06:00:00,35.0,2.0,18.0,0.3,15.0,2.0,279
2018-09-05 07:00:00,30.0,3.0,24.0,0.3,21.0,5.0,279
2018-09-05 08:00:00,40.0,5.0,20.0,0.4,25.0,3.0,279
2018-09-05 09:00:00,49.0,4.0,15.0,0.4,22.0,3.0,279
2018-09-05 10:00:00,51.0,3.0,14.0,0.3,23.0,11.0,279
2018-09-05 11:00:00,46.0,5.0,17.0,0.3,25.0,10.0,279
2018-09-05 12:00:00,46.0,5.0,17.0,0.4,26.0,12.0,279
2018-09-05 13:00:00,55.0,4.0,13.0,0.3,18.0,8.0,279
2018-09-05 14:00:00,54.0,5.0,15.0,0.3,16.0,18.0,279
2018-09-05 15:00:00,59.0,4.0,13.0,0.3,21.0,5.0,279
2018-09-05 16:00:00,50.0,4.0,15.0,0.3,18.0,22.0,279
2018-09-05 17:00:00,46.0,5.0,17.0,0.3,23.0,8.0,279
2018-09-05 18:00:00,41.0,3.0,18.0,0.3,26.0,11.0,279
2018-09-05 19:00:00,37.0,3.0,20.0,0.4,16.0,10.0,279
2018-09-05 20:00:00,37.0,4.0,19.0,0.4,24.0,2.0,279
2018-09-05 21:00:00,41.0,1.0,16.0,0.4,22.0,8.0,279
2018-09-05 22:00:00,28.0,3.0,23.0,0.4,20.0,5.0,279
2018-09-05 23:00:00,20.0,2.0,28.0,0.5,29.0,16.0,279
2018-09-06 00:00:00,12.0,7.0,34.0,0.5,35.0,10.0,279
2018-09-06 01:00:00,14.0,,,0.5,36.0,20.0,279
2018-09-06 02:00:00,37.0,1.0,14.0,0.3,51.0,29.0,279
2018-09-06 03:00:00,35.0,0.0,13.0,0.3,28.0,8.0,279
2018-09-06 04:00:00,17.0,4.0,24.0,0.5,39.0,19.0,279
2018-09-06 05:00:00,12.0,13.0,30.0,0.4,52.0,33.0,279
2018-09-06 06:00:00,8.0,17.0,26.0,0.5,60.0,33.0,279
2018-09-06 07:00:00,9.0,30.0,28.0,0.8,21.0,8.0,279
2018-09-06 08:00:00,12.0,35.0,33.0,1.2,38.0,24.0,279
2018-09-06 09:00:00,19.0,15.0,29.0,0.7,77.0,51.0,279
2018-09-06 10:00:00,33.0,8.0,17.0,0.3,51.0,15.0,279
2018-09-06 11:00:00,45.0,5.0,12.0,0.3,30.0,5.0,279
2018-09-06 12:00:00,52.0,4.0,12.0,0.3,17.0,3.0,279
2018-09-06 13:00:00,63.0,3.0,10.0,0.2,19.0,15.0,279
2018-09-06 14:00:00,68.0,3.0,11.0,0.2,23.0,19.0,279
2018-09-06 15:00:00,62.0,3.0,13.0,0.3,19.0,9.0,279
2018-09-06 16:00:00,57.0,3.0,13.0,0.3,26.0,19.0,279
2018-09-06 17:00:00,49.0,4.0,14.0,0.3,36.0,21.0,279
2018-09-06 18:00:00,41.0,2.0,18.0,0.4,44.0,22.0,279
2018-09-06 19:00:00,35.0,2.0,21.0,0.4,41.0,19.0,279
2018-09-06 20:00:00,39.0,2.0,18.0,0.4,33.0,6.0,279
2018-09-06 21:00:00,38.0,1.0,17.0,0.4,27.0,9.0,279
2018-09-06 22:00:00,39.0,1.0,15.0,0.3,28.0,7.0,279
2018-09-06 23:00:00,40.0,1.0,13.0,0.3,17.0,12.0,279
2018-09-07 00:00:00,24.0,4.0,24.0,0.6,36.0,17.0,279
2018-09-07 01:00:00,27.0,,,0.3,62.0,22.0,279
2018-09-07 02:00:00,33.0,0.0,13.0,0.2,38.0,17.0,279
2018-09-07 03:00:00,33.0,0.0,13.0,0.2,40.0,27.0,279
2018-09-07 04:00:00,47.0,0.0,7.0,0.2,16.0,4.0,279
2018-09-07 05:00:00,47.0,0.0,8.0,0.2,18.0,9.0,279
2018-09-07 06:00:00,50.0,1.0,9.0,0.3,21.0,9.0,279
2018-09-07 07:00:00,44.0,1.0,12.0,0.3,22.0,9.0,279
2018-09-07 08:00:00,45.0,1.0,11.0,0.3,21.0,8.0,279
2018-09-07 09:00:00,46.0,2.0,11.0,0.3,26.0,14.0,279
2018-09-07 10:00:00,48.0,3.0,10.0,0.3,23.0,9.0,279
2018-09-07 11:00:00,54.0,3.0,10.0,0.3,23.0,10.0,279
2018-09-07 12:00:00,63.0,2.0,12.0,0.3,26.0,9.0,279
2018-09-07 13:00:00,81.0,1.0,11.0,0.3,28.0,10.0,279
2018-09-07 14:00:00,104.0,1.0,11.0,0.3,34.0,32.0,279
2018-09-07 15:00:00,112.0,1.0,10.0,0.3,37.0,28.0,279
2018-09-07 16:00:00,130.0,0.0,10.0,0.3,36.0,31.0,279
2018-09-07 17:00:00,146.0,0.0,12.0,0.3,35.0,15.0,279
2018-09-07 18:00:00,92.0,1.0,25.0,0.4,45.0,33.0,279
2018-09-07 19:00:00,54.0,1.0,27.0,0.5,58.0,32.0,279
2018-09-07 20:00:00,42.0,1.0,23.0,0.5,62.0,27.0,279
2018-09-07 21:00:00,41.0,1.0,20.0,0.6,51.0,23.0,279
2018-09-07 22:00:00,39.0,0.0,18.0,0.5,45.0,24.0,279
2018-09-07 23:00:00,29.0,2.0,26.0,0.6,40.0,24.0,279
2018-09-08 00:00:00,21.0,1.0,30.0,0.7,43.0,24.0,279
2018-09-08 01:00:00,17.0,,,0.7,44.0,29.0,279
2018-09-08 02:00:00,10.0,5.0,30.0,0.8,51.0,29.0,279
2018-09-08 03:00:00,8.0,10.0,27.0,0.8,58.0,32.0,279
2018-09-08 04:00:00,8.0,4.0,28.0,0.5,39.0,17.0,279
2018-09-08 05:00:00,8.0,4.0,26.0,0.4,30.0,10.0,279
2018-09-08 06:00:00,11.0,2.0,20.0,0.6,44.0,30.0,279
2018-09-08 07:00:00,10.0,4.0,20.0,0.5,46.0,17.0,279
2018-09-08 08:00:00,14.0,7.0,22.0,0.6,53.0,21.0,279
2018-09-08 09:00:00,22.0,8.0,26.0,0.7,69.0,30.0,279
2018-09-08 10:00:00,38.0,4.0,19.0,0.5,50.0,28.0,279
2018-09-08 11:00:00,49.0,5.0,17.0,0.5,37.0,21.0,279
2018-09-08 12:00:00,68.0,2.0,13.0,0.4,41.0,28.0,279
2018-09-08 13:00:00,88.0,1.0,11.0,0.4,37.0,27.0,279
2018-09-08 14:00:00,101.0,1.0,10.0,0.3,38.0,31.0,279
2018-09-08 15:00:00,113.0,1.0,10.0,0.3,41.0,30.0,279
2018-09-08 16:00:00,107.0,1.0,12.0,0.3,34.0,23.0,279
2018-09-08 17:00:00,72.0,2.0,14.0,0.4,49.0,35.0,279
2018-09-08 18:00:00,52.0,2.0,17.0,0.4,51.0,35.0,279
2018-09-08 19:00:00,40.0,3.0,21.0,0.5,48.0,33.0,279
2018-09-08 20:00:00,43.0,3.0,20.0,0.5,45.0,17.0,279
2018-09-08 21:00:00,48.0,1.0,15.0,0.4,43.0,25.0,279
2018-09-08 22:00:00,48.0,1.0,16.0,0.5,35.0,22.0,279
2018-09-08 23:00:00,59.0,0.0,11.0,0.4,35.0,21.0,279
2018-09-09 00:00:00,60.0,1.0,13.0,0.4,30.0,11.0,279
2018-09-09 01:00:00,61.0,,,0.4,32.0,14.0,279
2018-09-09 02:00:00,62.0,0.0,10.0,0.4,30.0,22.0,279
2018-09-09 03:00:00,51.0,0.0,11.0,0.4,32.0,14.0,279
2018-09-09 04:00:00,38.0,0.0,12.0,0.4,60.0,31.0,279
2018-09-09 05:00:00,38.0,0.0,11.0,0.4,42.0,19.0,279
2018-09-09 06:00:00,25.0,2.0,21.0,0.4,31.0,15.0,279
2018-09-09 07:00:00,33.0,1.0,16.0,0.4,35.0,18.0,279
2018-09-09 08:00:00,38.0,1.0,12.0,0.4,40.0,23.0,279
2018-09-09 09:00:00,46.0,1.0,12.0,0.4,39.0,17.0,279
2018-09-09 10:00:00,58.0,1.0,11.0,0.3,41.0,26.0,279
2018-09-09 11:00:00,70.0,1.0,9.0,0.3,39.0,21.0,279
2018-09-09 12:00:00,80.0,1.0,8.0,0.3,39.0,19.0,279
2018-09-09 13:00:00,99.0,1.0,9.0,0.4,36.0,8.0,279
2018-09-09 14:00:00,113.0,1.0,10.0,0.4,40.0,30.0,279
2018-09-09 15:00:00,118.0,0.0,8.0,0.3,41.0,41.0,279
2018-09-09 16:00:00,85.0,1.0,8.0,0.3,37.0,28.0,279
2018-09-09 17:00:00,77.0,1.0,10.0,0.3,40.0,28.0,279
2018-09-09 18:00:00,72.0,1.0,13.0,0.3,43.0,21.0,279
2018-09-09 19:00:00,68.0,1.0,11.0,0.4,36.0,23.0,279
2018-09-09 20:00:00,74.0,0.0,10.0,0.4,30.0,9.0,279
2018-09-09 21:00:00,74.0,0.0,11.0,0.4,33.0,12.0,279
2018-09-09 22:00:00,68.0,0.0,13.0,0.4,35.0,26.0,279
2018-09-09 23:00:00,66.0,0.0,13.0,0.4,37.0,17.0,279
2018-09-10 00:00:00,56.0,0.0,16.0,0.4,26.0,16.0,279
2018-09-10 01:00:00,58.0,,,0.3,30.0,18.0,279
2018-09-10 02:00:00,71.0,0.0,6.0,0.3,28.0,10.0,279
2018-09-10 03:00:00,58.0,0.0,8.0,0.3,26.0,20.0,279
2018-09-10 04:00:00,59.0,0.0,9.0,0.3,26.0,11.0,279
2018-09-10 05:00:00,66.0,0.0,7.0,0.2,24.0,7.0,279
2018-09-10 06:00:00,52.0,0.0,15.0,0.3,21.0,10.0,279
2018-09-10 07:00:00,42.0,2.0,23.0,0.5,30.0,11.0,279
2018-09-10 08:00:00,36.0,7.0,29.0,0.6,38.0,13.0,279
2018-09-10 09:00:00,50.0,6.0,20.0,0.5,43.0,11.0,279
2018-09-10 10:00:00,62.0,4.0,14.0,0.3,41.0,14.0,279
2018-09-10 11:00:00,69.0,3.0,13.0,0.3,41.0,22.0,279
2018-09-10 12:00:00,80.0,2.0,10.0,0.3,33.0,3.0,279
2018-09-10 13:00:00,86.0,1.0,9.0,0.2,17.0,19.0,279
2018-09-10 14:00:00,87.0,2.0,12.0,0.3,24.0,14.0,279
2018-09-10 15:00:00,86.0,2.0,14.0,0.3,33.0,27.0,279
2018-09-10 16:00:00,78.0,2.0,13.0,0.3,38.0,19.0,279
2018-09-10 17:00:00,61.0,3.0,15.0,0.3,46.0,22.0,279
2018-09-10 18:00:00,45.0,2.0,19.0,0.4,49.0,19.0,279
2018-09-10 19:00:00,46.0,1.0,16.0,0.4,46.0,17.0,279
2018-09-10 20:00:00,46.0,1.0,17.0,0.4,42.0,11.0,279
2018-09-10 21:00:00,47.0,1.0,15.0,0.4,31.0,12.0,279
2018-09-10 22:00:00,52.0,1.0,11.0,0.3,25.0,6.0,279
2018-09-10 23:00:00,50.0,0.0,12.0,0.3,21.0,13.0,279
2018-09-11 00:00:00,45.0,0.0,12.0,0.4,24.0,9.0,279
2018-09-11 01:00:00,43.0,,,0.3,33.0,8.0,279
2018-09-11 02:00:00,47.0,0.0,7.0,0.3,31.0,6.0,279
2018-09-11 03:00:00,47.0,0.0,5.0,0.2,17.0,10.0,279
2018-09-11 04:00:00,44.0,0.0,6.0,0.2,20.0,10.0,279
2018-09-11 05:00:00,39.0,0.0,10.0,0.3,29.0,16.0,279
2018-09-11 06:00:00,32.0,2.0,16.0,0.3,37.0,21.0,279
2018-09-11 07:00:00,28.0,6.0,21.0,0.5,45.0,15.0,279
2018-09-11 08:00:00,31.0,6.0,20.0,0.5,40.0,13.0,279
2018-09-11 09:00:00,38.0,6.0,16.0,0.4,42.0,12.0,279
2018-09-11 10:00:00,47.0,5.0,14.0,0.3,39.0,12.0,279
2018-09-11 11:00:00,65.0,3.0,12.0,0.3,43.0,20.0,279
2018-09-11 12:00:00,69.0,3.0,13.0,0.3,38.0,7.0,279
2018-09-11 13:00:00,81.0,1.0,10.0,0.3,35.0,12.0,279
2018-09-11 14:00:00,89.0,2.0,12.0,0.3,38.0,26.0,279
2018-09-11 15:00:00,80.0,2.0,11.0,0.3,35.0,16.0,279
2018-09-11 16:00:00,67.0,2.0,11.0,0.3,38.0,16.0,279
2018-09-11 17:00:00,59.0,2.0,12.0,0.3,42.0,19.0,279
2018-09-11 18:00:00,56.0,1.0,13.0,0.3,40.0,19.0,279
2018-09-11 19:00:00,54.0,1.0,13.0,0.4,46.0,14.0,279
2018-09-11 20:00:00,51.0,1.0,14.0,0.4,34.0,5.0,279
2018-09-11 21:00:00,47.0,1.0,14.0,0.3,27.0,10.0,279
2018-09-11 22:00:00,36.0,1.0,18.0,0.4,32.0,8.0,279
2018-09-11 23:00:00,39.0,1.0,15.0,0.4,27.0,14.0,279
2018-09-12 00:00:00,39.0,1.0,14.0,0.3,30.0,15.0,279
2018-09-12 01:00:00,49.0,,,0.3,21.0,6.0,279
2018-09-12 02:00:00,51.0,0.0,6.0,0.3,19.0,11.0,279
2018-09-12 03:00:00,52.0,0.0,4.0,0.2,16.0,5.0,279
2018-09-12 04:00:00,49.0,0.0,4.0,0.2,17.0,5.0,279
2018-09-12 05:00:00,42.0,1.0,8.0,0.2,13.0,8.0,279
2018-09-12 06:00:00,32.0,2.0,16.0,0.3,18.0,6.0,279
2018-09-12 07:00:00,28.0,5.0,23.0,0.4,27.0,14.0,279
2018-09-12 08:00:00,29.0,9.0,25.0,0.5,36.0,17.0,279
2018-09-12 09:00:00,48.0,5.0,14.0,0.4,37.0,10.0,279
2018-09-12 10:00:00,60.0,3.0,11.0,0.3,32.0,7.0,279
2018-09-12 11:00:00,69.0,3.0,10.0,0.3,29.0,11.0,279
2018-09-12 12:00:00,79.0,2.0,10.0,0.3,32.0,9.0,279
2018-09-12 13:00:00,88.0,2.0,9.0,0.2,35.0,22.0,279
2018-09-12 14:00:00,72.0,2.0,9.0,0.3,38.0,21.0,279
2018-09-12 15:00:00,61.0,3.0,10.0,0.4,46.0,17.0,279
2018-09-12 16:00:00,58.0,3.0,11.0,0.3,42.0,21.0,279
2018-09-12 17:00:00,55.0,2.0,12.0,0.3,49.0,24.0,279
2018-09-12 18:00:00,49.0,2.0,13.0,0.4,41.0,13.0,279
2018-09-12 19:00:00,39.0,1.0,17.0,0.5,36.0,14.0,279
2018-09-12 20:00:00,34.0,1.0,17.0,0.5,33.0,10.0,279
2018-09-12 21:00:00,32.0,2.0,17.0,0.4,23.0,11.0,279
2018-09-12 22:00:00,39.0,2.0,14.0,0.3,23.0,10.0,279
2018-09-12 23:00:00,46.0,2.0,11.0,0.3,22.0,10.0,279
2018-09-13 00:00:00,48.0,1.0,9.0,0.2,15.0,6.0,279
2018-09-13 01:00:00,52.0,,,0.3,14.0,6.0,279
2018-09-13 02:00:00,52.0,0.0,5.0,0.3,14.0,7.0,279
2018-09-13 03:00:00,50.0,0.0,6.0,0.3,13.0,6.0,279
2018-09-13 04:00:00,47.0,0.0,7.0,0.2,23.0,10.0,279
2018-09-13 05:00:00,43.0,1.0,11.0,0.3,48.0,23.0,279
2018-09-13 06:00:00,33.0,3.0,18.0,0.3,41.0,26.0,279
2018-09-13 07:00:00,28.0,6.0,20.0,0.4,37.0,16.0,279
2018-09-13 08:00:00,29.0,6.0,20.0,0.4,33.0,11.0,279
2018-09-13 09:00:00,32.0,7.0,20.0,0.4,37.0,21.0,279
2018-09-13 10:00:00,33.0,6.0,21.0,0.4,43.0,18.0,279
2018-09-13 11:00:00,40.0,6.0,19.0,0.4,43.0,12.0,279
2018-09-13 12:00:00,58.0,4.0,15.0,0.4,42.0,25.0,279
2018-09-13 13:00:00,79.0,2.0,14.0,0.3,42.0,9.0,279
2018-09-13 14:00:00,95.0,2.0,15.0,0.4,41.0,30.0,279
2018-09-13 15:00:00,100.0,1.0,13.0,0.4,44.0,31.0,279
2018-09-13 16:00:00,98.0,1.0,15.0,0.4,47.0,31.0,279
2018-09-13 17:00:00,82.0,2.0,20.0,0.4,58.0,36.0,279
2018-09-13 18:00:00,45.0,2.0,21.0,0.5,73.0,43.0,279
2018-09-13 19:00:00,31.0,4.0,30.0,0.6,70.0,36.0,279
2018-09-13 20:00:00,30.0,4.0,30.0,0.6,67.0,37.0,279
2018-09-13 21:00:00,40.0,2.0,22.0,0.5,58.0,26.0,279
2018-09-13 22:00:00,37.0,1.0,21.0,0.4,50.0,35.0,279
2018-09-13 23:00:00,48.0,0.0,13.0,0.4,49.0,35.0,279
2018-09-14 00:00:00,47.0,0.0,12.0,0.3,36.0,29.0,279
2018-09-14 01:00:00,47.0,,,0.3,44.0,25.0,279
2018-09-14 02:00:00,41.0,0.0,10.0,0.3,51.0,20.0,279
2018-09-14 03:00:00,41.0,0.0,10.0,0.3,90.0,42.0,279
2018-09-14 04:00:00,41.0,0.0,8.0,0.4,54.0,27.0,279
2018-09-14 05:00:00,41.0,0.0,9.0,0.3,34.0,10.0,279
2018-09-14 06:00:00,32.0,1.0,13.0,0.3,30.0,9.0,279
2018-09-14 07:00:00,21.0,3.0,22.0,0.4,46.0,25.0,279
2018-09-14 08:00:00,8.0,18.0,34.0,0.8,41.0,18.0,279
2018-09-14 09:00:00,13.0,,,0.6,24.0,18.0,279
2018-09-14 10:00:00,20.0,9.0,25.0,0.5,2.0,25.0,279
2018-09-14 11:00:00,14.0,15.0,40.0,0.7,22.0,20.0,279
2018-09-14 12:00:00,15.0,20.0,43.0,0.7,31.0,20.0,279
2018-09-14 13:00:00,27.0,7.0,26.0,0.5,41.0,47.0,279
2018-09-14 14:00:00,20.0,5.0,27.0,0.5,34.0,27.0,279
2018-09-14 15:00:00,12.0,15.0,37.0,0.6,29.0,17.0,279
2018-09-14 16:00:00,9.0,31.0,47.0,0.8,34.0,25.0,279
2018-09-14 17:00:00,7.0,33.0,42.0,0.8,35.0,38.0,279
2018-09-14 18:00:00,9.0,16.0,34.0,0.7,29.0,17.0,279
2018-09-14 19:00:00,9.0,12.0,37.0,0.7,29.0,21.0,279
2018-09-14 20:00:00,7.0,15.0,37.0,0.9,23.0,14.0,279
2018-09-14 21:00:00,7.0,15.0,36.0,0.8,30.0,21.0,279
2018-09-14 22:00:00,7.0,31.0,37.0,1.0,38.0,27.0,279
2018-09-14 23:00:00,6.0,45.0,40.0,1.0,42.0,30.0,279
2018-09-15 00:00:00,7.0,40.0,40.0,1.1,43.0,27.0,279
2018-09-15 01:00:00,7.0,,,0.9,41.0,22.0,279
2018-09-15 02:00:00,14.0,,,0.6,36.0,28.0,279
2018-09-15 03:00:00,15.0,,,0.5,30.0,18.0,279
2018-09-15 04:00:00,16.0,,,0.5,36.0,23.0,279
2018-09-15 05:00:00,9.0,,,0.5,38.0,22.0,279
2018-09-15 06:00:00,7.0,,,0.5,30.0,21.0,279
2018-09-15 07:00:00,8.0,,,0.6,36.0,24.0,279
2018-09-15 08:00:00,20.0,,,0.6,44.0,23.0,279
2018-09-15 09:00:00,41.0,,,0.5,35.0,12.0,279
2018-09-15 10:00:00,50.0,,,0.6,33.0,19.0,279
2018-09-15 11:00:00,60.0,,,0.5,27.0,19.0,279
2018-09-15 12:00:00,81.0,,,0.5,24.0,12.0,279
2018-09-15 13:00:00,86.0,,,0.5,30.0,27.0,279
2018-09-15 14:00:00,87.0,,,0.4,28.0,27.0,279
2018-09-15 15:00:00,95.0,,,0.4,25.0,6.0,279
2018-09-15 16:00:00,91.0,,,0.4,24.0,25.0,279
2018-09-15 17:00:00,72.0,,,0.5,28.0,19.0,279
2018-09-15 18:00:00,43.0,,,0.5,37.0,35.0,279
2018-09-15 19:00:00,38.0,,,0.5,27.0,11.0,279
2018-09-15 20:00:00,39.0,,,0.5,18.0,5.0,279
2018-09-15 21:00:00,36.0,,,0.6,23.0,14.0,279
2018-09-15 22:00:00,43.0,,,0.4,24.0,10.0,279
2018-09-15 23:00:00,45.0,,,0.4,22.0,11.0,279
2018-09-16 00:00:00,51.0,,,0.4,16.0,10.0,279
2018-09-16 01:00:00,56.0,,,0.3,16.0,4.0,279
2018-09-16 02:00:00,52.0,0.0,6.0,0.3,12.0,9.0,279
2018-09-16 03:00:00,55.0,0.0,5.0,0.3,13.0,10.0,279
