date,tc,rh,ws,wd,o3,no,no2,co,code,name,local_date
2018-10-01 00:00:00,21.837585,79.732086,1.3271106,28.49674,0.1222743,46.372524,91.50957,0.43871373,72,Parque D.Pedro II,2018-09-30 21:00:00-03:00
2018-10-01 01:00:00,21.293243,84.99914,2.7650154,44.796608,7.3916473,9.606457,79.73688,0.29465786,72,Parque D.Pedro II,2018-09-30 22:00:00-03:00
2018-10-01 02:00:00,20.990936,86.927704,1.7069257,73.886024,0.3620136,34.63449,84.722946,0.36733076,72,Parque D.Pedro II,2018-09-30 23:00:00-03:00
2018-10-01 03:00:00,20.604492,87.31461,2.8421195,62.141335,3.7358935,14.233729,79.015396,0.28887635,72,Parque D.Pedro II,2018-10-01 00:00:00-03:00
2018-10-01 04:00:00,20.279297,87.62827,1.9050487,50.427425,1.7667996,21.56655,78.43567,0.29676956,72,Parque D.Pedro II,2018-10-01 01:00:00-03:00
2018-10-01 05:00:00,19.901703,88.93842,0.9971128,50.25044,0.22829019,44.26243,81.83831,0.3589772,72,Parque D.Pedro II,2018-10-01 02:00:00-03:00
2018-10-01 06:00:00,20.829407,80.26108,2.1427372,343.07956,5.8662486,11.009911,70.840034,0.25327685,72,Parque D.Pedro II,2018-10-01 03:00:00-03:00
2018-10-01 07:00:00,21.13263,77.31732,2.9158697,331.3203,7.1154675,10.826496,63.51563,0.23612121,72,Parque D.Pedro II,2018-10-01 04:00:00-03:00
2018-10-01 08:00:00,21.288605,75.20033,3.423526,341.03732,7.6545005,10.565767,59.474262,0.23245761,72,Parque D.Pedro II,2018-10-01 05:00:00-03:00
2018-10-01 09:00:00,21.588318,72.43811,4.006608,349.53934,9.736201,10.091448,56.360123,0.26037705,72,Parque D.Pedro II,2018-10-01 06:00:00-03:00
2018-10-01 10:00:00,23.053375,65.43058,4.739469,354.38187,29.76436,5.6513996,37.39717,0.22246838,72,Parque D.Pedro II,2018-10-01 07:00:00-03:00
2018-10-01 11:00:00,24.601227,61.06269,4.8807974,349.8217,40.03987,5.280762,27.292677,0.19677733,72,Parque D.Pedro II,2018-10-01 08:00:00-03:00
2018-10-01 12:00:00,25.722748,58.746716,5.091756,348.5318,45.18482,5.585491,23.151604,0.18374208,72,Parque D.Pedro II,2018-10-01 09:00:00-03:00
2018-10-01 13:00:00,27.223663,53.430897,5.320478,335.93594,55.247692,4.6175804,18.825775,0.16206336,72,Parque D.Pedro II,2018-10-01 10:00:00-03:00
2018-10-01 14:00:00,28.484283,47.426075,5.3527946,324.03333,65.55414,4.3028092,16.617264,0.14800975,72,Parque D.Pedro II,2018-10-01 11:00:00-03:00
2018-10-01 15:00:00,29.394714,42.702835,5.3998246,313.44183,80.87819,4.1202865,16.645172,0.16218568,72,Parque D.Pedro II,2018-10-01 12:00:00-03:00
2018-10-01 16:00:00,29.67575,44.159958,5.7233033,307.28418,86.86962,3.5476463,15.680798,0.14833531,72,Parque D.Pedro II,2018-10-01 13:00:00-03:00
2018-10-01 17:00:00,28.891632,46.188297,3.1859562,312.43796,78.83306,2.946079,16.852812,0.1363673,72,Parque D.Pedro II,2018-10-01 14:00:00-03:00
2018-10-01 18:00:00,25.362549,59.910587,3.3373528,24.939219,82.7397,1.5459502,11.336415,0.117625386,72,Parque D.Pedro II,2018-10-01 15:00:00-03:00
2018-10-01 19:00:00,22.54126,78.190834,4.7408013,346.67032,70.3247,2.0736768,16.5028,0.16937825,72,Parque D.Pedro II,2018-10-01 16:00:00-03:00
2018-10-01 20:00:00,23.375427,71.88154,3.7170231,327.33044,56.389458,3.422675,35.095924,0.21108583,72,Parque D.Pedro II,2018-10-01 17:00:00-03:00
2018-10-01 21:00:00,23.430206,71.00957,2.937738,340.60587,36.122288,3.7241817,52.498577,0.2735742,72,Parque D.Pedro II,2018-10-01 18:00:00-03:00
2018-10-01 22:00:00,23.221222,72.525665,2.6406388,333.1079,26.931755,3.6171257,58.825134,0.26655638,72,Parque D.Pedro II,2018-10-01 19:00:00-03:00
2018-10-01 23:00:00,23.109802,73.32866,2.4985368,325.0647,30.31494,2.983542,55.275543,0.23198733,72,Parque D.Pedro II,2018-10-01 20:00:00-03:00
2018-10-02 00:00:00,23.24115,71.078186,3.2077096,305.01788,32.45677,2.6299686,52.9554,0.21867588,72,Parque D.Pedro II,2018-10-01 21:00:00-03:00
