date,tc,rh,ws,wd,o3,no,no2,co,code,name,local_date
2018-10-01 00:00:00,22.543152,86.491,2.5095775,77.35665,54.745445,0.08645846,29.282324,0.25863752,273,Santa Gertrudes,2018-09-30 21:00:00-03:00
2018-10-01 01:00:00,21.96875,90.31093,2.3022301,59.59231,56.069305,0.06744555,23.764769,0.239469,273,Santa Gertrudes,2018-09-30 22:00:00-03:00
2018-10-01 02:00:00,21.830017,87.8612,2.8049889,48.65802,63.082333,0.046551295,18.442757,0.19974467,273,Santa Gertrudes,2018-09-30 23:00:00-03:00
2018-10-01 03:00:00,21.297333,90.5121,2.309572,36.626923,65.28803,0.038766377,15.580013,0.18346474,273,Santa Gertrudes,2018-10-01 00:00:00-03:00
2018-10-01 04:00:00,20.764038,93.40315,1.8241942,32.991844,65.50106,0.03702181,12.970191,0.16635944,273,Santa Gertrudes,2018-10-01 01:00:00-03:00
2018-10-01 05:00:00,20.74057,92.118675,2.1887412,16.045784,64.34312,0.035199083,11.115235,0.1532557,273,Santa Gertrudes,2018-10-01 02:00:00-03:00
2018-10-01 06:00:00,21.665558,87.69994,3.4009743,7.7525263,52.92749,0.05341645,7.148049,0.15332514,273,Santa Gertrudes,2018-10-01 03:00:00-03:00
2018-10-01 07:00:00,21.560211,88.78225,3.5531404,19.1152,50.497723,0.07999575,6.248932,0.15477791,273,Santa Gertrudes,2018-10-01 04:00:00-03:00
2018-10-01 08:00:00,22.25415,85.638535,4.585942,33.152775,49.754833,0.10300174,6.414788,0.14887756,273,Santa Gertrudes,2018-10-01 05:00:00-03:00
2018-10-01 09:00:00,22.170227,86.3443,4.94103,25.768688,46.299282,0.16623609,7.304381,0.14669302,273,Santa Gertrudes,2018-10-01 06:00:00-03:00
2018-10-01 10:00:00,23.422699,78.542465,5.2744217,14.344784,50.313416,0.35649884,6.4678154,0.14118752,273,Santa Gertrudes,2018-10-01 07:00:00-03:00
2018-10-01 11:00:00,24.877686,72.51778,4.7605104,13.400498,53.30763,0.60659623,5.9654207,0.14038973,273,Santa Gertrudes,2018-10-01 08:00:00-03:00
2018-10-01 12:00:00,25.997803,67.524315,5.2708416,11.123107,59.104053,0.7320896,4.90774,0.13197383,273,Santa Gertrudes,2018-10-01 09:00:00-03:00
2018-10-01 13:00:00,27.640137,60.267452,4.8856606,5.789395,65.960625,0.6631607,3.748286,0.12415565,273,Santa Gertrudes,2018-10-01 10:00:00-03:00
2018-10-01 14:00:00,29.165436,51.194187,4.173506,351.21677,71.58677,0.55326915,2.9121099,0.11502707,273,Santa Gertrudes,2018-10-01 11:00:00-03:00
2018-10-01 15:00:00,30.250946,45.89797,3.884618,327.90692,74.48055,0.4623691,2.4696875,0.108239934,273,Santa Gertrudes,2018-10-01 12:00:00-03:00
2018-10-01 16:00:00,29.980255,46.71984,3.5706708,326.58588,76.87905,0.23650417,1.3514606,0.08825567,273,Santa Gertrudes,2018-10-01 13:00:00-03:00
2018-10-01 17:00:00,29.284668,50.01597,4.812207,312.20688,85.06444,0.15275525,1.0760995,0.08747333,273,Santa Gertrudes,2018-10-01 14:00:00-03:00
2018-10-01 18:00:00,28.552338,53.82085,4.5057855,25.155369,87.865395,0.15489556,1.4071373,0.09131525,273,Santa Gertrudes,2018-10-01 15:00:00-03:00
2018-10-01 19:00:00,25.586884,69.713295,3.2396016,216.39006,90.96901,0.15969059,1.8369795,0.0897939,273,Santa Gertrudes,2018-10-01 16:00:00-03:00
2018-10-01 20:00:00,24.707703,73.65854,1.5490534,253.27214,82.11148,0.3096823,6.601231,0.11502943,273,Santa Gertrudes,2018-10-01 17:00:00-03:00
2018-10-01 21:00:00,25.141846,71.67516,0.9476703,272.3245,72.58446,0.20388629,14.269689,0.16671288,273,Santa Gertrudes,2018-10-01 18:00:00-03:00
2018-10-01 22:00:00,23.381409,82.21269,3.2525492,129.149,74.08058,0.063892506,11.458215,0.1484244,273,Santa Gertrudes,2018-10-01 19:00:00-03:00
2018-10-01 23:00:00,23.462555,82.91357,1.2022452,58.286884,66.97022,0.06663209,15.640373,0.17367677,273,Santa Gertrudes,2018-10-01 20:00:00-03:00
2018-10-02 00:00:00,22.609558,88.05245,1.9111433,240.60667,60.057076,0.068141975,14.149312,0.14911008,273,Santa Gertrudes,2018-10-01 21:00:00-03:00
2018-10-02 01:00:00,22.666077,89.4507,0.7309703,11.682605,58.758316,0.055554327,17.884573,0.1833972,273,Santa Gertrudes,2018-10-01 22:00:00-03:00
2018-10-02 02:00:00,22.312683,88.40603,1.5879282,44.22606,60.71152,0.047902517,18.027895,0.19238131,273,Santa Gertrudes,2018-10-01 23:00:00-03:00
2018-10-02 03:00:00,21.90799,90.29111,1.2480001,5.444218,72.24836,0.029623557,9.643845,0.13765675,273,Santa Gertrudes,2018-10-02 00:00:00-03:00
2018-10-02 04:00:00,21.388794,90.89719,2.3847182,114.12012,71.251045,0.02942344,13.087243,0.17235033,273,Santa Gertrudes,2018-10-02 01:00:00-03:00
2018-10-02 05:00:00,21.331848,92.593445,1.9594889,19.829628,82.70375,0.018499583,7.565064,0.12093073,273,Santa Gertrudes,2018-10-02 02:00:00-03:00
2018-10-02 06:00:00,20.888824,93.94092,1.7516634,27.167255,80.74552,0.021769362,7.7069116,0.12447495,273,Santa Gertrudes,2018-10-02 03:00:00-03:00
2018-10-02 07:00:00,20.623932,94.966896,1.5354495,37.335655,69.49778,0.042490076,10.117295,0.13358742,273,Santa Gertrudes,2018-10-02 04:00:00-03:00
2018-10-02 08:00:00,20.872131,93.321526,1.5267023,324.07846,62.255325,0.07858241,15.368385,0.13930233,273,Santa Gertrudes,2018-10-02 05:00:00-03:00
2018-10-02 09:00:00,20.870056,93.05124,1.6467863,5.298236,57.2743,0.15601568,19.855011,0.16291541,273,Santa Gertrudes,2018-10-02 06:00:00-03:00
2018-10-02 10:00:00,21.959564,86.39864,2.400984,16.911684,58.573864,0.9526924,17.028812,0.17808732,273,Santa Gertrudes,2018-10-02 07:00:00-03:00
2018-10-02 11:00:00,23.585785,77.56906,3.0539083,5.6526785,73.58831,0.9478432,7.402294,0.13198183,273,Santa Gertrudes,2018-10-02 08:00:00-03:00
2018-10-02 12:00:00,25.06601,70.90817,2.323158,349.12915,81.10056,1.233583,5.811964,0.12286647,273,Santa Gertrudes,2018-10-02 09:00:00-03:00
2018-10-02 13:00:00,27.112915,62.158386,2.017648,314.2143,88.97984,0.89598846,4.2982516,0.11516669,273,Santa Gertrudes,2018-10-02 10:00:00-03:00
2018-10-02 14:00:00,28.766571,57.203632,1.8852953,306.14655,91.490616,0.6275255,3.2079356,0.11155664,273,Santa Gertrudes,2018-10-02 11:00:00-03:00
2018-10-02 15:00:00,30.060211,52.177742,1.9929084,289.1406,83.6347,0.5033991,2.3936105,0.09967889,273,Santa Gertrudes,2018-10-02 12:00:00-03:00
2018-10-02 16:00:00,30.659393,50.737152,1.966607,299.71478,84.39733,0.46421814,2.4120429,0.09985757,273,Santa Gertrudes,2018-10-02 13:00:00-03:00
2018-10-02 17:00:00,30.369843,52.859924,1.8641936,279.3112,97.9543,0.14063126,0.9767193,0.084922984,273,Santa Gertrudes,2018-10-02 14:00:00-03:00
2018-10-02 18:00:00,29.190918,56.861145,1.1103745,275.7924,95.019035,0.20185311,1.6921958,0.08878036,273,Santa Gertrudes,2018-10-02 15:00:00-03:00
2018-10-02 19:00:00,27.883087,63.338512,1.7957745,311.6473,95.66315,0.14957261,1.6391319,0.08964584,273,Santa Gertrudes,2018-10-02 16:00:00-03:00
2018-10-02 20:00:00,27.71988,63.833294,0.4212756,222.01312,93.54463,0.5099686,6.054543,0.1181142,273,Santa Gertrudes,2018-10-02 17:00:00-03:00
2018-10-02 21:00:00,27.268707,66.84894,1.1883543,95.7489,77.58048,0.36485705,16.580526,0.19531359,273,Santa Gertrudes,2018-10-02 18:00:00-03:00
2018-10-02 22:00:00,26.442749,70.97755,1.1162007,73.26032,71.09972,0.053361963,22.745022,0.24903452,273,Santa Gertrudes,2018-10-02 19:00:00-03:00
2018-10-02 23:00:00,25.845795,72.8734,1.681772,72.481995,63.754223,0.058695044,28.476694,0.2976761,273,Santa Gertrudes,2018-10-02 20:00:00-03:00
2018-10-03 00:00:00,25.550842,72.696465,1.375246,34.203823,68.27831,0.041347913,23.40612,0.24324289,273,Santa Gertrudes,2018-10-02 21:00:00-03:00
2018-10-03 01:00:00,25.080383,75.91172,1.3367078,47.235413,60.54998,0.040680468,27.272951,0.25861245,273,Santa Gertrudes,2018-10-02 22:00:00-03:00
2018-10-03 02:00:00,23.091034,88.60065,2.778586,323.2205,106.009605,0.011902648,2.379685,0.09109957,273,Santa Gertrudes,2018-10-02 23:00:00-03:00
2018-10-03 03:00:00,22.90039,89.64348,2.1406434,76.98021,96.221535,0.015255431,5.33461,0.10874997,273,Santa Gertrudes,2018-10-03 00:00:00-03:00
2018-10-03 04:00:00,22.756409,90.43035,1.0822403,359.45776,79.54797,0.02391799,5.0837483,0.10770874,273,Santa Gertrudes,2018-10-03 01:00:00-03:00
2018-10-03 05:00:00,22.151855,93.55706,2.0009623,64.62894,78.78173,0.02449653,5.4080057,0.11050424,273,Santa Gertrudes,2018-10-03 02:00:00-03:00
2018-10-03 06:00:00,22.177368,92.9229,1.9093083,37.19694,68.37961,0.031197434,11.700537,0.16149884,273,Santa Gertrudes,2018-10-03 03:00:00-03:00
2018-10-03 07:00:00,21.742432,95.48009,1.7174054,5.665562,82.06307,0.027169868,6.75485,0.112702765,273,Santa Gertrudes,2018-10-03 04:00:00-03:00
2018-10-03 08:00:00,22.102997,93.44283,1.9244199,336.42615,81.969376,0.039644733,10.451788,0.11137109,273,Santa Gertrudes,2018-10-03 05:00:00-03:00
2018-10-03 09:00:00,22.195435,91.372246,1.9000194,329.6934,64.63008,0.11312096,14.335383,0.13992539,273,Santa Gertrudes,2018-10-03 06:00:00-03:00
2018-10-03 10:00:00,23.625519,82.11198,2.8196094,314.48077,55.58613,0.60451674,13.549543,0.15674686,273,Santa Gertrudes,2018-10-03 07:00:00-03:00
2018-10-03 11:00:00,24.6362,78.39876,2.7712226,293.07843,60.3584,0.95463574,8.666855,0.13891755,273,Santa Gertrudes,2018-10-03 08:00:00-03:00
2018-10-03 12:00:00,26.727173,70.725945,2.8548434,288.46725,66.31136,0.855439,4.906745,0.11209011,273,Santa Gertrudes,2018-10-03 09:00:00-03:00
2018-10-03 13:00:00,28.656372,61.985928,3.3188708,312.94012,71.71499,0.60387933,3.3287222,0.103468515,273,Santa Gertrudes,2018-10-03 10:00:00-03:00
2018-10-03 14:00:00,29.858765,56.710804,3.530218,311.43796,74.04742,0.46611542,2.5261378,0.09638433,273,Santa Gertrudes,2018-10-03 11:00:00-03:00
2018-10-03 15:00:00,30.068848,55.856445,3.7588258,294.43536,103.04857,0.14604315,1.0697178,0.083397284,273,Santa Gertrudes,2018-10-03 12:00:00-03:00
2018-10-03 16:00:00,30.011444,57.188984,3.1806316,301.20322,119.3463,0.15147641,1.1061667,0.08319311,273,Santa Gertrudes,2018-10-03 13:00:00-03:00
2018-10-03 17:00:00,30.80008,54.365658,3.2915802,294.4771,114.205246,0.29638177,1.9406822,0.08734423,273,Santa Gertrudes,2018-10-03 14:00:00-03:00
