date,tc,rh,ws,wd,o3,no,no2,co,code,name,local_date
2030-10-01 00:00:00,19.737091,83.46861,3.5084286,148.90186,4.550638,9.969319,44.10206,0.20862916,63,Santana,2030-09-30 21:00:00-03:00
2030-10-01 01:00:00,19.492859,85.16964,3.350325,147.09842,2.6368165,11.992916,44.42771,0.21241197,63,Santana,2030-09-30 22:00:00-03:00
2030-10-01 02:00:00,19.287994,85.42538,3.1325142,148.4139,2.222523,12.830244,45.862553,0.21057425,63,Santana,2030-09-30 23:00:00-03:00
2030-10-01 03:00:00,19.054138,86.18636,2.6821382,142.92451,1.3155606,15.740898,49.00681,0.21987191,63,Santana,2030-10-01 00:00:00-03:00
2030-10-01 04:00:00,18.861359,87.312996,2.5326552,144.00948,1.0758715,16.653797,52.044624,0.22282945,63,Santana,2030-10-01 01:00:00-03:00
2030-10-01 05:00:00,18.78003,88.79723,2.016601,135.28941,0.40067968,20.800512,54.724377,0.24021433,63,Santana,2030-10-01 02:00:00-03:00
2030-10-01 06:00:00,18.704987,89.37256,2.2595646,145.14853,0.22169913,27.385113,57.368614,0.26319873,63,Santana,2030-10-01 03:00:00-03:00
2030-10-01 07:00:00,18.651978,89.508316,2.0746937,146.83794,0.08860547,35.886173,59.810246,0.29119104,63,Santana,2030-10-01 04:00:00-03:00
2030-10-01 08:00:00,18.493134,90.778145,1.9179591,133.09703,0.002194204,61.075817,60.787525,0.37125477,63,Santana,2030-10-01 05:00:00-03:00
2030-10-01 09:00:00,18.34021,91.96305,1.7253938,127.751785,0.16309649,91.74812,62.1148,0.52477103,63,Santana,2030-10-01 06:00:00-03:00
2030-10-01 10:00:00,18.94458,88.54205,1.4624296,121.16392,2.6107397,97.99303,65.595085,0.6427934,63,Santana,2030-10-01 07:00:00-03:00
2030-10-01 11:00:00,20.672638,80.05034,1.8788948,102.07366,15.035999,50.978916,77.02073,0.5215325,63,Santana,2030-10-01 08:00:00-03:00
2030-10-01 12:00:00,23.014465,69.7509,1.98626,95.85543,50.372456,27.70467,71.950584,0.42712837,63,Santana,2030-10-01 09:00:00-03:00
2030-10-01 13:00:00,25.749756,57.80778,2.2449045,94.754196,84.13729,14.700135,55.528854,0.34993157,63,Santana,2030-10-01 10:00:00-03:00
2030-10-01 14:00:00,28.125519,49.798145,1.778362,99.26466,109.924065,9.366559,46.212524,0.31893295,63,Santana,2030-10-01 11:00:00-03:00
2030-10-01 15:00:00,30.163849,42.376987,1.4895741,93.37793,132.4295,5.6853085,35.099846,0.283442,63,Santana,2030-10-01 12:00:00-03:00
2030-10-01 16:00:00,31.843414,36.16665,0.96311307,93.904945,147.00348,4.365486,31.466475,0.27007523,63,Santana,2030-10-01 13:00:00-03:00
2030-10-01 17:00:00,32.86548,32.536785,0.738453,82.71413,155.74893,3.482594,28.549961,0.26127538,63,Santana,2030-10-01 14:00:00-03:00
2030-10-01 18:00:00,33.291718,30.531492,1.1014997,43.05622,159.44798,3.0603766,29.123354,0.25946265,63,Santana,2030-10-01 15:00:00-03:00
2030-10-01 19:00:00,31.308899,41.302216,0.044469044,272.51697,123.65608,3.9552424,45.789738,0.26757935,63,Santana,2030-10-01 16:00:00-03:00
2030-10-01 20:00:00,29.914398,51.119934,3.8932126,133.63846,77.35372,6.5897107,55.90202,0.3266034,63,Santana,2030-10-01 17:00:00-03:00
2030-10-01 21:00:00,27.023773,58.60473,3.6661284,27.228113,68.26929,0.9223972,40.740593,0.21975984,63,Santana,2030-10-01 18:00:00-03:00
2030-10-01 22:00:00,27.193665,57.782703,1.0072228,179.93678,20.910852,4.304748,74.79095,0.3119695,63,Santana,2030-10-01 19:00:00-03:00
2030-10-01 23:00:00,23.404236,75.205246,4.13362,144.69489,0.49002022,19.483677,62.50109,0.31880692,63,Santana,2030-10-01 20:00:00-03:00
2030-10-02 00:00:00,22.026825,80.97188,3.854523,142.31111,7.4460835,7.263604,53.833267,0.23337145,63,Santana,2030-10-01 21:00:00-03:00
2030-10-02 01:00:00,20.44168,91.80129,3.1057038,106.48043,14.770332,5.546146,57.500385,0.22852996,63,Santana,2030-10-01 22:00:00-03:00
2030-10-02 02:00:00,21.110596,86.297356,2.3429258,130.86124,20.666855,3.2884333,69.97168,0.21980156,63,Santana,2030-10-01 23:00:00-03:00
2030-10-02 03:00:00,20.82257,88.88469,2.778318,161.71967,41.195995,1.490097,66.70062,0.1955132,63,Santana,2030-10-02 00:00:00-03:00
2030-10-02 04:00:00,21.257599,86.36416,2.1278064,132.29512,17.57161,3.8828511,82.95385,0.24600846,63,Santana,2030-10-02 01:00:00-03:00
2030-10-02 05:00:00,21.58606,84.76694,1.5636209,91.24002,10.556471,6.1028986,82.85096,0.2551274,63,Santana,2030-10-02 02:00:00-03:00
2030-10-02 06:00:00,20.57547,91.65028,0.54165393,66.2851,23.764399,2.7072327,72.46559,0.21595183,63,Santana,2030-10-02 03:00:00-03:00
2030-10-02 07:00:00,21.128021,88.11492,0.75864834,98.13657,2.0590007,16.07969,87.66793,0.28625983,63,Santana,2030-10-02 04:00:00-03:00
2030-10-02 08:00:00,21.358582,86.78075,0.92319995,117.61346,0.0071763233,61.39502,89.83258,0.42601663,63,Santana,2030-10-02 05:00:00-03:00
2030-10-02 09:00:00,21.573761,85.72749,2.084535,40.639225,0.60382897,45.145336,87.20649,0.4256371,63,Santana,2030-10-02 06:00:00-03:00
2030-10-02 10:00:00,22.919952,77.91879,2.0423794,37.22651,15.364505,28.995253,65.04466,0.40745726,63,Santana,2030-10-02 07:00:00-03:00
2030-10-02 11:00:00,25.738037,55.86886,2.6648357,345.68823,42.23748,10.052544,28.078793,0.24081448,63,Santana,2030-10-02 08:00:00-03:00
2030-10-02 12:00:00,27.33957,49.138523,3.2095897,339.3665,59.40024,7.294816,22.971832,0.2145416,63,Santana,2030-10-02 09:00:00-03:00
2030-10-02 13:00:00,28.941345,43.648598,3.550352,328.33075,81.302635,5.1094093,20.13449,0.20247473,63,Santana,2030-10-02 10:00:00-03:00
2030-10-02 14:00:00,30.182068,39.126743,3.3572063,321.01306,91.1063,4.3206644,18.661879,0.19188169,63,Santana,2030-10-02 11:00:00-03:00
2030-10-02 15:00:00,31.169891,36.42417,3.3767586,312.7283,108.6345,3.6334693,18.75557,0.19767332,63,Santana,2030-10-02 12:00:00-03:00
2030-10-02 16:00:00,32.129303,33.71255,3.1538286,300.12497,117.43482,3.0382078,17.713245,0.19188601,63,Santana,2030-10-02 13:00:00-03:00
2030-10-02 17:00:00,32.58014,34.290405,2.353822,293.51337,134.58987,2.7168438,19.458569,0.20583658,63,Santana,2030-10-02 14:00:00-03:00
2030-10-02 18:00:00,32.475464,34.421223,3.5156584,261.66263,124.23318,2.5095494,22.672487,0.20639002,63,Santana,2030-10-02 15:00:00-03:00
2030-10-02 19:00:00,31.540588,37.660156,0.42427102,352.72525,99.704636,1.8055032,19.68686,0.1627007,63,Santana,2030-10-02 16:00:00-03:00
2030-10-02 20:00:00,30.642792,40.56427,1.861252,346.36554,91.09453,1.7489611,26.563105,0.20150374,63,Santana,2030-10-02 17:00:00-03:00
2030-10-02 21:00:00,29.80362,44.355583,2.145498,359.18558,60.137573,1.3786101,55.540924,0.27936745,63,Santana,2030-10-02 18:00:00-03:00
2030-10-02 22:00:00,28.24057,49.74932,2.8845692,354.64618,41.768738,1.5780824,57.134495,0.24077585,63,Santana,2030-10-02 19:00:00-03:00
2030-10-02 23:00:00,27.47586,49.95431,2.8345878,20.000212,33.991337,2.1896148,57.356136,0.2467569,63,Santana,2030-10-02 20:00:00-03:00
2030-10-03 00:00:00,26.730682,52.337933,2.045792,44.01836,4.895103,12.426869,86.86541,0.32616454,63,Santana,2030-10-02 21:00:00-03:00
2030-10-03 01:00:00,26.369324,52.432102,0.9456969,348.87863,2.360086,21.369915,90.10991,0.36125532,63,Santana,2030-10-02 22:00:00-03:00
2030-10-03 02:00:00,25.91629,53.31761,1.4319237,52.095528,3.6037395,15.67193,94.63334,0.3426635,63,Santana,2030-10-02 23:00:00-03:00
2030-10-03 03:00:00,24.921997,57.412,1.0022137,226.32625,25.844103,2.624555,64.37789,0.2222538,63,Santana,2030-10-03 00:00:00-03:00
