date,tc,rh,ws,wd,o3,no,no2,co,code,name,local_date
2030-10-01 00:00:00,19.504425,84.077614,3.8673642,153.30345,7.836693,8.206826,40.561188,0.19349128,72,Parque D.Pedro II,2030-09-30 21:00:00-03:00
2030-10-01 01:00:00,19.265442,85.66461,3.6276276,152.56345,5.126548,9.923711,42.022682,0.19975524,72,Parque D.Pedro II,2030-09-30 22:00:00-03:00
2030-10-01 02:00:00,18.979889,86.647804,3.4133506,154.13683,4.0978146,11.072027,44.261364,0.20137401,72,Parque D.Pedro II,2030-09-30 23:00:00-03:00
2030-10-01 03:00:00,18.751282,87.56999,2.927174,148.32492,2.669867,13.334441,47.97537,0.21114632,72,Parque D.Pedro II,2030-10-01 00:00:00-03:00
2030-10-01 04:00:00,18.680817,88.128845,2.816299,150.06636,3.0064235,12.721717,50.69327,0.21048859,72,Parque D.Pedro II,2030-10-01 01:00:00-03:00
2030-10-01 05:00:00,18.55478,91.40854,1.9646592,146.4802,0.18687874,28.029755,53.40115,0.25811297,72,Parque D.Pedro II,2030-10-01 02:00:00-03:00
2030-10-01 06:00:00,18.399414,92.17603,2.1970756,153.80852,0.04254276,43.227318,55.762062,0.3024309,72,Parque D.Pedro II,2030-10-01 03:00:00-03:00
2030-10-01 07:00:00,18.355835,92.1341,1.9532439,155.06467,0.010672617,51.102093,58.02758,0.3288641,72,Parque D.Pedro II,2030-10-01 04:00:00-03:00
2030-10-01 08:00:00,18.23645,92.571686,1.8025377,143.53368,0.0010165306,70.01283,59.37721,0.39241692,72,Parque D.Pedro II,2030-10-01 05:00:00-03:00
2030-10-01 09:00:00,18.059418,93.397766,1.6706557,136.9755,0.165861,91.44632,61.164856,0.5240418,72,Parque D.Pedro II,2030-10-01 06:00:00-03:00
2030-10-01 10:00:00,18.787476,89.01453,1.4484218,127.17681,2.8310962,88.97433,63.930767,0.60436374,72,Parque D.Pedro II,2030-10-01 07:00:00-03:00
2030-10-01 11:00:00,20.576385,80.43065,1.7794498,98.86165,13.816786,56.39363,77.66735,0.54798007,72,Parque D.Pedro II,2030-10-01 08:00:00-03:00
2030-10-01 12:00:00,22.97583,69.8862,1.9480453,92.273544,48.061775,29.62669,72.86412,0.43517855,72,Parque D.Pedro II,2030-10-01 09:00:00-03:00
2030-10-01 13:00:00,25.592194,58.251987,2.2834039,85.54188,81.074486,15.408744,55.814194,0.34837332,72,Parque D.Pedro II,2030-10-01 10:00:00-03:00
2030-10-01 14:00:00,27.951324,49.86018,1.7187383,89.23535,110.9509,10.495508,51.95016,0.33917987,72,Parque D.Pedro II,2030-10-01 11:00:00-03:00
