date,tc,rh,sr,ws,wd,code
2017-09-01 00:00:00,,,,,,72
2017-09-01 01:00:00,15.5,86.0,0.0,1.8,139.0,72
2017-09-01 02:00:00,15.4,88.0,0.0,1.6,164.0,72
2017-09-01 03:00:00,15.7,88.0,0.0,1.8,169.0,72
2017-09-01 04:00:00,15.8,89.0,0.0,1.5,153.0,72
2017-09-01 05:00:00,15.4,92.0,0.0,1.3,185.0,72
2017-09-01 06:00:00,15.3,93.0,0.0,1.7,153.0,72
2017-09-01 07:00:00,15.7,89.0,11.0,1.6,144.0,72
2017-09-01 08:00:00,16.3,85.0,80.0,1.8,141.0,72
2017-09-01 09:00:00,17.2,80.0,205.0,2.2,118.0,72
2017-09-01 10:00:00,19.1,70.0,437.0,2.5,123.0,72
2017-09-01 11:00:00,19.7,65.0,302.0,2.4,128.0,72
2017-09-01 12:00:00,21.6,59.0,648.0,2.3,119.0,72
2017-09-01 13:00:00,23.4,54.0,808.0,2.4,125.0,72
2017-09-01 14:00:00,23.9,55.0,754.0,2.0,174.0,72
2017-09-01 15:00:00,22.5,62.0,627.0,2.3,190.0,72
2017-09-01 16:00:00,20.4,69.0,295.0,2.3,177.0,72
2017-09-01 17:00:00,18.5,75.0,119.0,2.0,188.0,72
2017-09-01 18:00:00,17.1,79.0,35.0,1.5,185.0,72
2017-09-01 19:00:00,16.3,80.0,0.0,1.5,192.0,72
2017-09-01 20:00:00,15.8,83.0,0.0,1.3,184.0,72
2017-09-01 21:00:00,15.4,85.0,0.0,1.5,180.0,72
2017-09-01 22:00:00,15.4,87.0,0.0,1.5,145.0,72
2017-09-01 23:00:00,15.7,86.0,0.0,1.6,132.0,72
2017-09-02 00:00:00,16.0,83.0,0.0,1.7,129.0,72
2017-09-02 01:00:00,16.0,80.0,0.0,2.7,114.0,72
2017-09-02 02:00:00,15.9,79.0,0.0,2.9,105.0,72
2017-09-02 03:00:00,15.7,80.0,0.0,2.9,103.0,72
2017-09-02 04:00:00,15.4,80.0,0.0,2.6,104.0,72
2017-09-02 05:00:00,15.3,79.0,0.0,3.0,106.0,72
2017-09-02 06:00:00,15.1,79.0,0.0,3.4,97.0,72
2017-09-02 07:00:00,15.3,76.0,17.0,3.0,109.0,72
2017-09-02 08:00:00,15.8,73.0,199.0,2.7,103.0,72
2017-09-02 09:00:00,16.8,69.0,476.0,3.2,97.0,72
2017-09-02 10:00:00,18.2,63.0,690.0,3.0,101.0,72
2017-09-02 11:00:00,19.7,58.0,839.0,2.8,95.0,72
2017-09-02 12:00:00,22.1,49.0,914.0,2.7,101.0,72
2017-09-02 13:00:00,24.0,43.0,848.0,2.1,103.0,72
2017-09-02 14:00:00,25.2,38.0,829.0,1.9,113.0,72
