date,tc,rh,sr,ws,wd,code
2018-01-01 00:00:00,,,,,,288
2018-01-01 01:00:00,21.2,91.0,0.0,1.2,349.0,288
2018-01-01 02:00:00,20.9,92.0,0.0,1.1,11.0,288
2018-01-01 03:00:00,21.0,93.0,0.0,1.6,332.0,288
2018-01-01 04:00:00,21.1,94.0,0.0,1.2,347.0,288
2018-01-01 05:00:00,21.0,93.0,0.0,1.2,309.0,288
2018-01-01 06:00:00,20.5,94.0,0.0,1.1,331.0,288
2018-01-01 07:00:00,20.5,94.0,3.0,0.8,349.0,288
2018-01-01 08:00:00,21.0,92.0,75.0,1.3,337.0,288
2018-01-01 09:00:00,22.3,86.0,213.0,1.3,1.0,288
2018-01-01 10:00:00,24.8,76.0,422.0,1.7,326.0,288
2018-01-01 11:00:00,,,572.0,2.6,330.0,288
2018-01-01 12:00:00,,,525.0,3.4,329.0,288
2018-01-01 13:00:00,,,776.0,2.8,304.0,288
2018-01-01 14:00:00,29.1,65.0,830.0,3.0,273.0,288
2018-01-01 15:00:00,30.9,59.0,971.0,2.9,271.0,288
2018-01-01 16:00:00,30.9,58.0,569.0,3.0,276.0,288
2018-01-01 17:00:00,31.2,58.0,543.0,2.6,326.0,288
2018-01-01 18:00:00,,,316.0,1.9,244.0,288
2018-01-01 19:00:00,29.0,64.0,175.0,1.1,241.0,288
2018-01-01 20:00:00,,,36.0,1.3,259.0,288
2018-01-01 21:00:00,,,0.0,1.4,26.0,288
2018-01-01 22:00:00,25.0,80.0,0.0,1.3,20.0,288
2018-01-01 23:00:00,23.8,89.0,0.0,1.9,351.0,288
2018-01-02 00:00:00,22.0,93.0,1.0,1.3,37.0,288
2018-01-02 01:00:00,21.4,96.0,0.0,1.8,35.0,288
2018-01-02 02:00:00,21.2,97.0,0.0,1.0,64.0,288
2018-01-02 03:00:00,21.4,94.0,0.0,1.5,117.0,288
2018-01-02 04:00:00,21.3,96.0,0.0,0.9,41.0,288
2018-01-02 05:00:00,20.7,96.0,0.0,1.2,4.0,288
2018-01-02 06:00:00,20.3,97.0,0.0,0.8,33.0,288
2018-01-02 07:00:00,20.5,97.0,2.0,1.3,34.0,288
2018-01-02 08:00:00,20.7,97.0,14.0,1.3,357.0,288
2018-01-02 09:00:00,20.7,97.0,25.0,1.4,26.0,288
2018-01-02 10:00:00,20.6,97.0,97.0,1.8,21.0,288
2018-01-02 11:00:00,21.4,96.0,233.0,2.0,15.0,288
2018-01-02 12:00:00,22.7,94.0,295.0,2.0,14.0,288
2018-01-02 13:00:00,23.2,89.0,243.0,1.8,13.0,288
2018-01-02 14:00:00,25.0,79.0,469.0,1.0,39.0,288
2018-01-02 15:00:00,27.7,66.0,1050.0,1.7,34.0,288
2018-01-02 16:00:00,29.7,60.0,871.0,2.1,342.0,288
2018-01-02 17:00:00,28.0,66.0,250.0,3.2,267.0,288
2018-01-02 18:00:00,22.2,92.0,40.0,2.2,250.0,288
2018-01-02 19:00:00,22.9,92.0,24.0,0.9,351.0,288
2018-01-02 20:00:00,22.6,93.0,16.0,1.3,22.0,288
2018-01-02 21:00:00,22.1,94.0,0.0,1.0,42.0,288
2018-01-02 22:00:00,22.2,92.0,0.0,1.5,28.0,288
2018-01-02 23:00:00,21.8,92.0,0.0,1.6,10.0,288
