date,tc,rh,sr,ws,wd,code
2018-01-01 00:00:00,,,,,,276
2018-01-01 01:00:00,21.4,100.0,0.0,1.4,333.0,276
2018-01-01 02:00:00,21.4,100.0,0.0,1.2,343.0,276
2018-01-01 03:00:00,21.5,97.0,0.0,1.1,335.0,276
2018-01-01 04:00:00,21.5,97.0,0.0,0.0,777.0,276
2018-01-01 05:00:00,21.5,97.0,0.0,0.0,777.0,276
2018-01-01 06:00:00,21.5,96.0,0.0,0.0,777.0,276
2018-01-01 07:00:00,21.3,97.0,4.0,1.4,333.0,276
2018-01-01 08:00:00,21.1,99.0,20.0,1.4,339.0,276
2018-01-01 09:00:00,21.3,99.0,94.0,1.5,330.0,276
2018-01-01 10:00:00,22.1,96.0,222.0,2.1,332.0,276
2018-01-01 11:00:00,22.7,94.0,368.0,1.9,317.0,276
2018-01-01 12:00:00,22.9,94.0,168.0,2.0,319.0,276
2018-01-01 13:00:00,23.1,95.0,276.0,1.6,323.0,276
2018-01-01 14:00:00,25.4,83.0,586.0,1.6,297.0,276
2018-01-01 15:00:00,27.0,75.0,635.0,1.6,297.0,276
2018-01-01 16:00:00,28.6,67.0,744.0,1.6,300.0,276
2018-01-01 17:00:00,29.1,64.0,641.0,1.9,298.0,276
2018-01-01 18:00:00,29.8,62.0,372.0,1.6,212.0,276
2018-01-01 19:00:00,29.3,64.0,65.0,1.0,236.0,276
2018-01-01 20:00:00,27.2,74.0,21.0,1.0,215.0,276
2018-01-01 21:00:00,25.7,85.0,0.0,0.0,777.0,276
2018-01-01 22:00:00,25.0,84.0,0.0,0.7,270.0,276
2018-01-01 23:00:00,23.9,81.0,0.0,1.1,294.0,276
2018-01-02 00:00:00,22.9,88.0,0.0,0.8,87.0,276
2018-01-02 01:00:00,22.0,94.0,0.0,0.7,66.0,276
2018-01-02 02:00:00,21.7,92.0,0.0,0.9,1.0,276
2018-01-02 03:00:00,21.5,92.0,0.0,0.9,335.0,276
2018-01-02 04:00:00,21.1,95.0,0.0,0.9,310.0,276
2018-01-02 05:00:00,21.2,97.0,0.0,1.1,336.0,276
2018-01-02 06:00:00,21.2,100.0,0.0,1.3,3.0,276
2018-01-02 07:00:00,21.4,100.0,9.0,1.1,347.0,276
2018-01-02 08:00:00,21.8,100.0,77.0,1.5,343.0,276
2018-01-02 09:00:00,22.8,97.0,207.0,2.0,331.0,276
2018-01-02 10:00:00,24.0,90.0,317.0,2.2,324.0,276
2018-01-02 11:00:00,25.1,85.0,342.0,2.0,328.0,276
2018-01-02 12:00:00,25.8,80.0,444.0,2.9,326.0,276
2018-01-02 13:00:00,26.2,77.0,323.0,3.4,323.0,276
2018-01-02 14:00:00,26.5,75.0,561.0,3.4,320.0,276
2018-01-02 15:00:00,27.3,71.0,751.0,2.9,309.0,276
2018-01-02 16:00:00,28.1,68.0,521.0,2.6,301.0,276
2018-01-02 17:00:00,28.8,64.0,520.0,2.5,302.0,276
2018-01-02 18:00:00,28.8,64.0,278.0,2.4,309.0,276
2018-01-02 19:00:00,26.5,77.0,64.0,2.3,327.0,276
2018-01-02 20:00:00,22.3,97.0,6.0,1.6,296.0,276
2018-01-02 21:00:00,21.6,100.0,0.0,1.0,11.0,276
2018-01-02 22:00:00,21.4,100.0,0.0,1.3,21.0,276
2018-01-02 23:00:00,21.3,100.0,0.0,1.3,1.0,276
2018-01-03 00:00:00,21.4,100.0,0.0,1.5,7.0,276
2018-01-03 01:00:00,21.4,99.0,0.0,1.7,338.0,276
2018-01-03 02:00:00,21.8,99.0,0.0,1.5,332.0,276
2018-01-03 03:00:00,21.7,100.0,0.0,1.3,336.0,276
2018-01-03 04:00:00,21.7,100.0,0.0,1.6,339.0,276
2018-01-03 05:00:00,21.7,100.0,0.0,1.8,328.0,276
2018-01-03 06:00:00,21.6,100.0,0.0,1.5,323.0,276
2018-01-03 07:00:00,21.6,100.0,5.0,1.4,338.0,276
2018-01-03 08:00:00,21.8,100.0,50.0,1.7,336.0,276
2018-01-03 09:00:00,22.0,98.0,73.0,1.7,327.0,276
2018-01-03 10:00:00,22.0,96.0,61.0,1.9,321.0,276
2018-01-03 11:00:00,22.0,99.0,94.0,1.7,325.0,276
2018-01-03 12:00:00,23.4,92.0,222.0,1.4,298.0,276
2018-01-03 13:00:00,24.5,87.0,362.0,1.6,279.0,276
2018-01-03 14:00:00,24.9,89.0,712.0,1.2,286.0,276
2018-01-03 15:00:00,26.1,79.0,416.0,1.6,321.0,276
2018-01-03 16:00:00,26.4,76.0,430.0,2.0,294.0,276
2018-01-03 17:00:00,26.8,76.0,170.0,1.8,326.0,276
2018-01-03 18:00:00,24.1,91.0,111.0,,,276
2018-01-03 19:00:00,23.5,98.0,237.0,1.4,76.0,276
2018-01-03 20:00:00,23.7,96.0,75.0,1.1,64.0,276
2018-01-03 21:00:00,22.6,100.0,0.0,0.9,78.0,276
2018-01-03 22:00:00,22.6,96.0,0.0,1.3,110.0,276
2018-01-03 23:00:00,22.3,94.0,0.0,1.7,116.0,276
2018-01-04 00:00:00,21.9,91.0,0.0,1.9,117.0,276
2018-01-04 01:00:00,21.7,89.0,0.0,1.9,115.0,276
2018-01-04 02:00:00,21.5,90.0,0.0,1.4,122.0,276
2018-01-04 03:00:00,20.9,92.0,0.0,1.1,114.0,276
2018-01-04 04:00:00,20.5,94.0,0.0,1.2,112.0,276
2018-01-04 05:00:00,20.5,92.0,0.0,1.7,98.0,276
2018-01-04 06:00:00,20.2,89.0,0.0,1.8,82.0,276
2018-01-04 07:00:00,20.1,86.0,10.0,1.9,112.0,276
2018-01-04 08:00:00,21.3,75.0,163.0,2.2,94.0,276
2018-01-04 09:00:00,22.9,66.0,384.0,2.1,86.0,276
2018-01-04 10:00:00,24.3,56.0,135.0,2.8,81.0,276
