date,tc,rh,ws,wd,o3,no,no2,co,code,name,local_date
2018-09-01 00:00:00,27.430603,29.028421,1.6175356,26.960499,61.019035,0.10455705,14.041918,0.14113697,106,Araraquara,2018-08-31 21:00:00-03:00
2018-09-01 01:00:00,26.741638,30.025452,1.7690091,38.18784,62.019802,0.06850086,13.041398,0.14261073,106,Araraquara,2018-08-31 22:00:00-03:00
2018-09-01 02:00:00,25.959656,31.202412,1.945062,61.33503,59.287373,0.06300173,15.130546,0.14740159,106,Araraquara,2018-08-31 23:00:00-03:00
2018-09-01 03:00:00,25.426025,31.895844,2.0834932,77.52832,63.397717,0.048611723,10.218801,0.12744518,106,Araraquara,2018-09-01 00:00:00-03:00
2018-09-01 04:00:00,24.997772,32.36607,2.6040974,80.10408,64.09966,0.04507718,7.499836,0.11490831,106,Araraquara,2018-09-01 01:00:00-03:00
2018-09-01 05:00:00,23.586243,35.130917,2.9509563,74.80714,57.07283,0.05100532,8.318531,0.12681003,106,Araraquara,2018-09-01 02:00:00-03:00
2018-09-01 06:00:00,22.575348,40.043873,3.0817266,72.18357,52.33137,0.07099182,8.2682085,0.12627572,106,Araraquara,2018-09-01 03:00:00-03:00
2018-09-01 07:00:00,21.746338,46.118107,3.112318,72.789635,44.285736,0.1625939,10.508806,0.12704352,106,Araraquara,2018-09-01 04:00:00-03:00
2018-09-01 08:00:00,21.888672,46.941948,3.7135963,59.440968,34.139393,0.49032813,16.399765,0.13901563,106,Araraquara,2018-09-01 05:00:00-03:00
2018-09-01 09:00:00,22.093964,45.14321,3.7404492,43.128487,31.302671,0.8118935,18.44943,0.16352154,106,Araraquara,2018-09-01 06:00:00-03:00
2018-09-01 10:00:00,22.564087,42.92713,4.287864,39.80184,38.244297,1.0092939,13.034429,0.15880448,106,Araraquara,2018-09-01 07:00:00-03:00
2018-09-01 11:00:00,24.25177,38.767628,4.4970093,34.565346,43.796394,1.7196944,8.838454,0.14272252,106,Araraquara,2018-09-01 08:00:00-03:00
2018-09-01 12:00:00,26.569824,33.848118,3.9292002,37.801853,51.17645,2.3804636,7.872045,0.1363292,106,Araraquara,2018-09-01 09:00:00-03:00
2018-09-01 13:00:00,28.966278,28.67047,3.6586294,33.468204,66.83902,1.5122113,5.703906,0.12142867,106,Araraquara,2018-09-01 10:00:00-03:00
