date,tc,rh,ws,wd,o3,no,no2,co,code,name,local_date
2018-09-01 00:00:00,26.247742,37.658035,2.2653651,55.05482,17.085419,2.196645,60.911983,0.19368325,112,Paulínia Sul,2018-08-31 21:00:00-03:00
2018-09-01 01:00:00,25.047089,39.826706,3.0754302,63.728733,25.005936,1.4474138,43.23907,0.18210986,112,Paulínia Sul,2018-08-31 22:00:00-03:00
2018-09-01 02:00:00,24.338257,44.489586,2.1447847,66.2485,23.035036,1.5768104,43.031982,0.17262478,112,Paulínia Sul,2018-08-31 23:00:00-03:00
2018-09-01 03:00:00,23.317566,49.557896,1.7437966,66.74146,19.441492,1.9308765,45.26356,0.1643369,112,Paulínia Sul,2018-09-01 00:00:00-03:00
2018-09-01 04:00:00,22.605774,52.09152,1.8856792,61.644356,16.053774,2.449779,47.60173,0.15580884,112,Paulínia Sul,2018-09-01 01:00:00-03:00
2018-09-01 05:00:00,22.324646,52.07595,2.0514023,72.25164,19.917463,1.8533925,42.27006,0.14920914,112,Paulínia Sul,2018-09-01 02:00:00-03:00
2018-09-01 06:00:00,21.74411,53.397366,1.3298783,33.156624,9.027949,4.378092,52.164494,0.14966734,112,Paulínia Sul,2018-09-01 03:00:00-03:00
2018-09-01 07:00:00,21.386902,54.192,1.7593467,44.513527,8.261931,5.3461285,53.459023,0.14773273,112,Paulínia Sul,2018-09-01 04:00:00-03:00
2018-09-01 08:00:00,20.878204,55.66145,1.866838,42.446754,7.158742,6.787611,53.494404,0.15538707,112,Paulínia Sul,2018-09-01 05:00:00-03:00
2018-09-01 09:00:00,20.24115,56.952637,2.1383545,51.63767,13.511363,4.057123,46.693844,0.17823276,112,Paulínia Sul,2018-09-01 06:00:00-03:00
2018-09-01 10:00:00,20.510773,55.437035,1.7187045,65.286285,17.84032,10.437945,44.591793,0.22617728,112,Paulínia Sul,2018-09-01 07:00:00-03:00
2018-09-01 11:00:00,23.668213,45.560593,3.1493568,33.95524,40.72592,7.6747036,24.516096,0.182496,112,Paulínia Sul,2018-09-01 08:00:00-03:00
2018-09-01 12:00:00,26.49356,38.238327,3.5269725,22.671114,56.90689,4.376816,14.579775,0.14648238,112,Paulínia Sul,2018-09-01 09:00:00-03:00
2018-09-01 13:00:00,28.504456,33.863766,3.621152,15.075277,73.63598,2.7001379,10.797415,0.1356867,112,Paulínia Sul,2018-09-01 10:00:00-03:00
2018-09-01 14:00:00,30.106995,29.991688,3.257131,10.912081,85.342384,1.9420642,8.916741,0.12694933,112,Paulínia Sul,2018-09-01 11:00:00-03:00
2018-09-01 15:00:00,31.097107,27.357775,2.4158647,22.007828,85.39109,1.5577662,7.1913724,0.11495679,112,Paulínia Sul,2018-09-01 12:00:00-03:00
2018-09-01 16:00:00,31.67044,25.451107,1.6565608,23.458218,85.05743,1.403317,6.57261,0.10845892,112,Paulínia Sul,2018-09-01 13:00:00-03:00
2018-09-01 17:00:00,32.171234,24.442034,1.4241498,40.98478,87.71465,1.4822284,7.7734547,0.11070621,112,Paulínia Sul,2018-09-01 14:00:00-03:00
2018-09-01 18:00:00,32.38211,24.05756,1.348667,44.247345,86.416595,1.3542477,9.107282,0.11273407,112,Paulínia Sul,2018-09-01 15:00:00-03:00
2018-09-01 19:00:00,32.293823,24.1441,1.627772,48.611855,82.63796,1.025856,9.973867,0.11447763,112,Paulínia Sul,2018-09-01 16:00:00-03:00
2018-09-01 20:00:00,31.91809,24.140676,2.463566,61.85198,79.02613,0.6059475,11.205869,0.11902233,112,Paulínia Sul,2018-09-01 17:00:00-03:00
2018-09-01 21:00:00,31.246643,24.816118,2.2136812,60.14762,66.95932,0.27197242,20.66241,0.14023507,112,Paulínia Sul,2018-09-01 18:00:00-03:00
2018-09-01 22:00:00,29.9375,28.526522,2.3667927,62.114544,31.881721,1.0031824,51.550434,0.20713316,112,Paulínia Sul,2018-09-01 19:00:00-03:00
2018-09-01 23:00:00,27.999634,33.592754,2.4318404,64.69522,33.308746,0.9724919,45.86715,0.19695243,112,Paulínia Sul,2018-09-01 20:00:00-03:00
2018-09-02 00:00:00,26.747375,36.092308,2.2359414,58.927444,26.228594,1.3702021,47.034615,0.19094953,112,Paulínia Sul,2018-09-01 21:00:00-03:00
2018-09-02 01:00:00,25.942139,37.80964,3.0334854,65.99644,29.144316,1.1607404,41.259693,0.17594421,112,Paulínia Sul,2018-09-01 22:00:00-03:00
2018-09-02 02:00:00,25.96695,36.143955,3.8754177,46.385155,47.503716,0.4060708,26.227894,0.14345504,112,Paulínia Sul,2018-09-01 23:00:00-03:00
2018-09-02 03:00:00,25.407898,36.230152,3.5867136,34.544952,45.508324,0.48922366,27.244024,0.14282563,112,Paulínia Sul,2018-09-02 00:00:00-03:00
2018-09-02 04:00:00,23.99997,39.946568,2.4312377,61.003426,24.175875,1.467087,45.394455,0.15795371,112,Paulínia Sul,2018-09-02 01:00:00-03:00
2018-09-02 05:00:00,24.340912,36.817547,3.6503408,54.98966,43.02907,0.55785275,25.239994,0.13372263,112,Paulínia Sul,2018-09-02 02:00:00-03:00
2018-09-02 06:00:00,24.110687,36.666084,4.18528,43.278305,44.9388,0.47499195,21.342604,0.12397375,112,Paulínia Sul,2018-09-02 03:00:00-03:00
2018-09-02 07:00:00,23.959442,37.73049,4.1868377,44.58235,45.264786,0.53195924,20.611948,0.12583157,112,Paulínia Sul,2018-09-02 04:00:00-03:00
2018-09-02 08:00:00,23.657684,39.365566,4.5183444,42.796036,44.945385,0.5865148,20.372625,0.12824836,112,Paulínia Sul,2018-09-02 05:00:00-03:00
2018-09-02 09:00:00,23.323547,42.55102,4.926476,42.23909,44.5699,0.6787881,20.697964,0.1461179,112,Paulínia Sul,2018-09-02 06:00:00-03:00
2018-09-02 10:00:00,23.431366,44.885384,4.953872,39.551327,46.55695,1.8826296,17.956036,0.16759153,112,Paulínia Sul,2018-09-02 07:00:00-03:00
2018-09-02 11:00:00,24.889404,41.617325,4.612484,33.185028,53.449856,3.1653192,13.276933,0.16110271,112,Paulínia Sul,2018-09-02 08:00:00-03:00
2018-09-02 12:00:00,26.723846,36.681625,4.01365,22.101301,63.02514,3.3117404,12.365818,0.1568035,112,Paulínia Sul,2018-09-02 09:00:00-03:00
2018-09-02 13:00:00,28.84134,31.551228,3.5753307,16.053782,80.18263,2.5881715,11.410864,0.15281647,112,Paulínia Sul,2018-09-02 10:00:00-03:00
2018-09-02 14:00:00,30.773132,27.69326,3.8476927,8.466929,80.1048,1.8600041,8.027679,0.12403533,112,Paulínia Sul,2018-09-02 11:00:00-03:00
2018-09-02 15:00:00,32.11905,24.087122,3.8464847,358.33783,77.57523,1.6685417,6.933023,0.10876984,112,Paulínia Sul,2018-09-02 12:00:00-03:00
2018-09-02 16:00:00,32.72177,21.193035,3.7310946,346.6192,76.7965,1.3320471,5.6052475,0.10095572,112,Paulínia Sul,2018-09-02 13:00:00-03:00
2018-09-02 17:00:00,33.238403,20.301264,3.1791253,331.91388,75.98861,1.5241523,6.6124787,0.102170356,112,Paulínia Sul,2018-09-02 14:00:00-03:00
2018-09-02 18:00:00,33.378998,20.646046,3.1975327,320.92728,79.89253,1.4408612,7.290191,0.10590613,112,Paulínia Sul,2018-09-02 15:00:00-03:00
2018-09-02 19:00:00,33.404175,20.857899,3.5133355,330.26755,79.792915,1.1301684,8.307681,0.10919774,112,Paulínia Sul,2018-09-02 16:00:00-03:00
2018-09-02 20:00:00,33.11795,21.457994,3.839271,332.0874,74.7601,0.51186544,10.025294,0.11594327,112,Paulínia Sul,2018-09-02 17:00:00-03:00
2018-09-02 21:00:00,32.544952,21.959393,3.6285086,334.34302,67.93045,0.19978885,13.68613,0.12607467,112,Paulínia Sul,2018-09-02 18:00:00-03:00
2018-09-02 22:00:00,31.762207,23.297115,2.9498916,299.85883,51.93821,0.33909008,23.53195,0.14693062,112,Paulínia Sul,2018-09-02 19:00:00-03:00
2018-09-02 23:00:00,31.043762,24.741703,3.3945973,326.31143,40.168583,0.629991,32.6272,0.1446941,112,Paulínia Sul,2018-09-02 20:00:00-03:00
2018-09-03 00:00:00,29.279602,27.560196,1.6053196,333.6504,15.16465,2.5382504,52.60961,0.17781328,112,Paulínia Sul,2018-09-02 21:00:00-03:00
2018-09-03 01:00:00,28.513763,29.44195,2.2045183,7.438989,7.9513807,4.370396,56.841156,0.1779289,112,Paulínia Sul,2018-09-02 22:00:00-03:00
2018-09-03 02:00:00,28.273346,29.80646,2.1369553,339.0373,15.157974,2.692257,47.25669,0.17052451,112,Paulínia Sul,2018-09-02 23:00:00-03:00
2018-09-03 03:00:00,25.011383,50.939102,3.0490298,215.22304,52.61694,0.34336904,11.485213,0.11001466,112,Paulínia Sul,2018-09-03 00:00:00-03:00
2018-09-03 04:00:00,25.168243,51.617462,2.962887,222.10403,56.548225,0.30175945,13.423357,0.114904515,112,Paulínia Sul,2018-09-03 01:00:00-03:00
2018-09-03 05:00:00,24.411652,56.64483,3.95046,238.11264,57.266838,0.28410307,12.828373,0.114921324,112,Paulínia Sul,2018-09-03 02:00:00-03:00
2018-09-03 06:00:00,23.02884,64.56317,3.9599798,224.39734,61.074833,0.2647878,9.910145,0.10366253,112,Paulínia Sul,2018-09-03 03:00:00-03:00
2018-09-03 07:00:00,22.229187,69.61455,3.446618,223.63031,60.3061,0.30193081,11.840055,0.10034008,112,Paulínia Sul,2018-09-03 04:00:00-03:00
2018-09-03 08:00:00,20.36493,82.93192,3.0889797,250.36592,63.094143,0.3315252,12.591724,0.09741169,112,Paulínia Sul,2018-09-03 05:00:00-03:00
2018-09-03 09:00:00,19.470123,91.68184,1.0776232,262.65292,48.986866,0.6082535,24.833193,0.13270105,112,Paulínia Sul,2018-09-03 06:00:00-03:00
2018-09-03 10:00:00,19.70523,91.53757,0.45522445,34.697697,38.82164,1.9907027,41.286255,0.18270044,112,Paulínia Sul,2018-09-03 07:00:00-03:00
2018-09-03 11:00:00,20.372467,88.87268,2.033671,56.361256,74.52953,0.60677004,8.731469,0.1008381,112,Paulínia Sul,2018-09-03 08:00:00-03:00
2018-09-03 12:00:00,22.111847,75.583916,2.2915747,353.463,81.640175,0.44369444,4.748928,0.09100145,112,Paulínia Sul,2018-09-03 09:00:00-03:00
2018-09-03 13:00:00,22.600311,73.49021,3.5492206,309.8635,83.29282,0.5015468,4.3133297,0.08848261,112,Paulínia Sul,2018-09-03 10:00:00-03:00
2018-09-03 14:00:00,22.55835,72.63654,2.8956883,286.1234,85.40142,0.4145051,3.1706603,0.08587817,112,Paulínia Sul,2018-09-03 11:00:00-03:00
2018-09-03 15:00:00,24.42154,62.157948,3.3690405,307.26657,78.362045,0.9998571,6.3118963,0.09242025,112,Paulínia Sul,2018-09-03 12:00:00-03:00
2018-09-03 16:00:00,23.199188,68.5391,3.124066,313.4674,78.43547,0.53511435,3.5319734,0.08731582,112,Paulínia Sul,2018-09-03 13:00:00-03:00
2018-09-03 17:00:00,24.795837,57.240562,4.7194366,299.82523,77.64456,0.3573332,2.3567307,0.08638679,112,Paulínia Sul,2018-09-03 14:00:00-03:00
2018-09-03 18:00:00,26.21695,45.308075,7.1474195,294.55176,73.86135,0.5135103,3.377709,0.08780585,112,Paulínia Sul,2018-09-03 15:00:00-03:00
2018-09-03 19:00:00,25.653229,44.25478,6.979224,302.99368,56.008926,0.99431765,7.0327163,0.10078165,112,Paulínia Sul,2018-09-03 16:00:00-03:00
2018-09-03 20:00:00,24.94873,42.65232,6.941754,300.1283,56.79689,0.76108414,7.8855476,0.10533668,112,Paulínia Sul,2018-09-03 17:00:00-03:00
2018-09-03 21:00:00,23.762756,39.79324,7.1995673,301.75323,57.202606,0.3843989,8.727264,0.108244054,112,Paulínia Sul,2018-09-03 18:00:00-03:00
2018-09-03 22:00:00,22.747467,38.33812,6.9319715,294.98,52.372524,0.3999556,9.087992,0.10711586,112,Paulínia Sul,2018-09-03 19:00:00-03:00
2018-09-03 23:00:00,21.698242,39.075428,6.5900264,290.40042,53.23536,0.38079494,9.329311,0.106648356,112,Paulínia Sul,2018-09-03 20:00:00-03:00
2018-09-04 00:00:00,20.862823,40.259464,6.307705,277.08746,52.1053,0.38364357,9.874047,0.10730025,112,Paulínia Sul,2018-09-03 21:00:00-03:00
2018-09-04 01:00:00,19.46518,45.757534,5.9373503,273.34512,49.607315,0.42133823,8.670234,0.10262665,112,Paulínia Sul,2018-09-03 22:00:00-03:00
2018-09-04 02:00:00,18.74411,49.50021,5.7983966,274.42432,48.73737,0.43453988,8.700685,0.10006484,112,Paulínia Sul,2018-09-03 23:00:00-03:00
2018-09-04 03:00:00,18.138824,52.04148,5.448285,274.34906,47.210903,0.4600418,8.691929,0.09836199,112,Paulínia Sul,2018-09-04 00:00:00-03:00
2018-09-04 04:00:00,17.47409,54.39031,5.7000623,274.4457,47.661236,0.450741,8.057459,0.09533188,112,Paulínia Sul,2018-09-04 01:00:00-03:00
2018-09-04 05:00:00,16.858032,57.56648,5.320555,278.8634,47.57072,0.46501064,8.332805,0.09369488,112,Paulínia Sul,2018-09-04 02:00:00-03:00
2018-09-04 06:00:00,16.337189,61.10769,4.743942,283.13165,43.21776,0.569597,10.108745,0.096233375,112,Paulínia Sul,2018-09-04 03:00:00-03:00
2018-09-04 07:00:00,15.770172,64.85047,4.493663,288.88864,39.39809,0.7118337,11.529676,0.0989954,112,Paulínia Sul,2018-09-04 04:00:00-03:00
2018-09-04 08:00:00,15.264862,67.41806,3.9678118,285.35684,34.605103,0.9801669,14.86989,0.10729688,112,Paulínia Sul,2018-09-04 05:00:00-03:00
2018-09-04 09:00:00,14.893066,68.27102,3.6119788,279.48447,31.249512,1.2794973,18.940798,0.12609847,112,Paulínia Sul,2018-09-04 06:00:00-03:00
2018-09-04 10:00:00,14.714752,68.394936,3.379342,268.89023,34.235348,1.7666829,16.635336,0.1353052,112,Paulínia Sul,2018-09-04 07:00:00-03:00
2018-09-04 11:00:00,15.079773,66.77294,3.2324605,259.87695,38.9077,2.3196375,12.5095005,0.12811626,112,Paulínia Sul,2018-09-04 08:00:00-03:00
2018-09-04 12:00:00,15.855804,64.697876,2.799923,249.07956,39.713898,3.2335649,11.593435,0.12970723,112,Paulínia Sul,2018-09-04 09:00:00-03:00
2018-09-04 13:00:00,17.07965,61.90269,2.5677824,240.60345,45.464825,3.03098,9.831046,0.121873304,112,Paulínia Sul,2018-09-04 10:00:00-03:00
2018-09-04 14:00:00,18.315002,57.909393,2.5336664,235.35248,56.032166,2.5738652,8.600944,0.120040454,112,Paulínia Sul,2018-09-04 11:00:00-03:00
2018-09-04 15:00:00,19.678009,54.138374,2.5362701,241.00923,65.236465,2.2578623,7.6840105,0.118741386,112,Paulínia Sul,2018-09-04 12:00:00-03:00
2018-09-04 16:00:00,20.855255,50.036606,2.3227854,258.6821,71.46302,2.0866392,7.3640614,0.11480885,112,Paulínia Sul,2018-09-04 13:00:00-03:00
2018-09-04 17:00:00,21.263733,51.807034,2.923686,234.47905,81.43551,0.6954126,3.3474844,0.09024773,112,Paulínia Sul,2018-09-04 14:00:00-03:00
2018-09-04 18:00:00,21.066101,52.880344,3.787525,197.3313,80.384056,1.0231559,6.9252005,0.09882516,112,Paulínia Sul,2018-09-04 15:00:00-03:00
2018-09-04 19:00:00,19.579895,63.170742,5.057814,188.74722,83.78288,0.28191596,2.5967245,0.0867378,112,Paulínia Sul,2018-09-04 16:00:00-03:00
2018-09-04 20:00:00,20.18869,51.052822,3.953663,163.67757,84.70473,0.2665888,3.9533038,0.09069808,112,Paulínia Sul,2018-09-04 17:00:00-03:00
2018-09-04 21:00:00,19.254425,52.987316,5.2513957,175.03172,83.674,0.20726565,6.5509024,0.096533895,112,Paulínia Sul,2018-09-04 18:00:00-03:00
2018-09-04 22:00:00,18.030823,59.211964,5.277138,165.99475,67.27275,0.28401443,12.674547,0.122614965,112,Paulínia Sul,2018-09-04 19:00:00-03:00
