date,o3,no,no2,co,code
2016-09-25 18:00:00,28.0,9.0,28.0,,119
2016-09-25 19:00:00,20.0,3.0,27.0,,119
2016-09-25 20:00:00,20.0,2.0,28.0,,119
2016-09-25 21:00:00,19.0,2.0,29.0,,119
2016-09-25 22:00:00,14.0,1.0,33.0,,119
2016-09-25 23:00:00,5.0,22.0,42.0,,119
2016-09-26 00:00:00,8.0,11.0,30.0,,119
2016-09-26 01:00:00,7.0,,,,119
2016-09-26 02:00:00,6.0,14.0,36.0,,119
2016-09-26 03:00:00,6.0,9.0,40.0,,119
2016-09-26 04:00:00,4.0,11.0,43.0,,119
2016-09-26 05:00:00,15.0,13.0,32.0,,119
2016-09-26 06:00:00,,4.0,17.0,,119
2016-09-26 07:00:00,25.0,3.0,13.0,,119
2016-09-26 08:00:00,21.0,3.0,12.0,,119
2016-09-26 09:00:00,13.0,35.0,28.0,,119
2016-09-26 10:00:00,20.0,32.0,33.0,,119
2016-09-26 11:00:00,19.0,,,,119
2016-09-26 12:00:00,27.0,16.0,32.0,,119
2016-09-26 13:00:00,28.0,17.0,29.0,,119
2016-09-26 14:00:00,25.0,19.0,35.0,,119
2016-09-26 15:00:00,22.0,28.0,38.0,,119
2016-09-26 16:00:00,23.0,29.0,34.0,,119
2016-09-26 17:00:00,21.0,35.0,35.0,,119
2016-09-26 18:00:00,7.0,34.0,32.0,,119
2016-09-26 19:00:00,5.0,39.0,33.0,,119
2016-09-26 20:00:00,3.0,50.0,31.0,,119
2016-09-26 21:00:00,5.0,24.0,22.0,,119
2016-09-26 22:00:00,5.0,17.0,17.0,,119
2016-09-26 23:00:00,2.0,62.0,36.0,,119
2016-09-27 00:00:00,3.0,47.0,27.0,,119
2016-09-27 01:00:00,6.0,,,,119
2016-09-27 02:00:00,6.0,24.0,18.0,,119
2016-09-27 03:00:00,4.0,51.0,33.0,,119
2016-09-27 04:00:00,6.0,34.0,25.0,,119
2016-09-27 05:00:00,5.0,74.0,48.0,,119
2016-09-27 06:00:00,,58.0,35.0,,119
2016-09-27 07:00:00,7.0,58.0,32.0,,119
2016-09-27 08:00:00,6.0,31.0,26.0,,119
2016-09-27 09:00:00,4.0,87.0,47.0,,119
2016-09-27 10:00:00,7.0,84.0,66.0,,119
2016-09-27 11:00:00,21.0,53.0,55.0,,119
2016-09-27 12:00:00,37.0,17.0,40.0,,119
2016-09-27 13:00:00,48.0,13.0,29.0,,119
2016-09-27 14:00:00,60.0,5.0,14.0,,119
2016-09-27 15:00:00,48.0,13.0,22.0,,119
2016-09-27 16:00:00,43.0,18.0,26.0,,119
2016-09-27 17:00:00,38.0,25.0,32.0,,119
2016-09-27 18:00:00,42.0,7.0,13.0,,119
2016-09-27 19:00:00,34.0,2.0,10.0,,119
2016-09-27 20:00:00,32.0,8.0,15.0,,119
2016-09-27 21:00:00,4.0,82.0,49.0,,119
2016-09-27 22:00:00,4.0,35.0,31.0,,119
2016-09-27 23:00:00,1.0,57.0,31.0,,119
2016-09-28 00:00:00,1.0,45.0,31.0,,119
2016-09-28 01:00:00,1.0,,,,119
2016-09-28 02:00:00,1.0,,,,119
2016-09-28 03:00:00,1.0,,,,119
2016-09-28 04:00:00,1.0,,,,119
2016-09-28 05:00:00,1.0,,,,119
2016-09-28 06:00:00,,,,,119
2016-09-28 07:00:00,1.0,,,,119
2016-09-28 08:00:00,6.0,,,,119
2016-09-28 09:00:00,21.0,31.0,38.0,,119
2016-09-28 10:00:00,35.0,14.0,24.0,,119
2016-09-28 11:00:00,39.0,20.0,28.0,,119
2016-09-28 12:00:00,50.0,9.0,17.0,,119
2016-09-28 13:00:00,55.0,13.0,26.0,,119
2016-09-28 14:00:00,54.0,6.0,16.0,,119
2016-09-28 15:00:00,36.0,20.0,39.0,,119
2016-09-28 16:00:00,28.0,30.0,49.0,,119
2016-09-28 17:00:00,18.0,27.0,54.0,,119
2016-09-28 18:00:00,8.0,38.0,65.0,,119
2016-09-28 19:00:00,10.0,12.0,42.0,,119
2016-09-28 20:00:00,3.0,44.0,45.0,,119
2016-09-28 21:00:00,2.0,35.0,33.0,,119
2016-09-28 22:00:00,2.0,51.0,44.0,,119
2016-09-28 23:00:00,3.0,58.0,42.0,,119
2016-09-29 00:00:00,7.0,40.0,37.0,,119
2016-09-29 01:00:00,1.0,,,,119
2016-09-29 02:00:00,3.0,63.0,43.0,,119
2016-09-29 03:00:00,1.0,92.0,49.0,,119
2016-09-29 04:00:00,3.0,60.0,42.0,,119
2016-09-29 05:00:00,0.0,70.0,38.0,,119
2016-09-29 06:00:00,,87.0,37.0,,119
2016-09-29 07:00:00,2.0,56.0,34.0,,119
2016-09-29 08:00:00,7.0,75.0,47.0,,119
2016-09-29 09:00:00,20.0,49.0,75.0,,119
2016-09-29 10:00:00,44.0,26.0,71.0,,119
2016-09-29 11:00:00,63.0,11.0,40.0,,119
2016-09-29 12:00:00,73.0,4.0,18.0,,119
2016-09-29 13:00:00,58.0,5.0,11.0,,119
2016-09-29 14:00:00,57.0,5.0,9.0,,119
2016-09-29 15:00:00,52.0,4.0,14.0,,119
2016-09-29 16:00:00,39.0,6.0,29.0,,119
2016-09-29 17:00:00,28.0,10.0,35.0,,119
2016-09-29 18:00:00,15.0,18.0,41.0,,119
2016-09-29 19:00:00,10.0,20.0,35.0,,119
2016-09-29 20:00:00,9.0,38.0,39.0,,119
2016-09-29 21:00:00,11.0,11.0,36.0,,119
2016-09-29 22:00:00,5.0,67.0,50.0,,119
2016-09-29 23:00:00,4.0,39.0,33.0,,119
2016-09-30 00:00:00,4.0,24.0,25.0,,119
2016-09-30 01:00:00,1.0,,,,119
2016-09-30 02:00:00,3.0,17.0,22.0,,119
2016-09-30 03:00:00,0.0,23.0,29.0,,119
2016-09-30 04:00:00,0.0,34.0,31.0,,119
2016-09-30 05:00:00,0.0,22.0,26.0,,119
2016-09-30 06:00:00,,37.0,31.0,,119
2016-09-30 07:00:00,1.0,22.0,28.0,,119
2016-09-30 08:00:00,3.0,34.0,36.0,,119
2016-09-30 09:00:00,17.0,23.0,35.0,,119
2016-09-30 10:00:00,29.0,8.0,18.0,,119
2016-09-30 11:00:00,25.0,35.0,29.0,,119
2016-09-30 12:00:00,35.0,11.0,15.0,,119
2016-09-30 13:00:00,40.0,9.0,13.0,,119
2016-09-30 14:00:00,44.0,3.0,8.0,,119
2016-09-30 15:00:00,43.0,4.0,11.0,,119
2016-09-30 16:00:00,41.0,16.0,18.0,,119
2016-09-30 17:00:00,47.0,5.0,10.0,,119
2016-09-30 18:00:00,36.0,10.0,25.0,,119
2016-09-30 19:00:00,43.0,4.0,15.0,,119
2016-09-30 20:00:00,30.0,21.0,36.0,,119
2016-09-30 21:00:00,22.0,21.0,40.0,,119
2016-09-30 22:00:00,13.0,57.0,48.0,,119
2016-09-30 23:00:00,12.0,63.0,56.0,,119
2016-10-01 00:00:00,17.0,30.0,43.0,,119
