date,tc,rh,sr,ws,wd,code
2017-01-01 00:00:00,,,,,,277
2017-01-01 01:00:00,22.1,85.0,0.0,2.0,130.0,277
2017-01-01 02:00:00,22.0,85.0,0.0,1.7,131.0,277
2017-01-01 03:00:00,21.9,86.0,0.0,1.9,127.0,277
2017-01-01 04:00:00,21.6,87.0,0.0,1.0,104.0,277
2017-01-01 05:00:00,21.4,89.0,0.0,1.5,113.0,277
2017-01-01 06:00:00,21.2,90.0,0.0,0.9,114.0,277
2017-01-01 07:00:00,21.1,91.0,6.0,1.0,128.0,277
2017-01-01 08:00:00,21.8,91.0,108.0,1.2,67.0,277
2017-01-01 09:00:00,23.5,87.0,197.0,1.9,125.0,277
2017-01-01 10:00:00,26.1,72.0,106.0,1.7,75.0,277
2017-01-01 11:00:00,28.1,63.0,525.0,1.7,104.0,277
2017-01-01 12:00:00,29.9,56.0,980.0,2.0,323.0,277
2017-01-01 13:00:00,31.0,51.0,1024.0,2.8,305.0,277
2017-01-01 14:00:00,32.1,41.0,1002.0,5.6,305.0,277
2017-01-01 15:00:00,32.6,39.0,1038.0,5.4,304.0,277
2017-01-01 16:00:00,32.9,39.0,894.0,5.8,307.0,277
2017-01-01 17:00:00,32.9,38.0,674.0,4.8,305.0,277
2017-01-01 18:00:00,32.9,38.0,444.0,4.7,304.0,277
2017-01-01 19:00:00,31.5,41.0,153.0,4.1,295.0,277
2017-01-01 20:00:00,28.6,48.0,9.0,2.2,296.0,277
2017-01-01 21:00:00,27.6,52.0,0.0,1.8,295.0,277
2017-01-01 22:00:00,27.1,54.0,0.0,1.5,307.0,277
2017-01-01 23:00:00,26.3,58.0,0.0,1.1,149.0,277
2017-01-02 00:00:00,25.7,62.0,0.0,1.1,136.0,277
2017-01-02 01:00:00,24.5,67.0,0.0,0.7,119.0,277
2017-01-02 02:00:00,23.9,72.0,0.0,0.7,276.0,277
2017-01-02 03:00:00,23.7,75.0,0.0,1.3,101.0,277
2017-01-02 04:00:00,23.2,77.0,0.0,1.2,72.0,277
2017-01-02 05:00:00,22.7,80.0,0.0,1.2,126.0,277
2017-01-02 06:00:00,22.2,82.0,0.0,0.8,117.0,277
2017-01-02 07:00:00,22.3,84.0,3.0,0.7,236.0,277
2017-01-02 08:00:00,23.2,84.0,72.0,0.9,155.0,277
