date,tc,rh,sr,ws,wd,code
2017-09-01 00:00:00,,,,,,263
2017-09-01 01:00:00,15.1,88.0,0.0,3.3,138.0,263
2017-09-01 02:00:00,15.3,88.0,0.0,3.0,147.0,263
2017-09-01 03:00:00,15.4,87.0,0.0,3.3,167.0,263
2017-09-01 04:00:00,15.3,89.0,0.0,4.5,175.0,263
2017-09-01 05:00:00,15.0,90.0,0.0,3.7,169.0,263
2017-09-01 06:00:00,15.1,88.0,0.0,2.8,147.0,263
2017-09-01 07:00:00,15.4,86.0,2.0,3.0,140.0,263
2017-09-01 08:00:00,15.9,84.0,60.0,3.1,137.0,263
2017-09-01 09:00:00,16.6,80.0,160.0,3.3,138.0,263
2017-09-01 10:00:00,17.4,76.0,154.0,3.6,134.0,263
2017-09-01 11:00:00,17.9,74.0,246.0,2.7,166.0,263
2017-09-01 12:00:00,19.9,65.0,512.0,3.4,132.0,263
2017-09-01 13:00:00,21.7,58.0,759.0,3.4,134.0,263
2017-09-01 14:00:00,20.4,67.0,696.0,5.0,186.0,263
2017-09-01 15:00:00,20.2,67.0,585.0,4.1,178.0,263
2017-09-01 16:00:00,18.7,73.0,425.0,4.7,178.0,263
2017-09-01 17:00:00,17.0,80.0,190.0,4.9,176.0,263
2017-09-01 18:00:00,15.7,85.0,6.0,3.9,176.0,263
2017-09-01 19:00:00,15.0,86.0,0.0,4.4,178.0,263
2017-09-01 20:00:00,14.7,85.0,0.0,4.3,174.0,263
2017-09-01 21:00:00,14.6,86.0,0.0,4.2,177.0,263
2017-09-01 22:00:00,14.6,88.0,0.0,3.6,174.0,263
2017-09-01 23:00:00,14.6,89.0,0.0,2.5,163.0,263
2017-09-02 00:00:00,14.9,88.0,0.0,2.2,141.0,263
2017-09-02 01:00:00,15.4,82.0,0.0,5.0,120.0,263
2017-09-02 02:00:00,15.3,81.0,0.0,5.2,119.0,263
2017-09-02 03:00:00,15.1,81.0,0.0,5.0,117.0,263
2017-09-02 04:00:00,14.8,81.0,0.0,4.7,119.0,263
2017-09-02 05:00:00,14.8,81.0,0.0,4.0,115.0,263
2017-09-02 06:00:00,14.7,81.0,0.0,4.2,118.0,263
2017-09-02 07:00:00,14.7,80.0,1.0,3.6,112.0,263
2017-09-02 08:00:00,15.1,76.0,97.0,3.8,113.0,263
2017-09-02 09:00:00,16.5,70.0,404.0,4.3,100.0,263
2017-09-02 10:00:00,18.2,63.0,596.0,3.4,122.0,263
2017-09-02 11:00:00,19.6,57.0,732.0,3.8,123.0,263
2017-09-02 12:00:00,21.2,51.0,805.0,2.8,127.0,263
2017-09-02 13:00:00,22.8,46.0,774.0,2.8,123.0,263
2017-09-02 14:00:00,24.1,43.0,746.0,2.8,128.0,263
2017-09-02 15:00:00,24.5,41.0,622.0,2.9,180.0,263
2017-09-02 16:00:00,24.0,47.0,439.0,3.9,180.0,263
2017-09-02 17:00:00,21.5,62.0,231.0,5.0,179.0,263
2017-09-02 18:00:00,18.7,73.0,38.0,4.2,187.0,263
2017-09-02 19:00:00,16.4,80.0,0.0,3.6,199.0,263
2017-09-02 20:00:00,15.8,82.0,0.0,3.1,194.0,263
2017-09-02 21:00:00,15.5,82.0,0.0,2.7,176.0,263
2017-09-02 22:00:00,15.5,82.0,0.0,2.8,181.0,263
