date,tc,rh,sr,ws,wd,code
2017-09-01 00:00:00,,,,,,100
2017-09-01 01:00:00,,,,2.4,139.0,100
2017-09-01 02:00:00,,,,2.4,144.0,100
2017-09-01 03:00:00,,,,2.0,142.0,100
2017-09-01 04:00:00,,,,1.9,144.0,100
2017-09-01 05:00:00,,,,2.2,145.0,100
2017-09-01 06:00:00,,,,2.2,150.0,100
2017-09-01 07:00:00,,,,2.5,145.0,100
2017-09-01 08:00:00,,,,2.7,146.0,100
2017-09-01 09:00:00,,,,2.5,144.0,100
2017-09-01 10:00:00,,,,2.0,134.0,100
2017-09-01 11:00:00,,,,2.1,120.0,100
2017-09-01 12:00:00,,,,2.1,143.0,100
2017-09-01 13:00:00,,,,2.3,165.0,100
2017-09-01 14:00:00,,,,2.8,180.0,100
2017-09-01 15:00:00,,,,3.2,181.0,100
2017-09-01 16:00:00,,,,2.8,170.0,100
2017-09-01 17:00:00,,,,3.2,171.0,100
2017-09-01 18:00:00,,,,2.7,180.0,100
2017-09-01 19:00:00,,,,2.5,174.0,100
2017-09-01 20:00:00,,,,2.3,149.0,100
2017-09-01 21:00:00,,,,2.1,149.0,100
2017-09-01 22:00:00,,,,1.8,149.0,100
2017-09-01 23:00:00,,,,1.6,153.0,100
2017-09-02 00:00:00,,,,1.5,96.0,100
2017-09-02 01:00:00,,,,2.0,75.0,100
2017-09-02 02:00:00,,,,2.2,68.0,100
2017-09-02 03:00:00,,,,2.2,63.0,100
2017-09-02 04:00:00,,,,2.5,44.0,100
2017-09-02 05:00:00,,,,2.5,42.0,100
2017-09-02 06:00:00,,,,2.0,46.0,100
2017-09-02 07:00:00,,,,2.1,44.0,100
2017-09-02 08:00:00,,,,1.8,71.0,100
2017-09-02 09:00:00,,,,2.4,40.0,100
2017-09-02 10:00:00,,,,2.7,37.0,100
2017-09-02 11:00:00,,,,2.6,38.0,100
2017-09-02 12:00:00,,,,2.1,39.0,100
2017-09-02 13:00:00,,,,1.9,29.0,100
